SUBJECT	VERB	OBJECT	typicality	LC_sim	AC_sim	computed_score
screwdriver	scrape	sand	N	0.40095626191960254		0.40095626191960254
shark	kill	human	P	0.4519498631380273	0.5860999244739774	1.0380497876120047
shark	kill	ocean	N	0.5078372663289052	0.6484355135068256	1.1562727798357308
ship	vent	air	P	0.49912885767035564	0.5700022060421567	1.0691310637125122
ship	vent	water	N	0.4712216831266042	0.5927478229036535	1.0639695060302576
shirt	absorb	milk	P	0.4368749710168821	0.4933480108156886	0.9302229818325707
shirt	absorb	sand	N	0.41603673951769427	0.47681446080973083	0.8928512003274252
shovel	dig	hole	P	0.5553636520339339		0.5553636520339339
shovel	dig	wind	N	0.34593585360545154		0.34593585360545154
shovel	flip	monkey	P	0.4326260493925032		0.4326260493925032
shovel	flip	hill	N	0.4178932659063865		0.4178932659063865
shovel	peel	orange	P	0.48100604999499574		0.48100604999499574
shovel	peel	cream	N	0.4450668742665881		0.4450668742665881
soil	absorb	oil	P	0.41207796243224026	0.5648112843602526	0.9768892467924929
soil	absorb	rain	N	0.47109976680118926	0.6174468574000032	1.0885466242011925
son	catch	thief	P	0.5345125179499138	0.5222723229629649	1.0567848409128788
son	catch	house	N	0.5003638354983844	0.6806100888203178	1.1809739243187023
spatula	flatten	bug	P	0.29700586634240267		0.29700586634240267
spatula	flatten	tire	N	0.4166107370287545		0.4166107370287545
spatula	poke	baby	P	0.4063531957562514		0.4063531957562514
spatula	poke	air	N	0.31038057704109473		0.31038057704109473
spatula	scrape	board	P	0.3536455581982683		0.3536455581982683
spatula	scrape	air	N	0.279087988963103		0.279087988963103
spider	poison	dolphin	P	0.4351427394338307	0.5275420640185997	0.9626848034524305
spider	poison	table	N	0.36209374958854224	0.5197040879156621	0.8817978375042044
sponge	absorb	oil	P	0.4067309672378269		0.4067309672378269
sponge	absorb	sunlight	N	0.40349707340469126		0.40349707340469126
spoon	bend	paper	P	0.3425831934408525		0.3425831934408525
spoon	bend	desert	N	0.3200249589127287		0.3200249589127287
stick	hang	paper	P	0.3635973122963651		0.3635973122963651
stick	hang	water	N	0.36233618095531905		0.36233618095531905
stick	hook	purse	P	0.423903607324857		0.423903607324857
stick	hook	water	N	0.3906781348273863		0.3906781348273863
stick	rip	shirt	P	0.4176726356209927		0.4176726356209927
stick	rip	pebbles	N	0.3372368104095964		0.3372368104095964
stick	sever	paper	P	0.33719650540020235		0.33719650540020235
stick	sever	table	N	0.3338622921549603		0.3338622921549603
stick	shove	snake	P	0.31746899482786756		0.31746899482786756
stick	shove	cream	N	0.30691306362246523		0.30691306362246523
stick	slam	monkey	P	0.37489708464303306		0.37489708464303306
stick	slam	rust	N	0.37079934552709737		0.37079934552709737
student	breed	cow	P	0.49672188959812524	0.46267411305812267	0.9593960026562479
student	breed	rock	N	0.4329853579200186	0.49513728597016327	0.9281226438901818
student	climb	ship	P	0.4131698951426911	0.5630077470294395	0.9761776421721305
student	climb	water	N	0.41791602892759266	0.5423087666503837	0.9602247955779764
student	knit	carpet	P	0.30848103221795614	0.362489562811499	0.6709705950294551
student	knit	paper	N	0.45320140299417333	0.581604123709995	1.0348055267041683
student	lengthen	rubber	P	0.3058462303190509	0.4469932975017089	0.7528395278207598
student	lengthen	house	N	0.42129190366758695	0.5663214574081806	0.9876133610757676
student	pack	water	P	0.44853583410211484	0.5423087666503837	0.9908446007524986
student	pack	elephant	N	0.38579100113891635	0.41918257086296495	0.8049735720018814
student	vomit	pebbles	P	0.40790573946736514	0.4262908849170692	0.8341966243844343
student	vomit	cat	N	0.3899274975789112	0.4247519527810885	0.8146794503599997
student	whisk	gravy	P	0.3742922821742577	0.41390195702668514	0.7881942392009429
student	whisk	rock	N	0.3589261371624878	0.49513728597016327	0.854063423132651
sun	warm	skin	P	0.5478622207978143	0.6834115819038148	1.231273802701629
sun	warm	fire	N	0.47705299361655956	0.5804587215504787	1.0575117151670383
sword	fracture	bone	P	0.611167920247396	0.553141880617879	1.1643098008652748
sword	fracture	air	N	0.3577612344174371	0.500431550490004	0.8581927849074411
sword	hurt	leg	P	0.5076245419965659	0.5305887514951222	1.0382132934916881
sword	hurt	house	N	0.4177492139682455	0.5774048179453694	0.9951540319136148
sword	slash	cloth	P	0.46471808013089233	0.5658346410388884	1.0305527211697807
sword	slash	water	N	0.36600975158959087	0.5896170653918379	0.9556268169814288
sword	slice	table	P	0.4558373909063615	0.4957819245243382	0.9516193154306998
sword	slice	sand	N	0.4064362188098326	0.49522359553840584	0.9016598143482384
table	rub	shirt	P	0.43713934848022995	0.5274243074514898	0.9645636559317198
table	rub	rain	N	0.3113210808233627	0.4539532501333979	0.7652743309567606
toe	push	door	P	0.4723731517111425	0.47134468078324726	0.9437178324943898
toe	push	cloud	N	0.3505573663374392	0.4712332806793174	0.8217906470167566
toe	stroke	hand	P	0.5581979572405382	0.572495596034498	1.1306935532750362
toe	stroke	cloud	N	0.3312649025508648	0.4712332806793174	0.8024981832301823
tongue	lick	wound	P	0.4976715128731356		0.4976715128731356
tongue	lick	air	N	0.361812780446996		0.361812780446996
truck	haul	garbage	P	0.5274881881052416	0.5625051880012555	1.089993376106497
truck	haul	pin	N	0.3896430510287153	0.45969812414412703	0.8493411751728424
truck	move	pebbles	P	0.3662837971337708	0.47761630805527194	0.8439001051890427
truck	move	vapor	N	0.39487111359398314	0.5741340014779819	0.969005115071965
tube	ejaculate	water	P	0.48265085292334275	0.7654780542651841	1.2481289071885269
tube	ejaculate	bird	N	0.40350182309622545	0.5556282075244305	0.959130030620656
tube	squirt	cream	P	0.460253674085195	0.5415516502977088	1.0018053243829037
tube	squirt	pen	N	0.4417913321285687	0.5074475550103676	0.9492388871389363
vapor	wet	car	P	0.43497081863990983		0.43497081863990983
vapor	wet	ocean	N	0.5088135825268758		0.5088135825268758
wall	halt	person	P	0.3630171025949833	0.5496548885364968	0.9126719911314801
wall	halt	wind	N	0.4584849973391859	0.5535372603959673	1.0120222577351532
water	dampen	beans	P	0.3373855698708825	0.48895157644834314	0.8263371463192256
water	dampen	water	N	0.6988761880613656	0.787387786582424	1.4862639746437898
water	poison	tree	P	0.4522974006996643	0.5560401896592352	1.0083375903588996
water	poison	pebbles	N	0.4249833002135857	0.5350362328454136	0.9600195330589993
water	wet	bag	P	0.5224599249327234	0.5335947288983822	1.0560546538311057
water	wet	ocean	N	0.5700940142140318	0.656762283993303	1.226856298207335
witch	bake	turkey	P	0.4655213669039992	0.45015215461318425	0.9156735215171834
witch	bake	air	N	0.36225771249385713	0.4746567268557642	0.8369144393496213
wolf	haul	cat	P	0.5105558937133151	0.5521016827754301	1.0626575764887454
wolf	haul	ant	N	0.4161872085350194	0.49319318658560785	0.9093803951206272
woman	capsize	canoe	P	0.5621922265563093	0.5039961289205335	1.0661883554768428
woman	capsize	dog	N	0.41698937516756246	0.514782867334925	0.9317722425024875
woman	construct	puzzle	P	0.4254192857383412	0.46551202229832905	0.8909313080366703
woman	construct	air	N	0.38270322759141534	0.5117930265860828	0.8944962541774981
woman	cook	turkey	P	0.48668624497871	0.48654799266164456	0.9732342376403545
woman	cook	beer	N	0.4505888158979495	0.5171039296360285	0.967692745533978
woman	drink	milk	P	0.5823158798503245	0.5504806527076337	1.132796532557958
woman	drink	cup	N	0.5526034379592764	0.47874039306584465	1.031343831025121
woman	drop	grass	P	0.38278156938396635	0.4823116166411746	0.865093186025141
woman	drop	wind	N	0.4507506132637052	0.5103913691604925	0.9611419824241978
woman	exhale	smoke	P	0.505610005752883	0.5181453357983214	1.0237553415512044
woman	exhale	water	N	0.447468932138489	0.5670424364015615	1.0145113685400504
woman	feed	dog	P	0.5386354509229384	0.514782867334925	1.0534183182578634
woman	feed	wall	N	0.41904197604711163	0.5185102128954784	0.93755218894259
woman	fix	tire	P	0.444938887821168	0.4662908992307847	0.9112297870519528
woman	fix	air	N	0.4069078034036249	0.5117930265860828	0.9187008299897077
woman	flip	table	P	0.48933274977313634	0.47043205180910724	0.9597648015822435
woman	flip	water	N	0.4697903596831227	0.5670424364015615	1.0368327960846841
woman	fry	turtle	P	0.4480814691577426	0.49777353515892214	0.9458550043166647
woman	fry	car	N	0.4489429412396238	0.6162899296551309	1.0652328708947547
woman	grasp	shirt	P	0.46470469045142637	0.5818818121223321	1.0465865025737586
woman	grasp	house	N	0.4595180776993947	0.5925146250734034	1.052032702772798
woman	grip	cloth	P	0.5085469888367076	0.5931570301838494	1.101704019020557
woman	grip	wind	N	0.4300204541819026	0.5103913691604925	0.9404118233423951
woman	knit	shirt	P	0.5462947870193025	0.5818818121223321	1.1281765991416346
woman	knit	cup	N	0.3903968619690926	0.47874039306584465	0.8691372550349372
woman	lengthen	pillow	P	0.38758712386575017	0.5327001076757244	0.9202872315414745
woman	lengthen	knife	N	0.41030023034603946	0.5431465945335419	0.9534468248795813
woman	peel	skin	P	0.596632883624483	0.5799814862958903	1.1766143699203733
woman	peel	key	N	0.3231414090169958	0.44303603148528087	0.7661774405022767
woman	slide	ice	P	0.4497838809611506	0.48631828548493056	0.9361021664460811
woman	slide	water	N	0.4897780312444469	0.5670424364015615	1.0568204676460085
woman	smash	cat	P	0.4413774629650429	0.4787118358598948	0.9200892988249376
woman	smash	house	N	0.510870440458978	0.5925146250734034	1.1033850655323814
woman	tug	chef	P	0.3861377481155221	0.4393506827060812	0.8254884308216033
woman	tug	leaf	N	0.3662676963231605	0.4976632231343722	0.8639309194575326
woman	vomit	pea	P	0.37307470832004097	0.43767368310523447	0.8107483914252754
woman	vomit	dumbbell	N	0.3904540671373753	0.39938915431770206	0.7898432214550773
woman	wear	shirt	P	0.6175270180358485	0.5818818121223321	1.1994088301581807
woman	wear	water	N	0.4214492499164251	0.5670424364015615	0.9884916863179866
woman	whisk	milk	P	0.45548549701535496	0.5504806527076337	1.0059661497229886
woman	whisk	air	N	0.41947866322780963	0.5117930265860828	0.9312716898138924
women	kiss	girlfriend	P	0.5559976191990189	0.5387623533683006	1.0947599725673194
women	kiss	air	N	0.43393770587667196	0.35170613234605963	0.7856438382227315
wood	knead	flour	P	0.5594074219864027	0.5751923803616994	1.134599802348102
wood	knead	water	N	0.4982148759403578	0.6447915456206766	1.1430064215610345
wrench	fix	car	P	0.4267862222416778		0.4267862222416778
wrench	fix	elephant	N	0.3146017480337063		0.3146017480337063
wrestler	lift	man	P	0.5349383253787658	0.6730334408742648	1.2079717662530305
wrestler	lift	elephant	N	0.4023385908136827	0.4897520793339802	0.8920906701476629
zebra	kill	dolphin	P	0.5128254446763393		0.5128254446763393
zebra	kill	house	N	0.42862980278700863		0.42862980278700863
