SUBJECT	VERB	OBJECT	typicality	mean_rat	std_rat	sentence	computed_score	best_completions	baseline_score
goalkeeper	hold	ball	T	6.7	0.71	The goalkeeper held the ball .	0.40826651453971863	ball_(0.4082665);position_(0.044942457);penalty_(0.031670853);goal_(0.029238647);lead_(0.028402055);	3.340313980970677e-07
cheerleader	carry	flag	T	5.2	2.01	The cheerleader carried the flag .	0.010388891212642193	bag_(0.07145644);ball_(0.044032566);tray_(0.03877028);gun_(0.03739762);basket_(0.027474007);	7.106227144504373e-07
waiter	fetch	water	T	6.2	1.29	The waiter fetched the water .	0.004153767600655556	food_(0.09578443);tray_(0.08530968);wine_(0.047105063);dishes_(0.04153639);drinks_(0.031687792);	9.004367029774585e-07
student	celebrate	graduation	T	6.7	0.56	The student celebrated the graduation .	0.010427085682749748	day_(0.11628062);event_(0.102435134);victory_(0.08510469);occasion_(0.039217792);festival_(0.034194265);	5.098037547668355e-08
player	pass	ball	T	6.4	0.8	The player passed the ball .	0.01243731938302517	test_(0.31662354);game_(0.04601201);exam_(0.033912797);limit_(0.02944131);round_(0.027681038);	3.340313980970677e-07
mason	fix	wall	T	6.15	1.49	The mason fixed the wall .	0.0031584440730512142	door_(0.07891515);hammer_(0.049045812);lock_(0.02190939);table_(0.015943503);window_(0.014410115);	8.311786223202944e-05
housemaid	clean	dish	T	5.7	2.05	The housemaid cleaned the dish .	0.0025202210526913404	dishes_(0.12211344);house_(0.10379795);kitchen_(0.09236402);room_(0.061973967);floor_(0.041263647);	2.2736990956673253e-08
professor	open	congress	T	3.0	2.26	The professor opened the congress .	3.1676546541348216e-07	door_(0.6484506);book_(0.04365975);window_(0.02401198);gate_(0.017664341);file_(0.014873165);	4.5556895061915625e-11
athlete	win	cup	T	5.15	1.82	The athlete won the cup .	0.003211211645975709	medal_(0.37455896);title_(0.116743885);competition_(0.0914745);event_(0.08216857);bronze_(0.064305805);	3.205308374276683e-08
dealer	examine	car	T	6.4	0.8	The dealer examined the car .	0.011528797447681427	body_(0.032964002);gun_(0.014587191);bottle_(0.0130977575);man_(0.012775133);card_(0.012123581);	1.909465754579287e-05
illustrator	decorate	book	T	6.3	0.78	The illustrator decorated the book .	0.014087408781051636	painting_(0.060026936);house_(0.03566729);building_(0.031096812);ceiling_(0.026668055);walls_(0.022410713);	2.184381264669355e-05
patient	fight	cancer	T	5.65	1.01	The patient fought the cancer .	0.0035610506311059	pain_(0.05552745);tears_(0.03581069);inevitable_(0.027211372);urge_(0.023691574);attack_(0.020298693);	3.6324107099972025e-07
president	visit	school	T	4.25	1.81	The president visited the school .	0.027065034955739975	city_(0.0702473);country_(0.04205509);school_(0.027065035);island_(0.022334905);town_(0.0214873);	7.214118340925779e-06
housemaid	mop	floor	T	6.7	0.71	The housemaid mopped the floor .	0.5015963912010193	floor_(0.5015964);floors_(0.05952087);table_(0.048600744);grass_(0.039608214);ground_(0.024047114);	1.4020676530890341e-07
hiker	face	mountain	T	6.15	1.19	The hiker faced the mountain .	0.012311109341681004	window_(0.05207746);road_(0.05205869);fire_(0.041756794);door_(0.038615555);wall_(0.021128949);	2.6833768060896546e-06
soldier	wear	uniform	T	6.9	0.3	The soldier wore the uniform .	0.12482937425374985	uniform_(0.124829374);helmet_(0.07983733);mask_(0.059399698);badge_(0.031131128);hat_(0.025094943);	5.706970114260912e-07
cheerleader	perform	dance	T	5.75	1.58	The cheerleader performed the dance .	0.0732358768582344	song_(0.26054513);dance_(0.07323588);chant_(0.03650046);chorus_(0.03179388);routine_(0.024484016);	2.6394945962238126e-07
climber	use	rope	T	6.85	0.48	The climber used the rope .	0.06096623092889786	rope_(0.06096623);parachute_(0.013836147);technique_(0.013529264);ladder_(0.0117276395);latter_(0.011292046);	2.5788781385926995e-06
soldier	throw	bomb	T	5.3	1.38	The soldier threw the bomb .	0.0028729296755045652	knife_(0.11849022);grenade_(0.047924213);gun_(0.030461814);pistol_(0.026275508);dagger_(0.026097821);	4.892735432804329e-06
biologist	use	microscope	T	6.7	0.64	The biologist used the microscope .			
traveller	check	watch	T	4.4	2.31	The traveller checked the watch .	0.016393806785345078	map_(0.07111752);time_(0.067099);book_(0.020316796);watch_(0.016393807);list_(0.015758058);	8.375039215025026e-06
child	ride	bus	T	5.3	2.19	The child rode the bus .	0.019137775525450706	horse_(0.08022425);wave_(0.02764252);bus_(0.019137776);bike_(0.018184701);hill_(0.01582025);	1.9967744719906477e-06
surgeon	examine	patient	T	6.05	1.56	The surgeon examined the patient .	0.023525770753622055	wound_(0.13467707);body_(0.05444601);wounds_(0.025727356);patient_(0.02352577);corpse_(0.011679942);	9.773960982784047e-07
child	drink	coke	T	4.65	2.08	The child drank the coke .			
cowboy	enjoy	ride	T	5.6	1.71	The cowboy enjoyed the ride .	0.10224142670631409	ride_(0.10224143);view_(0.10109713);game_(0.04187593);moment_(0.03460157);show_(0.034103055);	1.4042271345715562e-08
player	gather	ball	T	5.55	1.4	The player gathered the ball .	0.010405806824564934	cards_(0.09725093);pieces_(0.08668224);money_(0.06489785);items_(0.047356106);coins_(0.028921966);	3.340313980970677e-07
cowboy	ride	bull	T	5.7	1.0	The cowboy rode the bull .	0.02456047385931015	horse_(0.2269551);bike_(0.04881733);motorcycle_(0.036479805);bull_(0.024560474);dog_(0.022544602);	2.6096652163687395e-06
student	drink	beer	T	4.6	1.43	The student drank the beer .	0.046038586646318436	water_(0.11967597);wine_(0.09119658);tea_(0.051904693);beer_(0.046038587);drink_(0.04007477);	2.515934056646074e-07
butcher	carve	meat	T	5.75	1.97	The butcher carved the meat .	0.006633806508034468	words_(0.082883686);stone_(0.035352305);wood_(0.030492395);stones_(0.020407086);door_(0.013396031);	1.3944452703640309e-08
violinist	play	violin	T	6.9	0.3	The violinist played the violin .	0.18628327548503876	piano_(0.19567707);violin_(0.18628328);flute_(0.08366359);cello_(0.06394273);melody_(0.028031465);	3.2405426964032813e-07
tourist	read	map	T	6.4	1.02	The tourist read the map .	0.010780524462461472	note_(0.08976744);paper_(0.057013914);letter_(0.049975447);sign_(0.04345857);article_(0.040027704);	3.036886369045533e-07
traveller	check	bag	T	6.0	1.14	The traveller checked the bag .	0.008697771467268467	map_(0.07111752);time_(0.067099);book_(0.020316796);watch_(0.016393807);list_(0.015758058);	1.3459829517614708e-07
soldier	release	prisoner	T	4.3	1.82	The soldier released the prisoner .	0.0022210075985640287	gun_(0.08420296);knife_(0.04793894);pistol_(0.039565638);weapon_(0.038017694);man_(0.019264113);	2.572616430995822e-08
gardener	push	mower	T	5.65	1.71	The gardener pushed the mower .			
soldier	check	rifle	T	6.85	0.36	The soldier checked the rifle .	0.007369543891400099	screen_(0.055313926);time_(0.03937892);radio_(0.030929506);watch_(0.024149176);phone_(0.017039247);	2.8175646260564235e-09
student	enjoy	beer	T	4.7	2.05	The student enjoyed the beer .	0.0012034628307446837	game_(0.05569332);experience_(0.039223056);view_(0.030915042);show_(0.024123479);exercise_(0.022156358);	2.515934056646074e-07
child	find	doll	T	5.65	1.53	The child found the doll .	0.002932789968326688	child_(0.026057549);body_(0.017889418);book_(0.015568244);house_(0.0129166255);boy_(0.012687427);	3.682136593852192e-05
soldier	hold	flag	T	5.2	1.94	The soldier held the flag .	0.0003789949987549335	gun_(0.17588636);knife_(0.1252419);pistol_(0.067983314);rifle_(0.058945347);weapon_(0.032112367);	4.796286816599604e-07
dog	fetch	ball	T	5.5	2.09	The dog fetched the ball .	0.005894696805626154	bag_(0.036892045);phone_(0.028886868);basket_(0.028335387);knife_(0.021004904);bottle_(0.019203717);	5.038406811763707e-07
photographer	prepare	camera	T	6.4	0.86	The photographer prepared the camera .	0.02899501845240593	scene_(0.069237895);picture_(0.029686863);camera_(0.028995018);photograph_(0.021681128);portrait_(0.02051591);	2.7938167477259412e-06
child	open	present	T	6.7	0.64	The child opened the present .	0.00014420333900488913	door_(0.62374854);box_(0.03272703);window_(0.028149279);book_(0.023171311);lid_(0.016916446);	2.627035792102106e-05
soldier	throw	bomb	T	5.8	0.81	The soldier threw the bomb .	0.0028729296755045652	knife_(0.11849022);grenade_(0.047924213);gun_(0.030461814);pistol_(0.026275508);dagger_(0.026097821);	4.892735432804329e-06
waiter	bring	glass	T	6.8	0.4	The waiter brought the glass .	0.005865400657057762	food_(0.18934911);wine_(0.07749831);tray_(0.06234265);drinks_(0.05522663);salad_(0.04817784);	1.900651369624029e-08
diplomat	carry	message	T	5.65	1.53	The diplomat carried the message .	0.010386908426880836	bag_(0.06584397);gun_(0.058102667);rifle_(0.028791968);knife_(0.026045507);tray_(0.025784353);	1.348013142887794e-06
farmer	spray	pesticide	T	6.7	0.46	The farmer sprayed the pesticide .			
policeman	put	criminal	T	6.75	0.62	The policeman put the criminal .	1.2479928955144715e-05	gun_(0.04040034);knife_(0.032726806);case_(0.024398506);bag_(0.018846316);table_(0.01871968);	4.959011494065635e-05
teacher	explain	exercise	T	6.9	0.3	The teacher explained the exercise .	0.000504805298987776	situation_(0.15088652);problem_(0.050217405);lesson_(0.043667976);story_(0.039047644);rules_(0.03131053);	4.229225650242974e-11
programmer	load	file	T	6.65	0.48	The programmer loaded the file .	0.02634500339627266	program_(0.06964855);code_(0.034286287);file_(0.026345003);software_(0.025116961);keyboard_(0.023996117);	4.2477590334044635e-09
child	throw	ball	T	6.35	0.57	The child threw the ball .	0.05257444828748703	knife_(0.06481759);ball_(0.05257445);rock_(0.029640498);stone_(0.022498693);child_(0.015824677);	3.340313980970677e-07
pusher	sell	drug	T	5.85	2.15	The pusher sold the drug .	0.0011488989694043994	company_(0.02307895);land_(0.020193597);shares_(0.019235238);rights_(0.014287417);property_(0.014065555);	8.691359312251734e-07
professor	teach	language	T	6.0	1.3	The professor taught the language .	0.03166396915912628	class_(0.10284792);subject_(0.041133653);story_(0.031698775);language_(0.03166397);lesson_(0.029853681);	3.203638243576279e-07
manager	rent	room	T	3.65	1.82	The manager rented the room .	0.14597174525260925	room_(0.14597175);house_(0.086972065);car_(0.053847134);apartment_(0.050282985);space_(0.04077912);	7.399761216220213e-06
jeweller	put	necklace	T	6.85	0.48	The jeweller put the necklace .	0.010811591520905495	stone_(0.031782564);key_(0.029598288);case_(0.029513473);box_(0.021995505);card_(0.021922022);	0.00017437270435038954
collector	donate	painting	T	3.7	1.73	The collector donated the painting .	0.04463547095656395	painting_(0.04463547);statue_(0.024331102);collection_(0.023481414);money_(0.022546865);land_(0.020684464);	1.3991715377414948e-06
demonstrator	throw	stone	T	3.5	1.96	The demonstrator threw the stone .	0.017390480265021324	ball_(0.05347355);knife_(0.027786514);rock_(0.018410094);grenade_(0.0182412);stone_(0.01739048);	6.003452881486737e-07
patient	report	symptom	T	6.7	0.56	The patient reported the symptom .			
boss	promise	promotion	T	5.95	1.36	The boss promised the promotion .	0.0001951398589881137	man_(0.04168506);cops_(0.031126752);guy_(0.030619025);boy_(0.029966295);girl_(0.029900722);	8.124269257336891e-09
employer	offer	job	T	6.65	0.65	The employer offered the job .	0.07323110848665237	job_(0.07323111);money_(0.04391171);same_(0.023099517);contract_(0.020437509);service_(0.017897574);	1.0330860277463216e-05
priest	teach	bible	T	6.8	0.4	The priest taught the bible .			
witness	explain	circumstances	T	5.6	1.59	The witness explained the circumstances .	0.030016109347343445	situation_(0.19918863);story_(0.08062898);case_(0.044256184);circumstances_(0.03001611);facts_(0.027921023);	1.2900329693366075e-07
crew	load	container	T	5.2	1.83	The crew loaded the container .	0.003129982855170965	bags_(0.04261399);guns_(0.03914293);boat_(0.037787657);car_(0.03215869);truck_(0.022274273);	3.336574039281004e-08
child	tell	lie	T	5.95	1.02	The child told the lie .	0.001451571355573833	story_(0.26912645);tale_(0.09918177);boy_(0.04433277);truth_(0.043160833);woman_(0.026139526);	5.055068754700187e-07
blacksmith	pour	metal	T	6.5	0.97	The blacksmith poured the metal .	0.017780447378754616	wine_(0.20133549);water_(0.036838535);fire_(0.03524503);ale_(0.03373634);milk_(0.027679395);	5.029802991884935e-07
grandfather	tell	story	T	6.55	0.59	The grandfather told the story .	0.379781037569046	story_(0.37978104);truth_(0.19081353);tale_(0.14098223);boy_(0.025934346);others_(0.02102197);	1.6661574591125827e-06
traveller	hand	bag	T	5.8	0.87	The traveller handed the bag .	0.038094017654657364	letter_(0.06381537);box_(0.046806064);bag_(0.038094018);note_(0.03075952);map_(0.030245695);	1.3459829517614708e-07
scientist	report	finding	T	6.4	1.11	The scientist reported the finding .	0.014373770914971828	results_(0.14030115);findings_(0.08066566);discovery_(0.051849384);story_(0.039237045);incident_(0.02709023);	1.2796630421973987e-09
parent	give	present	T	5.7	1.55	The parent gave the present .	0.00022815249394625425	order_(0.1650368);answer_(0.07019658);address_(0.03635775);word_(0.025822375);orders_(0.021456718);	2.627035792102106e-05
investor	rent	land	T	4.05	1.8	The investor rented the land .	0.01973089389503002	house_(0.20809957);building_(0.08644391);apartment_(0.057546012);room_(0.043509487);car_(0.029799039);	1.6165515717148082e-06
bank	assign	code	T	6.15	1.19	The bank assigned the code .	0.003687005490064621	number_(0.08793732);money_(0.07008367);address_(0.033357687);name_(0.031696435);numbers_(0.01783432);	1.9595890421442164e-07
sergeant	assign	mission	T	6.6	0.73	The sergeant assigned the mission .	0.004322374239563942	task_(0.054823846);same_(0.020462772);name_(0.014370233);weapon_(0.00931517);number_(0.00920302);	1.2444322905480476e-08
mechanic	rent	truck	T	4.2	1.36	The mechanic rented the truck .	0.028094185516238213	car_(0.23660712);house_(0.046245553);room_(0.043320384);garage_(0.03477032);space_(0.028151125);	2.5698823264974635e-06
witness	report	crime	T	6.4	0.73	The witness reported the crime .	0.06540291011333466	incident_(0.118440434);story_(0.06863016);crime_(0.06540291);murder_(0.042043053);attack_(0.039797857);	1.1518637847984792e-06
confectioner	spread	icing	T	6.35	1.01	The confectioner spread the icing .			
vandal	spray	paint	T	6.2	1.03	The vandal sprayed the paint .	0.003896910697221756	floor_(0.06942815);room_(0.046393532);glass_(0.03028155);pavement_(0.02826896);area_(0.028022124);	4.895223355561029e-07
doctor	offer	support	T	6.0	0.84	The doctor offered the support .	0.0005817154888063669	bottle_(0.028454944);doctor_(0.02534799);money_(0.023245387);hand_(0.022283608);drink_(0.019490829);	9.96798421581957e-10
hairstylist	spray	foam	T	5.95	1.47	The hairstylist sprayed the foam .	0.0003101478796452284	hair_(0.029710207);water_(0.017378684);dress_(0.01610805);room_(0.014795136);crowd_(0.014778228);	2.2866546156574685e-10
employee	pass	report	T	5.4	1.5	The employee passed the report .	0.0009568806272000074	sign_(0.053922392);check_(0.04460405);counter_(0.038890436);door_(0.031289455);time_(0.028827835);	1.6197003560591838e-07
anchorman	tell	news	T	6.75	0.7	The anchorman told the news .	0.045917291194200516	story_(0.5347966);truth_(0.15455273);news_(0.04591729);tale_(0.018888103);reporter_(0.014001605);	1.169195570582815e-06
librarian	put	book	T	6.75	0.54	The librarian put the book .	0.06654972583055496	book_(0.066549726);case_(0.028251715);card_(0.021269027);box_(0.020188915);bag_(0.019345883);	2.184381264669355e-05
chauffeur	carry	passenger	T	6.65	0.65	The chauffeur carried the passenger .	0.0012496255803853273	bag_(0.08175799);bags_(0.075198345);luggage_(0.060502622);suitcase_(0.052003592);keys_(0.041193347);	3.243248329454218e-06
farmer	sell	corn	T	6.25	1.26	The farmer sold the corn .	0.0021091587841510773	land_(0.15432216);farm_(0.0900964);house_(0.08956328);property_(0.06528419);mill_(0.013408323);	1.4535352477196284e-08
dealer	sell	car	T	6.7	0.56	The dealer sold the car .	0.04544791579246521	car_(0.045447916);painting_(0.036874723);rights_(0.01818893);property_(0.017138235);house_(0.016295357);	1.909465754579287e-05
teacher	give	homework	T	6.85	0.36	The teacher gave the homework .	0.00024966683122329414	order_(0.22062847);instructions_(0.075536);address_(0.049624342);instruction_(0.048503283);answer_(0.037227612);	1.865038079529313e-08
priest	promise	salvation	T	6.05	1.2	The priest promised the salvation .	3.768582610064186e-05	boy_(0.07710542);girl_(0.05440504);priest_(0.04783285);truth_(0.043890752);child_(0.033093628);	1.3670778571395203e-06
bartender	hand	drink	T	6.55	1.12	The bartender handed the drink .	0.07334629446268082	bottle_(0.14357412);drink_(0.073346294);drinks_(0.060831036);beer_(0.058955133);bill_(0.047655888);	3.7810036701557692e-06
boss	assign	job	T	6.75	0.43	The boss assigned the job .	0.04095698520541191	task_(0.053222183);job_(0.040956985);men_(0.01644453);money_(0.0102853915);order_(0.01000289);	1.0330860277463216e-05
government	offer	protection	T	5.7	1.38	The government offered the protection .	0.0005034414352849126	job_(0.05422658);same_(0.034352046);money_(0.030717144);offer_(0.015687952);position_(0.015638568);	2.40495609205027e-07
president	give	speech	T	6.8	0.4	The president gave the speech .	0.08797555416822433	order_(0.31496334);speech_(0.087975554);orders_(0.06795365);address_(0.05786263);word_(0.03850536);	1.0970755681682931e-07
beautician	spread	cream	T	5.2	1.96	The beautician spread the cream .	0.0004230159684084356	story_(0.085516304);news_(0.08198166);word_(0.07277552);message_(0.066664085);idea_(0.057128917);	1.5696880240057e-08
sculptor	teach	art	T	5.85	1.24	The sculptor taught the art .	0.014015527442097664	children_(0.21585423);students_(0.093133666);child_(0.050872);boy_(0.041687082);artist_(0.0340095);	4.6084721816441743e-07
professor	donate	book	T	4.8	1.83	The professor donated the book .	0.01250999141484499	land_(0.0773062);house_(0.042420622);building_(0.041138306);property_(0.02738257);money_(0.022717344);	2.184381264669355e-05
child	lend	pen	T	4.45	1.83	The child lent the pen .	0.0005847085849381983	child_(0.109814055);hand_(0.033861984);baby_(0.030532587);money_(0.026216745);boy_(0.023965096);	7.971695481501229e-08
president	promise	reform	T	6.2	1.21	The president promised the reform .	1.63428903761087e-05	world_(0.03668123);truth_(0.022806488);same_(0.020701893);money_(0.012998983);police_(0.009863298);	3.6805752889890186e-10
hostess	explain	procedure	T	4.1	1.64	The hostess explained the procedure .	0.005322223529219627	situation_(0.20393114);menu_(0.07232169);dishes_(0.025723698);food_(0.02487792);problem_(0.018026654);	2.4426440869973476e-09
salesperson	send	questionnaire	T	3.45	1.72	The salesperson sent the questionnaire .			
teacher	lend	book	T	6.15	0.79	The teacher lent the book .	0.027728186920285225	money_(0.06387024);book_(0.027728187);hand_(0.023003649);boy_(0.01889457);child_(0.01848791);	2.184381264669355e-05
porter	load	luggage	T	6.5	0.97	The porter loaded the luggage .	0.031761426478624344	bags_(0.06881987);cargo_(0.033552606);luggage_(0.031761426);bag_(0.028702978);horses_(0.027599884);	4.675140985455073e-08
spy	pass	information	T	6.35	0.73	The spy passed the information .	0.00183361885137856	time_(0.09358973);room_(0.041448645);door_(0.02939387);screen_(0.025673391);point_(0.023459928);	5.235639491729671e-06
volunteer	bring	food	T	6.1	0.83	The volunteer brought the food .	0.021635213866829872	bag_(0.02481914);food_(0.021635214);gun_(0.019494649);knife_(0.018744765);shotgun_(0.014861726);	1.343677354270767e-06
chemist	pour	compound	T	6.25	1.09	The chemist poured the compound .	0.0002258366730529815	coffee_(0.17101288);tea_(0.10395251);wine_(0.090588875);water_(0.06779942);drinks_(0.045006182);	1.3889142792322673e-05
student	send	email	T	6.1	1.22	The student sent the email .	0.000675868708640337	letter_(0.12236366);money_(0.07553244);message_(0.050819006);book_(0.012412785);card_(0.012264264);	3.2854627352030263e-10
general	send	soldier	T	6.8	0.4	The general sent the soldier .	0.0003119693137705326	order_(0.15226358);message_(0.117878176);letter_(0.059252918);word_(0.045492224);orders_(0.037807684);	6.317606562333822e-07
waiter	pour	wine	T	6.6	0.58	The waiter poured the wine .	0.4595660865306854	wine_(0.4595661);drinks_(0.14444019);champagne_(0.07125115);coffee_(0.07067577);drink_(0.03904248);	5.99276006596483e-08
reporter	bring	news	T	6.8	0.51	The reporter brought the news .	0.14769259095191956	news_(0.14769259);camera_(0.03701298);report_(0.023941493);picture_(0.023544006);story_(0.023480237);	6.46262776626827e-07
billionaire	donate	money	T	6.2	0.87	The billionaire donated the money .	0.11921574175357819	money_(0.11921574);house_(0.05739251);land_(0.05504009);property_(0.032406494);building_(0.019092845);	4.016383627458708e-06
journalist	carry	article	T	6.15	1.24	The journalist carried the article .	0.00697854021564126	news_(0.16326751);story_(0.12009168);message_(0.09092996);letter_(0.026837658);newspaper_(0.02582336);	3.997110070486087e-06
mechanic	spread	coating	T	3.65	1.8	The mechanic spread the coating .	1.1982508112851065e-05	word_(0.111424685);paper_(0.038323503);papers_(0.03398018);message_(0.021053126);arms_(0.02086691);	1.3495103701188782e-08
nurse	hand	lancet	T	5.8	1.47	The nurse handed the lancet .			
usurer	lend	money	T	5.2	1.96	The usurer lent the money .	0.340628981590271	money_(0.34062898);bill_(0.01615684);horse_(0.010403473);car_(0.010182519);sum_(0.009370607);	5.4075944717624225e-06
footballer	pass	ball	T	6.75	0.7	The footballer passed the ball .	0.0773782730102539	ball_(0.07737827);bar_(0.06528599);time_(0.028759455);line_(0.021236898);gate_(0.016207654);	3.340313980970677e-07
musician	play	song	T	6.35	1.11	The musician played the song .	0.01638314127922058	piano_(0.1655221);guitar_(0.12775537);violin_(0.12055972);flute_(0.06559915);harmonica_(0.04615596);	3.511999693728285e-06
waiter	carry	tray	T	6.35	1.06	The waiter carried the tray .	0.2667894959449768	tray_(0.2667895);food_(0.08227563);dishes_(0.045124624);menu_(0.036460876);drinks_(0.034212064);	1.5379493234490837e-09
engineer	draw	turbine	T	5.4	1.43	The engineer drew the turbine .	2.437250441289507e-05	line_(0.16807643);map_(0.10975309);lines_(0.04118501);knife_(0.02097721);sword_(0.019288728);	5.218000698192782e-09
pupil	draw	flower	T	4.85	1.62	The pupil drew the flower .	0.00032814659061841667	line_(0.120801836);knife_(0.06557643);sword_(0.038809046);picture_(0.026192512);dagger_(0.022454528);	1.0324035429221112e-05
archeologist	examine	epigraph	T	5.5	1.72	The archeologist examined the epigraph .			
child	write	conjugation	T	3.95	1.94	The child wrote the conjugation .			
doctor	write	diagnosis	T	6.8	0.4	The doctor wrote the diagnosis .	0.010976798832416534	letter_(0.117740385);report_(0.03582116);words_(0.03577995);sentence_(0.032020833);note_(0.030940732);	8.884329361080745e-08
engineer	complete	painting	AT	1.85	1.11	The engineer completed the painting .	0.005194867495447397	work_(0.15619323);job_(0.087794535);task_(0.05408359);project_(0.046252646);design_(0.021708012);	1.3991715377414948e-06
sailor	face	wall	AT	2.1	1.81	The sailor faced the wall .	0.013423001393675804	door_(0.057464927);man_(0.03392543);window_(0.022855015);boy_(0.01966113);woman_(0.019052833);	6.291356839938089e-05
businessman	tie	prisoner	AT	1.45	0.8	The businessman tied the prisoner .	3.610190105973743e-05	knot_(0.3974563);rope_(0.07819231);cord_(0.040861346);wheel_(0.035470054);string_(0.020903796);	2.572616430995822e-08
student	wear	harness	AT	2.15	1.77	The student wore the harness .	0.0001008897670544684	uniform_(0.09727625);badge_(0.043390643);mask_(0.03278729);hat_(0.03206741);helmet_(0.030213019);	9.518335425395819e-11
jockey	ride	wave	AT	1.6	1.2	The jockey rode the wave .	0.00038871707511134446	horse_(0.1771295);bull_(0.081495695);winner_(0.034493662);machine_(0.030222993);dog_(0.020563956);	5.022205868954188e-07
politician	sign	paint	AT	2.25	1.61	The politician signed the paint .	4.204230208415538e-06	petition_(0.11319219);statement_(0.07635222);letter_(0.05361966);bill_(0.050979495);document_(0.044593863);	1.2776638413924957e-06
spectator	hear	horn	AT	4.75	1.48	The spectator heard the horn .	0.0017999137053266168	words_(0.07101784);noise_(0.055243384);sound_(0.04399584);gunshot_(0.020503817);music_(0.01932529);	3.582740148999619e-08
deejay	mix	ingredient	AT	2.1	1.3	The deejay mixed the ingredient .	2.0168683477095328e-05	drinks_(0.28336895);drink_(0.049334362);dishes_(0.029192146);two_(0.020525357);food_(0.019139566);	4.73844323778394e-08
mover	move	horse	AT	2.85	1.46	The mover moved the horse .	0.0012692948803305626	chair_(0.074402556);gun_(0.027936982);door_(0.018355748);knife_(0.013404873);body_(0.013107438);	9.331513410870684e-07
woman	paint	sign	AT	3.55	1.72	The woman painted the sign .	0.003330903360620141	walls_(0.069774464);wall_(0.04037797);picture_(0.03772592);painting_(0.027911901);door_(0.026723102);	0.0015099724987521768
mother	hang	rifle	AT	2.35	1.96	The mother hung the rifle .	0.0029000509530305862	towel_(0.04394469);basket_(0.031190647);cross_(0.026761694);lantern_(0.02595681);phone_(0.022823809);	2.8175646260564235e-09
nanny	watch	landscape	AT	4.05	2.36	The nanny watched the landscape .	0.00035515325726009905	children_(0.13455522);baby_(0.07359003);child_(0.06722954);kids_(0.061386876);boy_(0.020992348);	3.7827408050361555e-07
goalkeeper	catch	fish	AT	1.65	1.39	The goalkeeper caught the fish .	7.558005017926916e-05	ball_(0.7565881);shot_(0.120360754);kick_(0.014392051);pass_(0.006925437);penalty_(0.0067727366);	2.36089613281365e-06
surfer	flip	pancake	AT	2.55	1.94	The surfer flipped the pancake .			
surgeon	examine	car	AT	1.2	0.4	The surgeon examined the car .	0.0012599530164152384	wound_(0.13467707);body_(0.05444601);wounds_(0.025727356);patient_(0.02352577);corpse_(0.011679942);	1.909465754579287e-05
doctor	help	cook	AT	2.05	1.6	The doctor helped the cook .	0.0006103171035647392	girl_(0.16655652);boy_(0.12877771);woman_(0.07678463);baby_(0.06677492);man_(0.05396058);	1.718679050100036e-05
driver	hear	baby	AT	3.25	1.7	The driver heard the baby .	0.00037102075293660164	noise_(0.08408188);sound_(0.05406471);gunshot_(0.03380516);alarm_(0.025268793);click_(0.023019392);	7.833293784642592e-05
referee	move	furniture	AT	1.7	0.78	The referee moved the furniture .	0.0001507503620814532	ball_(0.15760349);game_(0.056627143);match_(0.039215572);referee_(0.035775173);fight_(0.032475032);	1.5731797020634986e-07
dealer	check	net	AT	2.95	2.04	The dealer checked the net .	0.0002955243398901075	screen_(0.028559547);card_(0.025545763);ID_(0.022635486);list_(0.018919168);time_(0.01298581);	2.0162073610663356e-07
baker	gather	soldier	AT	1.0	0.0	The baker gathered the soldier .	1.6619072994217277e-05	ingredients_(0.15431407);bread_(0.1013153);food_(0.076533414);pieces_(0.03525239);dishes_(0.02005973);	3.113754246442113e-06
botanist	examine	tire	AT	3.0	2.65	The botanist examined the tire .	2.1948222638457082e-05	plant_(0.049590476);specimen_(0.0438029);tree_(0.03668703);plants_(0.030368421);specimens_(0.025291456);	8.880708719516406e-07
waiter	open	sarcophagus	AT	1.35	0.57	The waiter opened the sarcophagus .			
footballer	kick	vase	AT	1.35	0.65	The footballer kicked the vase .	0.0009802109561860561	ball_(0.3893654);football_(0.028237374);ground_(0.01909008);table_(0.013139447);bar_(0.011455513);	7.809859994267754e-07
customer	read	music	AT	2.6	1.77	The customer read the music .	2.9930939490441233e-05	note_(0.080868945);letter_(0.06824521);card_(0.06529285);paper_(0.06389766);menu_(0.057269793);	1.1710781109286472e-06
firefighter	fight	crime	AT	2.05	1.4	The firefighter fought the crime .	0.000618225138168782	fire_(0.14690769);blaze_(0.054122873);flames_(0.053469777);attack_(0.03584851);charge_(0.019714715);	1.3461479966281331e-06
hairstylist	wash	infant	AT	2.85	2.26	The hairstylist washed the infant .	4.170537431491539e-05	hair_(0.18272874);mirror_(0.045094803);dishes_(0.03897806);floor_(0.024457695);dress_(0.021568818);	2.068292587864562e-06
skipper	assemble	bicycle	AT	2.15	1.85	The skipper assembled the bicycle .	1.7477161236456595e-05	crew_(0.054141782);boat_(0.030217003);gear_(0.02318668);equipment_(0.019735921);pieces_(0.017633945);	5.20675257575931e-07
candidate	celebrate	holiday	AT	5.0	1.87	The candidate celebrated the holiday .	0.016313370317220688	day_(0.08682829);victory_(0.08540384);event_(0.082217015);election_(0.077118345);occasion_(0.05486055);	2.5328984065708937e-06
