SUBJECT	VERB	OBJECT	LOCATION	typicality	mean_rat	std_rat	LM	sentence	computed_score	best_completions	baseline_score
artist	assemble	art	dump	AT	2.1	1.45	at	The artist assembled the art at the dump .	4.34125613537617e-05	gallery_(0.15618049);museum_(0.08462445);studio_(0.07200967);exhibition_(0.056946956);workshop_(0.052150127);	7.971847253429587e-07
dog	dig	hole	stadium	AT	2.55	1.36	in	The dog dug the hole in the stadium .	6.839678462711163e-06	ground_(0.14442559);backyard_(0.11589924);snow_(0.08191413);sand_(0.081752114);dirt_(0.045913566);	4.920876790492912e-07
student	hear	lecture	subway	AT	2.25	1.13	in	The student heard the lecture in the subway .	0.0018228964181616902	classroom_(0.23039727);library_(0.09013749);recording_(0.040164158);video_(0.02618042);room_(0.025176216);	6.56404495202878e-07
teenager	hear	music	classroom	AT	4.55	1.53	in	The teenager heard the music in the classroom .	0.01841234788298607	background_(0.26693115);car_(0.15301634);house_(0.045942433);shower_(0.030517755);street_(0.029980965);	6.096645677189372e-08
traveller	check	watch	prison	AT	1.75	1.13	in	The traveller checked the watch in the prison .	5.585388862527907e-05	mirror_(0.06958196);airport_(0.062186845);hotel_(0.057897992);bathroom_(0.0566879);morning_(0.04831012);	9.609796052245656e-07
jockey	ride	horse	hospital	AT	1.3	0.46	at	The jockey rode the horse at the hospital .	0.0013293743832036853	start_(0.16671437);end_(0.114704765);time_(0.08962742);finish_(0.06260918);track_(0.0601473);	1.3270624776851037e-07
gardener	gather	grass	savannah	AT	3.0	1.84	in	The gardener gathered the grass in the savannah .			
housewife	clean	table	armory	AT	2.05	1.16	in	The housewife cleaned the table in the armory .			
child	throw	snowball	theater	AT	1.55	0.67	in	The child threw the snowball in the theater .	0.00023301014152821153	water_(0.21823443);air_(0.10576503);pool_(0.07069025);lake_(0.05990211);river_(0.042427726);	7.358844413829502e-07
truck	plow	snow	shop	AT	1.5	0.59	in	The truck plowed the snow in the shop .	0.0005899150855839252	foreground_(0.08386248);street_(0.06395004);background_(0.060181472);area_(0.04989543);morning_(0.045887157);	3.654365912098001e-07
gardener	decorate	garden	skyscraper	AT	2.2	1.4	in	The gardener decorated the garden in the skyscraper .			
comedian	entertain	audience	submarine	AT	1.65	0.96	in	The comedian entertained the audience in the submarine .	6.644657332799397e-06	theatre_(0.17473483);evening_(0.1498108);audience_(0.04711777);show_(0.04377491);city_(0.021972232);	8.947679930315644e-08
animal	find	food	supermarket	AT	2.75	1.84	in	The animal found the food in the supermarket .	0.0013363063335418701	water_(0.0682777);grass_(0.04182578);snow_(0.031794745);bushes_(0.031485762);mud_(0.024610158);	4.0375320509156154e-07
dog	chase	ball	museum	AT	1.6	0.73	in	The dog chased the ball in the museum .	0.00017896303324960172	backyard_(0.13890384);air_(0.09559394);yard_(0.08318599);snow_(0.05877477);grass_(0.040709607);	2.487053052391275e-07
driver	hear	horn	library	AT	2.15	1.62	in	The driver heard the horn in the library .	0.00010633205238264054	distance_(0.49367484);background_(0.11198108);dark_(0.04901001);car_(0.041315775);darkness_(0.019873118);	1.615407967392457e-07
painter	decorate	wall	restroom	AT	3.75	1.84	in	The painter decorated the wall in the restroom .	0.000842298730276525	studio_(0.14531551);kitchen_(0.05827387);room_(0.03782086);background_(0.03744503);gallery_(0.024393754);	3.84852711476924e-07
journalist	write	article	forest	AT	2.35	1.06	in	The journalist wrote the article in the forest .	6.344276698655449e-06	Guardian_(0.15602078);newspaper_(0.07567183);journal_(0.046028785);magazine_(0.045191057);Independent_(0.024794983);	4.4954381905881746e-07
soldier	hang	rifle	terrace	AT	2.35	1.49	in	The soldier hung the rifle in the terrace .			
spectator	hear	speech	barn	AT	2.1	1.09	at	The spectator heard the speech at the barn .	4.138844087719917e-05	end_(0.07128114);time_(0.059388828);beginning_(0.03572624);podium_(0.035040047);stadium_(0.026913011);	3.251049633945513e-07
biologist	use	microscope	bookshop	AT	1.75	1.18	in	The biologist used the microscope in the bookshop .			
painter	paint	picture	barracks	AT	2.45	1.36	in	The painter painted the picture in the barracks .	0.00021736840426456183	studio_(0.1061211);background_(0.04739896);middle_(0.027708488);foreground_(0.021922646);book_(0.020513427);	3.2178840569940803e-07
waiter	open	bottle	battlefield	AT	1.5	1.16	in	The waiter opened the bottle in the battlefield .	5.29390547399089e-07	restaurant_(0.18917508);kitchen_(0.18341003);room_(0.043290034);bar_(0.03398185);booth_(0.020199353);	1.220053178485614e-07
student	wear	jeans	swimming-pool	AT	1.55	0.59	in	The student wore the jeans in the swimming-pool .			
musician	hold	guitar	kitchen	AT	3.3	1.65	in	The musician held the guitar in the kitchen .	0.0007759516593068838	foreground_(0.16319734);air_(0.14265364);photo_(0.11394184);background_(0.078403965);video_(0.0427079);	4.4781171482100035e-07
undertaker	dig	grave	park	AT	2.15	1.42	at	The undertaker dug the grave at the park .	0.006230850238353014	cemetery_(0.46384057);church_(0.06771866);site_(0.066008806);scene_(0.037092328);time_(0.022927715);	6.482678571728684e-08
artist	hang	picture	factory	AT	2.3	1.1	in	The artist hung the picture in the factory .	0.000914642121642828	gallery_(0.1454809);studio_(0.07251476);museum_(0.04342394);kitchen_(0.038937144);house_(0.036890127);	5.777502792625455e-06
truck	hit	car	beach	AT	2.0	1.34	at	The truck hit the car at the beach .	0.0011065505677834153	intersection_(0.44994307);rear_(0.0701692);wheel_(0.053777616);end_(0.040501133);scene_(0.03282272);	4.317932052799733e-06
housemaid	clean	dish	cinema	AT	1.35	0.73	at	The housemaid cleaned the dish at the cinema .	0.0003246896085329354	sink_(0.16261305);time_(0.09083985);scene_(0.071394645);restaurant_(0.06572367);end_(0.056424834);	5.592963816525298e-07
thief	grab	money	nursery	AT	2.35	1.24	in	The thief grabbed the money in the nursery .	6.594373644475127e-06	bag_(0.056813568);process_(0.052900344);street_(0.045068044);car_(0.042813044);bank_(0.0367808);	3.64881529435479e-08
cheerleader	shake	flag	garage	AT	2.05	1.36	in	The cheerleader shook the flag in the garage .	1.2771157344104722e-05	air_(0.9049223);wind_(0.034012523);crowd_(0.00758132);breeze_(0.005314363);stands_(0.004752275);	1.3073857019207935e-07
child	pick	flower	canyon	AT	2.85	1.01	in	The child picked the flower in the canyon .	6.0283427956164815e-06	photo_(0.33501837);picture_(0.15168586);garden_(0.06859929);photograph_(0.037801698);center_(0.030658675);	4.408992992921412e-07
student	celebrate	graduation	cemetery	AT	1.4	0.58	in	The student celebrated the graduation in the cemetery .	0.0015894004609435797	cafeteria_(0.06966347);park_(0.051355068);street_(0.04573926);library_(0.03799751);gym_(0.033697467);	2.0931742028551525e-07
sculptor	carve	stone	discotheque	AT	1.45	0.5	at	The sculptor carved the stone at the discotheque .			
student	use	computer	helicopter	AT	1.7	0.9	in	The student used the computer in the helicopter .	7.097620982676744e-05	classroom_(0.28248605);room_(0.08620072);video_(0.040967308);photo_(0.03195799);library_(0.030564522);	4.7041569928296667e-07
cook	check	grocery	church	AT	2.05	1.32	in	The cook checked the grocery in the church .	0.00015735527267679572	kitchen_(0.44583568);refrigerator_(0.056155007);fridge_(0.05339617);morning_(0.03643345);house_(0.032256212);	5.5357122619170696e-06
fisherman	check	net	airplane	AT	1.55	0.59	in	The fisherman checked the net in the airplane .	3.4596283512655646e-05	water_(0.3175164);river_(0.12041407);morning_(0.059776653);boat_(0.041852787);lake_(0.03707881);	1.3304314450124366e-07
mechanic	fix	tire	bakery	AT	1.75	1.09	at	The mechanic fixed the tire at the bakery .	2.8216885766596533e-05	shop_(0.25495288);dealership_(0.20024234);scene_(0.09447815);garage_(0.05271154);time_(0.041422084);	2.0113587595460558e-07
policeman	examine	car	desert	AT	2.75	1.7	in	The policeman examined the car in the desert .	0.0003825497115030885	garage_(0.12300162);morning_(0.054283462);mirror_(0.04518491);street_(0.041472074);park_(0.04133892);	5.477567810885375e-06
