SUBJECT	VERB	OBJECT	LOCATION	typicality	mean_rat	std_rat	LM	sentence	computed_score	best_completions	baseline_score
bodybuilder	lift	weight	classroom	AT	2.85	1.46	in	The bodybuilder lifted the weight in the classroom .	5.4425901907961816e-05	air_(0.45867985);back_(0.026943022);corner_(0.019957729);chair_(0.018904772);process_(0.016933817);	5.592782348351477e-10
ant	stack	supply	shelf	AT	1.7	0.95	on	The ant stacked the supply on the shelf .	0.004380779340863228	ground_(0.33714247);floor_(0.14752477);table_(0.08324156);counter_(0.016670696);wall_(0.01637622);	3.102710977032075e-08
mother	push	stroller	desert	AT	1.9	1.22	in	The mother pushed the stroller in the desert .	6.128679524408653e-05	door_(0.19053969);corner_(0.1132715);back_(0.06918128);kitchen_(0.050427746);way_(0.046290107);	6.819373510325022e-09
artist	assemble	art	dump	AT	2.1	1.45	at	The artist assembled the art at the dump .	2.1111325622769073e-05	time_(0.117837325);studio_(0.06942908);museum_(0.05143343);gallery_(0.04490243);table_(0.031443894);	6.413815589745298e-10
dog	dig	hole	stadium	AT	2.55	1.36	in	The dog dug the hole in the stadium .	5.28301370650297e-06	ground_(0.13902333);floor_(0.1295494);wall_(0.10360049);dirt_(0.036496263);rock_(0.02763943);	5.496385568903861e-08
student	hear	lecture	subway	AT	2.25	1.13	in	The student heard the lecture in the subway .	0.00022772130614612252	background_(0.16016169);hall_(0.15044793);hallway_(0.072778516);distance_(0.07238763);room_(0.06311022);	7.653412126273906e-09
teenager	hear	music	classroom	AT	4.55	1.53	in	The teenager heard the music in the classroom .	0.00015863646694924682	background_(0.50457066);distance_(0.16670518);room_(0.036791865);kitchen_(0.023874598);hall_(0.017495153);	1.0891160195924954e-09
traveller	check	watch	prison	AT	1.75	1.13	in	The traveller checked the watch in the prison .	8.735265873838216e-05	corner_(0.06368705);pocket_(0.040958516);window_(0.03624535);distance_(0.035052825);mirror_(0.032094087);	1.0810325079546601e-07
jockey	ride	horse	hospital	AT	1.3	0.46	at	The jockey rode the horse at the hospital .	0.0012987382942810655	start_(0.29605374);end_(0.103901945);front_(0.08051432);beginning_(0.051959664);finish_(0.03479463);	1.0530832241784083e-06
gardener	gather	grass	savannah	AT	3.0	1.84	in	The gardener gathered the grass in the savannah .			
housewife	clean	table	armory	AT	2.05	1.16	in	The housewife cleaned the table in the armory .			
child	throw	snowball	theater	AT	1.55	0.67	in	The child threw the snowball in the theater .	1.3640814358950593e-05	air_(0.4163677);snow_(0.10628099);water_(0.035695136);fire_(0.025343161);wind_(0.022341492);	1.6428574056703837e-08
truck	plow	snow	shop	AT	1.5	0.59	in	The truck plowed the snow in the shop .	2.5098372134380043e-05	distance_(0.08109658);road_(0.0739629);driveway_(0.058697082);night_(0.028995626);snow_(0.025530634);	3.2748919238656526e-06
gardener	decorate	garden	skyscraper	AT	2.2	1.4	in	The gardener decorated the garden in the skyscraper .			
comedian	entertain	audience	submarine	AT	1.65	0.96	in	The comedian entertained the audience in the submarine .	1.374718158331234e-05	studio_(0.16043204);hall_(0.04194694);background_(0.03801651);park_(0.02738352);kitchen_(0.027318832);	1.4477810061919172e-08
animal	find	food	supermarket	AT	2.75	1.84	in	The animal found the food in the supermarket .	0.0003567973035387695	water_(0.058503095);soil_(0.04642023);forest_(0.034859248);river_(0.026681772);ground_(0.02642724);	2.903094014072849e-07
dog	chase	ball	museum	AT	1.6	0.73	in	The dog chased the ball in the museum .	6.379695696523413e-05	air_(0.3376535);grass_(0.049806643);dark_(0.031202195);water_(0.029836586);distance_(0.027477212);	2.1887929335662193e-07
driver	hear	horn	library	AT	2.15	1.62	in	The driver heard the horn in the library .	6.504067278001457e-05	distance_(0.48272586);background_(0.10623018);car_(0.09000356);driveway_(0.023758987);truck_(0.018201835);	1.0087549640047655e-07
painter	decorate	wall	restroom	AT	3.75	1.84	in	The painter decorated the wall in the restroom .			
journalist	write	article	forest	AT	2.35	1.06	in	The journalist wrote the article in the forest .	0.00016484432853758335	newspaper_(0.13803728);paper_(0.13251692);magazine_(0.06552604);morning_(0.064287886);journal_(0.042869672);	4.6751125637456425e-08
soldier	hang	rifle	terrace	AT	2.35	1.49	in	The soldier hung the rifle in the terrace .	2.758761002041865e-05	corner_(0.10731338);air_(0.10186781);wall_(0.058873415);grass_(0.026549034);barrel_(0.02423293);	4.20033856585178e-08
spectator	hear	speech	barn	AT	2.1	1.09	at	The spectator heard the speech at the barn .	8.139255805872381e-05	end_(0.1439171);time_(0.08723005);door_(0.028153224);theatre_(0.02205071);stage_(0.020394817);	4.0251066479868314e-08
biologist	use	microscope	bookshop	AT	1.75	1.18	in	The biologist used the microscope in the bookshop .			
painter	paint	picture	barracks	AT	2.45	1.36	in	The painter painted the picture in the barracks .	0.00013352347014006227	church_(0.05343311);chapel_(0.039419584);morning_(0.0389551);studio_(0.0264641);afternoon_(0.023529287);	1.0055343224735225e-09
waiter	open	bottle	battlefield	AT	1.5	1.16	in	The waiter opened the bottle in the battlefield .	1.4737513254203805e-07	air_(0.063558936);corner_(0.063298464);kitchen_(0.06194264);sink_(0.05026085);back_(0.046346154);	1.0115230431040345e-08
student	wear	jeans	swimming-pool	AT	1.55	0.59	in	The student wore the jeans in the swimming-pool .			
musician	hold	guitar	kitchen	AT	3.3	1.65	in	The musician held the guitar in the kitchen .	0.00288546085357666	air_(0.3359046);hand_(0.075757965);middle_(0.039541524);audience_(0.03862437);corner_(0.021350937);	2.3164253093455045e-07
undertaker	dig	grave	park	AT	2.15	1.42	at	The undertaker dug the grave at the park .	0.006240260321646929	site_(0.36422107);cemetery_(0.034524314);church_(0.027091982);time_(0.024088137);spot_(0.020479573);	1.7056251522262755e-08
artist	hang	picture	factory	AT	2.3	1.1	in	The artist hung the picture in the factory .	8.273677667602897e-05	window_(0.14551513);closet_(0.10139429);corner_(0.08294437);attic_(0.046977762);wall_(0.042822435);	2.135111571988091e-06
truck	hit	car	beach	AT	2.0	1.34	at	The truck hit the car at the beach .	0.000490778184030205	shoulder_(0.12244897);curb_(0.120282315);wheel_(0.09448138);bumper_(0.07526982);rear_(0.047043886);	1.1661011001251609e-07
housemaid	clean	dish	cinema	AT	1.35	0.73	at	The housemaid cleaned the dish at the cinema .	3.3075605188059853e-06	sink_(0.47941932);table_(0.28050607);stove_(0.10583286);counter_(0.03763054);door_(0.021807732);	1.2893401901692414e-07
thief	grab	money	nursery	AT	2.35	1.24	in	The thief grabbed the money in the nursery .	9.845037311606575e-06	bag_(0.05657025);car_(0.0522725);air_(0.04134271);bank_(0.02845779);process_(0.028335463);	2.8909029836654554e-08
cheerleader	shake	flag	garage	AT	2.05	1.36	in	The cheerleader shook the flag in the garage .	6.618635325139621e-06	air_(0.92068076);breeze_(0.021821992);wind_(0.019514859);crowd_(0.0031836752);water_(0.0026135978);	4.5320038566387666e-07
child	pick	flower	canyon	AT	2.85	1.01	in	The child picked the flower in the canyon .	2.084330662910361e-05	air_(0.1089373);grass_(0.093682975);garden_(0.04540221);middle_(0.04060965);corner_(0.02982324);	1.3084763494930485e-08
student	celebrate	graduation	cemetery	AT	1.4	0.58	in	The student celebrated the graduation in the cemetery .	0.0007870239787735045	evening_(0.19311617);morning_(0.13911001);afternoon_(0.048593517);school_(0.04338524);temple_(0.0354705);	3.214595153622213e-06
sculptor	carve	stone	discotheque	AT	1.45	0.5	at	The sculptor carved the stone at the discotheque .			
student	use	computer	helicopter	AT	1.7	0.9	in	The student used the computer in the helicopter .	0.0002770709979813546	classroom_(0.18894288);study_(0.032238238);school_(0.030790383);class_(0.029685182);process_(0.021861758);	1.476792910182212e-09
cook	check	grocery	church	AT	2.05	1.32	in	The cook checked the grocery in the church .	6.0803344240412116e-05	kitchen_(0.3398071);fridge_(0.07886046);morning_(0.06996651);refrigerator_(0.051956236);microwave_(0.04915464);	7.299877779587405e-06
fisherman	check	net	airplane	AT	1.55	0.59	in	The fisherman checked the net in the airplane .	9.438561392016709e-05	water_(0.11751697);boat_(0.06616864);net_(0.03755058);basket_(0.029384343);corner_(0.02767378);	4.6095291139636174e-08
mechanic	fix	tire	bakery	AT	1.75	1.09	at	The mechanic fixed the tire at the bakery .	3.254143666708842e-05	wheel_(0.1169477);front_(0.072929695);rear_(0.06614248);curb_(0.051731426);end_(0.04547098);	1.7174036770484236e-07
policeman	examine	car	desert	AT	2.75	1.7	in	The policeman examined the car in the desert .	0.009249307215213776	street_(0.07122363);driveway_(0.051874045);car_(0.046371434);park_(0.044504013);garage_(0.04296615);	7.38716199322198e-09
