SUBJECT	VERB	OBJECT	typicality	mean_rat	std_rat	sentence	computed_score	best_completions	baseline_score
waiter	mix	cement	AT	1.5	1.12	The waiter mixed the cement .	-9.730477333068848	drinks_(-2.602159);wine_(-3.3309417);drink_(-3.3469098);soup_(-3.5151153);sauce_(-3.56109);	-22.096412658691406
teenager	hear	lecture	AT	4.65	2.06	The teenager heard the lecture .	-8.449052810668945	screams_(-3.0385995);noise_(-3.359278);sound_(-3.3858972);gunshots_(-3.659594);voice_(-3.8487115);	-10.543170928955078
secretary	write	sonnet	AT	3.55	2.44	The secretary wrote the sonnet .			
child	build	sculpture	AT	3.95	1.88	The child built the sculpture .	-7.7250871658325195	world_(-3.1443224);house_(-3.5046816);wall_(-4.357312);bridge_(-4.4621325);first_(-4.485326);	-14.53797721862793
player	gather	grass	AT	2.4	1.8	The player gathered the grass .	-9.301328659057617	information_(-3.807943);ball_(-3.9484155);team_(-3.9992425);pieces_(-4.099066);ingredients_(-4.177419);	-15.33399486541748
guest	hang	laundry	AT	3.9	2.0	The guest hung the laundry .	-7.855139255523682	door_(-3.7327945);flag_(-3.7854602);banner_(-3.8354251);sign_(-3.8431766);poster_(-4.050986);	-19.02402687072754
goalkeeper	throw	bomb	AT	1.05	0.22	The goalkeeper threw the bomb .	-8.862408638000488	ball_(-0.2677045);first_(-3.6515012);match_(-4.930897);game_(-5.03159);goal_(-5.1483808);	-15.246886253356934
tourist	ride	skate	AT	3.7	2.17	The tourist rode the skate .	-7.800992965698242	bus_(-3.2175577);train_(-3.5609722);roller_(-4.357374);bike_(-4.4537106);escal_(-4.479719);	-12.126313209533691
cyclist	complete	project	AT	2.7	1.35	The cyclist completed the project .	-6.365987777709961	race_(-2.1037958);course_(-3.2020624);stage_(-3.46475);ride_(-3.4717157);journey_(-3.5953274);	-5.880392074584961
biker	wear	swimsuit	AT	2.1	1.45	The biker wore the swimsuit .			
dog	pull	trigger	AT	2.8	2.54	The dog pulled the trigger .	-3.0165319442749023	trigger_(-3.016532);man_(-3.5169592);woman_(-3.9920645);girl_(-4.0391455);car_(-4.0649786);	-10.669126510620117
carver	build	house	AT	2.9	1.95	The carver built the house .	-4.146140098571777	first_(-3.4980383);car_(-3.8721075);house_(-4.14614);world_(-4.1893682);original_(-4.254081);	-13.508946418762207
child	cut	tree	AT	1.75	1.44	The child cut the tree .	-4.905198097229004	ribbon_(-3.0975657);cord_(-3.541688);rope_(-3.6914532);umb_(-4.1345835);head_(-4.1518183);	-9.485352516174316
professor	open	jail	AT	1.2	0.4	The professor opened the jail .	-10.421875	door_(-1.450714);lecture_(-3.5226974);book_(-3.5917206);discussion_(-3.657486);class_(-3.6955872);	-16.081153869628906
mechanic	assemble	art	AT	1.7	1.1	The mechanic assembled the art .	-8.38351821899414	car_(-2.7057152);vehicle_(-3.6503105);machine_(-4.2763557);bike_(-4.3598366);truck_(-4.575367);	-11.392038345336914
soldier	fight	cancer	AT	3.1	1.87	The soldier fought the cancer .	-7.16314697265625	Taliban_(-2.5427244);battle_(-3.2782285);Islamic_(-3.624054);enemy_(-3.9067154);war_(-4.0935516);	-22.570087432861328
cook	clean	window	AT	2.3	1.68	The cook cleaned the window .	-6.786407947540283	kitchen_(-2.8831563);meat_(-3.4855886);dishes_(-3.5827794);house_(-3.8134694);grill_(-3.9439168);	-12.539006233215332
surfer	wear	tuxedo	AT	2.1	1.87	The surfer wore the tuxedo .			
child	ride	bull	AT	2.0	1.55	The child rode the bull .	-5.317687034606934	bus_(-1.7092428);bike_(-2.5391836);train_(-3.2739096);bicycle_(-3.4782095);subway_(-3.9267645);	-14.035931587219238
gardener	gather	flag	AT	1.9	1.18	The gardener gathered the flag .	-8.324721336364746	plants_(-3.6263423);flowers_(-3.737716);leaves_(-4.0509486);materials_(-4.143646);herbs_(-4.4465938);	-12.82133674621582
player	enjoy	beer	AT	4.5	1.43	The player enjoyed the beer .	-8.480729103088379	best_(-2.6990826);most_(-3.130342);experience_(-3.244569);game_(-3.3572857);opportunity_(-3.4865582);	-8.056312561035156
biologist	use	razor	AT	3.3	1.65	The biologist used the razor .	-8.434036254882812	technique_(-3.4320598);term_(-3.756019);data_(-4.137878);same_(-4.3363566);latest_(-4.4146953);	-14.602450370788574
surgeon	perform	dance	AT	2.4	1.46	The surgeon performed the dance .	-12.164722442626953	operation_(-1.2155341);procedure_(-1.634693);surgery_(-1.7311133);emergency_(-3.7131917);first_(-3.785656);	-16.204288482666016
hiker	face	camera	AT	3.95	2.09	The hiker faced the camera .	-6.127729892730713	same_(-3.169844);steep_(-3.4939864);prospect_(-3.638167);worst_(-3.9347212);threat_(-4.06996);	-11.424370765686035
student	read	hand	AT	2.4	1.2	The student read the hand .	-7.670375347137451	book_(-3.0106769);poem_(-3.3279834);following_(-3.3488421);first_(-3.7730289);letter_(-3.8611484);	-10.871404647827148
surfer	wear	tie	AT	2.0	1.76	The surfer wore the tie .	-7.35251522064209	same_(-1.9755316);helmet_(-4.1048346);shirt_(-4.215247);wrong_(-4.321334);sunglasses_(-4.3961554);	-12.766740798950195
soldier	throw	snowball	AT	1.8	0.98	The soldier threw the snowball .	-8.11948299407959	grenade_(-1.6658086);knife_(-3.1004703);first_(-3.4811618);gun_(-3.5476596);weapon_(-3.6376712);	-19.503747940063477
butcher	sell	weapon	AT	1.6	0.73	The butcher sold the weapon .	-7.150645732879639	meat_(-2.3904378);body_(-3.4931142);animal_(-3.6821096);dog_(-3.6900442);baby_(-3.7930257);	-11.004902839660645
president	visit	grandmother	AT	4.45	1.77	The president visited the grandmother .	-10.807134628295898	White_(-2.9771857);site_(-4.026624);city_(-4.272321);U_(-4.277326);Pentagon_(-4.304624);	-16.538637161254883
traveller	check	team	AT	3.0	1.97	The traveller checked the team .	-9.204279899597168	box_(-3.4015303);weather_(-3.5704832);bag_(-3.9087477);status_(-3.9554396);luggage_(-4.1585875);	-7.871706962585449
sailor	tie	necktie	AT	3.5	1.91	The sailor tied the necktie .			
patient	fight	fire	AT	1.95	1.4	The patient fought the fire .	-5.446856498718262	disease_(-3.266612);infection_(-3.3699293);drug_(-3.7193556);pain_(-3.8988447);cancer_(-3.9640682);	-9.42544174194336
soldier	wear	jeans	AT	3.85	1.8	The soldier wore the jeans .	-7.215449810028076	uniform_(-1.7191347);same_(-2.366687);helmet_(-3.8350558);black_(-4.1813617);distinctive_(-4.23122);	-15.623786926269531
butcher	carve	stone	AT	2.3	1.79	The butcher carved the stone .	-6.515037536621094	meat_(-2.877594);words_(-4.1943436);name_(-4.2964706);face_(-4.4697266);head_(-4.514435);	-11.293475151062012
policeman	hit	ball	AT	2.7	1.27	The policeman hit the ball .	-5.86925745010376	man_(-2.86822);driver_(-3.4328182);ground_(-3.442866);woman_(-3.4955852);back_(-3.6021602);	-11.942694664001465
nurse	push	mower	AT	1.45	0.74	The nurse pushed the mower .			
illustrator	draw	carriage	AT	5.15	1.8	The illustrator drew the carriage .	-11.523041725158691	picture_(-3.4356313);image_(-3.8148122);idea_(-3.8812947);first_(-4.296654);character_(-4.302315);	-26.164411544799805
soldier	carry	ball	AT	1.7	1.45	The soldier carried the ball .	-6.7567033767700195	body_(-2.563504);coffin_(-2.9091613);wounded_(-3.5078704);flag_(-3.542752);dead_(-3.6808898);	-11.942694664001465
child	drink	beer	AT	2.0	1.76	The child drank the beer .	-3.3137056827545166	water_(-2.5811388);milk_(-2.6169357);beer_(-3.3137057);liquid_(-3.3191073);alcohol_(-3.367615);	-8.056312561035156
soldier	hang	picture	AT	3.2	2.23	The soldier hung the picture .	-4.0980730056762695	flag_(-2.4399312);banner_(-3.4446537);body_(-3.7712529);sign_(-4.030889);picture_(-4.098073);	-15.285796165466309
footballer	deliver	lecture	AT	3.2	2.29	The footballer delivered the lecture .	-7.287560939788818	message_(-2.4961486);speech_(-3.073053);following_(-3.6544585);final_(-3.9057403);most_(-4.035997);	-10.543170928955078
general	gather	bread	AT	1.85	1.39	The general gathered the bread .	-10.892163276672363	troops_(-3.3220947);information_(-3.9192626);men_(-4.0014462);rest_(-4.06622);other_(-4.477185);	-16.563892364501953
soldier	release	film	AT	1.9	0.94	The soldier released the film .	-5.852659225463867	video_(-1.3128184);following_(-2.985098);statement_(-3.2324045);footage_(-3.5993176);photo_(-3.7463968);	-12.444798469543457
gardener	decorate	book	AT	2.05	1.69	The gardener decorated the book .	-8.203290939331055	house_(-3.1797698);front_(-3.901213);garden_(-3.9069808);home_(-4.002997);walls_(-4.4068055);	-14.84062385559082
student	drink	milk	AT	4.9	1.67	The student drank the milk .	-4.519563674926758	beer_(-2.3686392);alcohol_(-2.6948264);water_(-3.2115958);contents_(-3.2546866);wine_(-3.5943167);	-12.019743919372559
footballer	hit	car	AT	2.3	1.42	The footballer hit the car .	-8.286952018737793	ground_(-2.0107605);headlines_(-2.0413926);back_(-3.241855);ball_(-3.4880326);post_(-3.5979874);	-11.726816177368164
ant	stack	suitcase	AT	1.95	1.69	The ant stacked the suitcase .	-9.462145805358887	floor_(-3.3462937);deck_(-3.6402464);walls_(-3.6650877);bed_(-4.047839);wall_(-4.253787);	-21.1204891204834
boxer	deliver	drink	AT	2.2	1.29	The boxer delivered the drink .	-10.740683555603027	knockout_(-1.9513538);punch_(-2.9613178);first_(-3.6687686);most_(-3.8881748);best_(-4.0303717);	-8.949480056762695
refugee	find	doll	AT	3.15	2.1	The refugee found the doll .	-7.49238395690918	body_(-2.4245892);girl_(-4.133665);woman_(-4.200102);bodies_(-4.318823);dead_(-4.377859);	-13.494750022888184
mechanic	check	grocery	AT	2.3	1.19	The mechanic checked the grocery .	-11.826020240783691	engine_(-3.1153798);car_(-3.3240895);vehicle_(-3.7815251);door_(-4.311501);battery_(-4.551743);	-12.771248817443848
veterinarian	examine	plant	AT	2.2	1.57	The veterinarian examined the plant .	-8.466243743896484	dog_(-2.135838);animal_(-3.1987271);body_(-3.809445);patient_(-3.883328);boy_(-3.939709);	-10.077947616577148
farmer	use	computer	AT	2.55	1.4	The farmer used the computer .	-7.676869869232178	term_(-3.9229941);word_(-4.006429);same_(-4.279203);money_(-4.4318595);tractor_(-4.9294944);	-6.444911956787109
doctor	sew	shoe	AT	1.6	1.16	The doctor sewed the shoe .	-7.873408794403076	stitches_(-3.7377732);new_(-4.044376);first_(-4.279941);baby_(-4.3398395);band_(-4.4341006);	-19.24546241760254
model	face	mountain	AT	2.75	1.61	The model faced the mountain .	-8.884683609008789	same_(-2.5333655);media_(-3.6659644);prospect_(-3.9081824);wrath_(-4.0192814);challenge_(-4.226946);	-11.512845993041992
librarian	stack	supply	AT	3.85	2.1	The librarian stacked the supply .	-10.981789588928223	books_(-0.79253495);shelves_(-2.293931);stacks_(-3.0186398);book_(-3.2865534);library_(-3.6868067);	-11.122541427612305
photographer	capture	thief	AT	1.75	1.37	The photographer captured the thief .	-12.46174144744873	moment_(-1.106418);scene_(-2.7717927);dramatic_(-4.334598);images_(-4.3435855);stunning_(-4.3457217);	-12.620661735534668
dog	dig	grave	AT	2.6	1.59	The dog dug the grave .	-3.334825277328491	hole_(-1.445482);grave_(-3.3348253);holes_(-3.9696748);dog_(-4.1585026);pit_(-4.279276);	-9.87296199798584
surfer	catch	baseball	AT	1.75	0.7	The surfer caught the baseball .	-9.6544828414917	wave_(-1.7312801);waves_(-3.7092235);eye_(-3.9897945);attention_(-4.249247);moment_(-4.2992578);	-10.551767349243164
illusionist	perform	surgery	AT	1.5	1.36	The illusionist performed the surgery .	-7.557400703430176	trick_(-2.279439);illusion_(-2.42027);act_(-3.4228868);stunt_(-3.643758);same_(-4.0717516);	-10.32991886138916
skater	ride	bus	AT	3.9	2.1	The skater rode the bus .	-3.227832555770874	bus_(-3.2278326);wave_(-3.309284);ice_(-3.4433477);rails_(-3.7421377);roller_(-3.9651067);	-10.339282989501953
musician	read	menu	AT	2.45	1.2	The musician read the menu .	-8.319930076599121	lyrics_(-1.930381);letter_(-3.1917562);poem_(-3.4038);script_(-3.5213845);book_(-3.6482003);	-10.075604438781738
athlete	celebrate	marriage	AT	3.1	1.51	The athlete celebrated the marriage .	-6.972682476043701	victory_(-3.093898);birth_(-3.5287888);win_(-3.7298923);end_(-3.8948932);start_(-4.073093);	-14.325772285461426
footballer	chase	toy	AT	2.7	1.87	The footballer chased the toy .	-7.645480155944824	ball_(-2.5870998);attacker_(-3.6186244);woman_(-3.7057216);man_(-3.7880352);girl_(-4.1358213);	-11.155285835266113
carpenter	grab	ball	AT	1.25	0.43	The carpenter grabbed the ball .	-6.041283130645752	gun_(-3.8041387);keys_(-3.9494023);hammer_(-3.9804006);phone_(-4.1924825);knife_(-4.343247);	-12.374500274658203
doctor	visit	museum	AT	2.95	1.5	The doctor visited the museum .	-7.670215129852295	hospital_(-3.0171697);family_(-3.3191564);patient_(-3.522083);house_(-3.730129);woman_(-3.7411764);	-11.317200660705566
housemaid	clean	street	AT	2.9	1.34	The housemaid cleaned the street .	-7.5768842697143555	kitchen_(-2.4816313);house_(-2.7923079);room_(-2.932437);dishes_(-3.266635);bathroom_(-3.4859343);	-8.214210510253906
fisherman	check	car	AT	1.75	1.18	The fisherman checked the car .	-6.802655220031738	boat_(-3.0357788);water_(-3.2172515);waters_(-3.4295776);weather_(-4.161191);fish_(-4.262532);	-11.726816177368164
violinist	wear	helmet	AT	3.05	2.54	The violinist wore the helmet .	-5.629830360412598	same_(-2.027398);black_(-3.842843);traditional_(-4.3378153);red_(-4.6093836);dress_(-4.640481);	-14.27662181854248
player	reach	moon	AT	1.6	1.8	The player reached the moon .	-7.67663049697876	top_(-2.9091518);end_(-2.9811428);final_(-3.1677577);goal_(-3.640437);point_(-4.260775);	-10.735700607299805
policeman	examine	patient	AT	2.0	1.26	The policeman examined the patient .	-6.449891090393066	body_(-2.7320032);car_(-3.8466043);man_(-3.885209);victim_(-3.9129953);scene_(-4.145753);	-8.800119400024414
photographer	use	stethoscope	AT	1.75	1.37	The photographer used the stethoscope .			
doctor	use	shovel	AT	2.9	2.43	The doctor used the shovel .	-9.762239456176758	technique_(-3.4685075);term_(-3.5510423);same_(-3.7844484);word_(-3.82213);device_(-4.4810653);	-16.888172149658203
cyclist	ride	skate	AT	2.1	1.34	The cyclist rode the skate .	-8.710166931152344	bike_(-2.5131683);wrong_(-3.407837);route_(-3.8159792);bus_(-3.9421542);last_(-3.9745483);	-12.126313209533691
mother	hold	flag	AT	3.2	1.44	The mother held the flag .	-6.281013011932373	baby_(-2.0657344);child_(-2.7502208);boy_(-3.3000865);infant_(-3.9345775);girl_(-4.1344066);	-12.549185752868652
painter	paint	toenail	AT	2.45	1.43	The painter painted the toenail .			
cook	buy	ticket	AT	3.0	1.38	The cook bought the ticket .	-5.961597442626953	chicken_(-2.9952126);meat_(-3.448452);food_(-3.722454);fish_(-3.9409294);steak_(-4.0927315);	-12.515060424804688
student	use	saw	AT	2.9	1.81	The student used the saw .	-9.959373474121094	term_(-3.707115);word_(-3.9242628);hashtag_(-4.0021286);phrase_(-4.1571274);same_(-4.531624);	-10.710006713867188
businessman	wear	uniform	AT	4.15	2.43	The businessman wore the uniform .	-3.6666314601898193	same_(-2.2722223);uniform_(-3.6666315);shirt_(-3.9019601);suit_(-4.019621);jacket_(-4.0547237);	-16.144615173339844
actor	win	battle	AT	2.6	1.5	The actor won the battle .	-8.412607192993164	Best_(-2.1687717);role_(-2.2713108);Oscar_(-2.5366764);best_(-2.6021595);award_(-2.742548);	-8.185253143310547
receiver	catch	wave	AT	2.05	1.24	The receiver caught the wave .	-8.351988792419434	ball_(-0.7987506);pass_(-3.3349903);first_(-3.474303);touchdown_(-4.163222);game_(-4.2958055);	-8.293279647827148
cook	flip	hair	AT	2.5	2.11	The cook flipped the hair .	-9.392183303833008	bird_(-2.3108156);lid_(-3.2753618);page_(-3.410448);pages_(-3.490877);switch_(-3.6140153);	-12.407177925109863
painter	sign	agreement	AT	3.65	1.77	The painter signed the agreement .	-4.7083048820495605	contract_(-2.5433574);painting_(-3.1773598);document_(-3.8837883);book_(-3.8972695);letter_(-4.0486903);	-13.538451194763184
pilot	start	concert	AT	1.6	1.36	The pilot started the concert .	-9.071436882019043	engine_(-2.7483244);flight_(-3.5083952);engines_(-3.549304);plane_(-3.6190977);fire_(-3.6493254);	-17.7688045501709
monkey	grab	board	AT	2.15	1.62	The monkey grabbed the board .	-7.39715051651001	ball_(-4.0185876);gun_(-4.2625604);dog_(-4.3445764);knife_(-4.6327844);phone_(-4.7152047);	-9.65925407409668
housemaid	clean	fish	AT	3.9	1.61	The housemaid cleaned the fish .	-6.551043510437012	kitchen_(-2.4816313);house_(-2.7923079);room_(-2.932437);dishes_(-3.266635);bathroom_(-3.4859343);	-18.001407623291016
nanny	hear	speech	AT	3.2	1.86	The nanny heard the speech .	-8.866249084472656	screams_(-3.0070643);baby_(-3.2269588);cries_(-3.2286296);child_(-3.491859);scream_(-3.517486);	-13.874128341674805
chemist	mix	music	AT	1.35	0.57	The chemist mixed the music .	-10.422160148620605	two_(-3.245944);liquid_(-3.6301832);chemicals_(-3.7648802);mixture_(-3.8616285);compound_(-3.91598);	-11.921004295349121
climber	use	blackboard	AT	1.8	1.03	The climber used the blackboard .			
student	begin	match	AT	3.5	1.75	The student began the match .	-5.94120979309082	day_(-3.3181782);conversation_(-3.6143208);fight_(-3.6183338);process_(-3.7384202);night_(-3.8220844);	-9.01711368560791
waiter	cut	hair	AT	1.45	0.5	The waiter cut the hair .	-7.428385257720947	bill_(-3.17866);check_(-3.1986032);steak_(-3.2835944);bread_(-3.491816);meat_(-3.6136422);	-12.407177925109863
policeman	capture	image	AT	2.9	1.26	The policeman captured the image .	-4.846299171447754	moment_(-2.079301);incident_(-2.5915384);video_(-3.1046689);shooting_(-3.7680905);attack_(-3.7741404);	-5.466509819030762
professor	deliver	kick	AT	1.65	1.42	The professor delivered the kick .	-11.00715160369873	lecture_(-1.1523317);speech_(-2.0070984);keynote_(-3.1280398);remarks_(-3.2901492);commencement_(-4.0451694);	-13.652044296264648
postman	deliver	punch	AT	2.7	2.15	The postman delivered the punch .	-7.821447372436523	package_(-1.6610625);mail_(-2.3966887);letter_(-2.4047072);goods_(-3.1486952);parcel_(-3.3155577);	-12.686869621276855
roofer	climb	rock	AT	2.15	1.46	The roofer climbed the rock .	-7.59562873840332	stairs_(-2.1029606);ladder_(-2.122408);roof_(-2.4922962);steps_(-3.804445);wall_(-3.902193);	-11.839617729187012
tourist	visit	patient	AT	3.0	1.95	The tourist visited the patient .	-11.061264991760254	site_(-2.5624933);city_(-3.3889475);area_(-3.4481363);village_(-3.5689862);town_(-3.8759775);	-8.800119400024414
waiter	deliver	speech	AT	1.6	0.66	The waiter delivered the speech .	-7.601903438568115	food_(-2.1125617);meal_(-2.2137885);order_(-3.6309333);first_(-4.095899);last_(-4.18675);	-14.175018310546875
policeman	push	stroller	AT	2.6	2.01	The policeman pushed the stroller .			
passenger	pass	ball	AT	2.05	1.63	The passenger passed the ball .	-6.611632823944092	checkpoint_(-3.5053556);plane_(-4.223663);airport_(-4.3200603);vehicle_(-4.345611);bus_(-4.462539);	-11.942694664001465
binman	pick	flower	AT	3.05	1.72	The binman picked the flower .	-6.411805152893066	lock_(-2.9085855);wrong_(-3.2690973);right_(-3.7806177);bag_(-4.408372);locks_(-4.6785975);	-12.347370147705078
child	cross	river	AT	3.5	1.63	The child crossed the river .	-3.6462228298187256	border_(-2.03948);street_(-2.0833871);road_(-2.1799219);line_(-2.3967874);threshold_(-3.3040826);	-11.829323768615723
lumberjack	cut	meat	AT	3.3	2.08	The lumberjack cut the meat .	-6.535104751586914	rope_(-3.175989);ribbon_(-3.1823976);wood_(-3.764139);cord_(-4.108667);grass_(-4.1223235);	-13.921404838562012
cook	mix	paint	AT	1.9	1.18	The cook mixed the paint .	-8.583428382873535	meat_(-3.1171503);chicken_(-3.1532373);sauce_(-3.2471476);rice_(-3.4488993);ingredients_(-3.8480082);	-12.162895202636719
cook	check	tire	AT	1.9	1.04	The cook checked the tire .	-9.073728561401367	food_(-3.3331509);ingredients_(-3.7377224);temperature_(-3.8462353);oven_(-4.1054134);menu_(-4.293928);	-18.105913162231445
porter	stack	wood	AT	4.0	2.39	The porter stacked the wood .	-6.041919708251953	deck_(-3.576023);shelves_(-3.582119);crates_(-3.9711647);bar_(-4.03603);beer_(-4.1300774);	-13.305712699890137
singer	begin	race	AT	3.4	2.42	The singer began the race .	-7.32351016998291	day_(-2.9253933);song_(-3.105096);show_(-3.137124);year_(-3.3638852);night_(-3.4030697);	-8.691658973693848
painter	complete	race	AT	2.0	0.89	The painter completed the race .	-9.100961685180664	painting_(-1.8766042);work_(-2.7024176);portrait_(-3.5151236);project_(-3.771021);mural_(-3.9408514);	-8.691658973693848
cyclist	fix	hair	AT	2.5	1.63	The cyclist fixed the hair .	-8.36933422088623	bike_(-1.7384372);wheel_(-3.1995044);rear_(-3.8493228);problem_(-4.156078);front_(-4.215442);	-12.407177925109863
photographer	prepare	food	AT	2.7	1.58	The photographer prepared the food .	-6.638993263244629	photos_(-2.8320553);photo_(-2.833749);images_(-2.9747326);photographs_(-3.5565197);pictures_(-3.7258694);	-12.683794021606445
mason	build	snowman	AT	2.3	1.31	The mason built the snowman .			
waiter	fetch	ball	AT	1.85	1.06	The waiter fetched the ball .	-7.250821590423584	food_(-3.1746113);wine_(-3.692777);drink_(-3.8642323);two_(-4.3966727);drinks_(-4.440862);	-12.374500274658203
cat	drink	coffee	AT	1.45	0.8	The cat drank the coffee .	-3.7131521701812744	water_(-2.7334235);milk_(-2.9835837);coffee_(-3.7131522);blood_(-3.740969);beer_(-3.7429068);	-12.844998359680176
surfer	ride	camel	AT	1.45	0.8	The surfer rode the camel .	-11.203296661376953	wave_(-0.9080387);waves_(-1.3721081);surf_(-4.8988376);crest_(-4.965915);wind_(-5.138889);	-19.25720977783203
musician	touch	base	AT	3.95	2.04	The musician touched the base .	-7.004066467285156	hearts_(-1.9668654);heart_(-2.80056);audience_(-3.7870252);lives_(-4.015808);microphone_(-4.1071167);	-10.041175842285156
guide	describe	software	AT	3.8	2.06	The guide described the software .	-8.283062934875488	process_(-3.932691);situation_(-4.372083);procedure_(-4.625608);steps_(-4.6361365);following_(-4.835279);	-11.583383560180664
singer	perform	trick	AT	2.0	1.7	The singer performed the trick .	-10.75853443145752	"song_(-1.0166365);hit_(-3.1651046);track_(-3.7452896);""_(-4.2045712);cover_(-4.217152);"	-19.00652313232422
child	open	congress	AT	1.5	0.67	The child opened the congress .	-13.8833646774292	door_(-0.60992724);box_(-3.489009);gate_(-4.107806);bag_(-4.4999266);window_(-4.5287733);	-14.530088424682617
soldier	gather	ball	AT	1.75	1.13	The soldier gathered the ball .	-6.448024749755859	information_(-3.9951973);materials_(-4.0633736);bodies_(-4.1396294);pieces_(-4.3914833);weapons_(-4.4537773);	-11.942694664001465
surfer	grab	frisbee	AT	3.45	1.83	The surfer grabbed the frisbee .			
speleologist	examine	book	AT	3.65	2.41	The speleologist examined the book .	-9.041552543640137	bones_(-3.291118);remains_(-3.6790345);fossil_(-3.963382);skull_(-4.0174437);fossils_(-4.1473265);	-15.290810585021973
climber	face	ocean	AT	2.35	1.15	The climber faced the ocean .	-8.261844635009766	same_(-3.336498);steep_(-3.424442);challenge_(-3.4302557);worst_(-3.5227697);prospect_(-3.5388222);	-11.596175193786621
cowboy	ride	bike	AT	3.25	2.3	The cowboy rode the bike .	-4.728439807891846	horse_(-2.8741384);rails_(-3.474381);train_(-3.554772);bull_(-3.830689);bus_(-4.2031713);	-13.97706413269043
blacksmith	pour	wine	AT	1.6	0.73	The blacksmith poured the wine .	-4.4073710441589355	molten_(-3.506248);steel_(-3.9246745);hot_(-4.0173335);iron_(-4.091018);oil_(-4.12561);	-11.583301544189453
soldier	throw	ball	AT	2.3	1.55	The soldier threw the ball .	-4.618491172790527	grenade_(-1.6658086);knife_(-3.1004703);first_(-3.4811618);gun_(-3.5476596);weapon_(-3.6376712);	-11.942694664001465
demonstrator	throw	frisbee	AT	2.05	1.4	The demonstrator threw the frisbee .			
billionaire	donate	book	AT	4.15	1.85	The billionaire donated the book .	-6.858059883117676	money_(-1.9920931);$_(-2.5892916);maximum_(-3.2435732);first_(-3.575986);bulk_(-3.606473);	-14.262734413146973
bartender	hand	lancet	AT	1.4	0.58	The bartender handed the lancet .			
porter	load	file	AT	2.8	1.17	The porter loaded the file .	-8.230904579162598	truck_(-2.8506248);car_(-3.1585548);beer_(-4.170235);vehicle_(-4.3546376);bag_(-4.45266);	-6.457447052001953
dealer	sell	meat	AT	3.9	2.07	The dealer sold the meat .	-8.916498184204102	car_(-1.5070968);vehicle_(-1.9508148);gun_(-3.8693252);item_(-4.228578);bike_(-4.237367);	-13.698200225830078
patient	report	crime	AT	2.25	1.18	The patient reported the crime .	-8.269206047058105	following_(-2.4617949);patient_(-2.9152784);pain_(-3.0010023);incident_(-3.115466);symptoms_(-3.2388945);	-11.570805549621582
hairstylist	spray	pesticide	AT	1.25	0.43	The hairstylist sprayed the pesticide .	-8.45305061340332	hair_(-2.4560032);woman_(-4.1967564);salon_(-4.512903);man_(-4.66453);blonde_(-4.840357);	-10.730443954467773
priest	promise	promotion	AT	2.2	1.25	The priest promised the promotion .	-10.789974212646484	young_(-3.683529);girl_(-3.7107124);congregation_(-3.7132835);faithful_(-3.7787895);boy_(-3.8782768);	-14.293063163757324
engineer	draw	flower	AT	2.1	1.14	The engineer drew the flower .	-10.748427391052246	line_(-2.934134);conclusion_(-3.2320771);first_(-3.993216);diagram_(-4.0147996);picture_(-4.0196137);	-11.791853904724121
pupil	draw	turbine	AT	2.95	1.63	The pupil drew the turbine .	-15.250011444091797	attention_(-2.2077136);line_(-2.381908);conclusion_(-3.9074435);ire_(-4.0865436);comparison_(-4.3728824);	-14.823315620422363
veterinarian	examine	epigraph	AT	1.55	0.8	The veterinarian examined the epigraph .			
child	write	diagnosis	AT	1.05	0.22	The child wrote the diagnosis .	-9.01656436920166	letter_(-2.1372156);note_(-2.6891565);poem_(-3.1002436);book_(-3.1981745);following_(-3.3707972);	-9.856154441833496
archeologist	examine	dog	AT	1.6	0.92	The archeologist examined the dog .	-7.477156639099121	remains_(-2.4240484);bones_(-2.943572);site_(-3.4227972);skull_(-4.4134054);stone_(-4.414901);	-17.11178970336914
doctor	write	conjugation	AT	3.05	1.47	The doctor wrote the conjugation .			
