SUBJECT	VERB	OBJECT	typicality	mean_rat	std_rat	sentence	computed_score	best_completions	baseline_score
cheerleader	carry	flag	T	5.2	2.01	The cheerleader carried the flag .	0.03109232522547245	ball_(0.31379834);trophy_(0.119388714);basket_(0.038626667);bag_(0.035609096);flag_(0.031092325);	0.00022291911591310054
waiter	fetch	water	T	6.2	1.29	The waiter fetched the water .	0.008341104723513126	wine_(0.17882352);drinks_(0.09050088);tea_(0.047431983);check_(0.040460065);coffee_(0.03915373);	7.317266408790601e-06
student	celebrate	graduation	T	6.7	0.56	The student celebrated the graduation .	0.022482356056571007	event_(0.08624452);festival_(0.06095407);victory_(0.05714071);occasion_(0.05597425);day_(0.043732945);	5.982086577205337e-07
player	pass	ball	T	6.4	0.8	The player passed the ball .	0.7356523275375366	ball_(0.7356523);card_(0.012304077);turn_(0.011740409);game_(0.0077488064);round_(0.0054966863);	3.963416747865267e-05
mason	fix	wall	T	6.15	1.49	The mason fixed the wall .	0.018061621114611626	stone_(0.054947447);floor_(0.02536407);roof_(0.02358152);stones_(0.022856757);door_(0.019525785);	8.215161869884469e-06
housemaid	clean	dish	T	5.7	2.05	The housemaid cleaned the dish .	0.0036737187765538692	dishes_(0.22171646);house_(0.15676537);kitchen_(0.06301083);floor_(0.042488605);room_(0.03502411);	1.5934203474898823e-05
professor	open	congress	T	3.0	2.26	The professor opened the congress .	1.7058049195384228e-07	door_(0.50246066);briefcase_(0.052596968);box_(0.027730165);folder_(0.026404623);book_(0.025148321);	1.9145534679410048e-05
athlete	win	cup	T	5.15	1.82	The athlete won the cup .	0.01082715392112732	medal_(0.34911388);competition_(0.13091208);event_(0.10050367);race_(0.057307824);toss_(0.048568103);	2.4161945475498214e-05
dealer	examine	car	T	6.4	0.8	The dealer examined the car .	0.003048424143344164	card_(0.04603991);paper_(0.024879009);cards_(0.022482999);glass_(0.019202359);coins_(0.014709459);	8.955553494160995e-05
illustrator	decorate	book	T	6.3	0.78	The illustrator decorated the book .	0.1463778167963028	book_(0.14637782);cover_(0.08259516);page_(0.055080198);pages_(0.042810638);illustrations_(0.035245847);	2.873794801416807e-05
patient	fight	cancer	T	5.65	1.01	The patient fought the cancer .	0.0022449835669249296	pain_(0.068515725);seizure_(0.016093144);urge_(0.015675033);restraint_(0.014201629);man_(0.013231019);	3.7182660435064463e-06
president	visit	school	T	4.25	1.81	The president visited the school .	0.09311532229185104	school_(0.09311532);site_(0.061714035);hospital_(0.039885685);temple_(0.034843035);village_(0.025621932);	9.163649338006508e-06
housemaid	mop	floor	T	6.7	0.71	The housemaid mopped the floor .	0.6614484786987305	floor_(0.6614485);floors_(0.18764216);table_(0.009745359);dishes_(0.009078997);kitchen_(0.008197365);	6.712506092299009e-06
hiker	face	mountain	T	6.15	1.19	The hiker faced the mountain .	0.005809958558529615	camera_(0.06332608);wall_(0.04391618);window_(0.041293103);door_(0.03908397);sky_(0.02359576);	3.412369915167801e-05
soldier	wear	uniform	T	6.9	0.3	The soldier wore the uniform .	0.3121122717857361	uniform_(0.31211227);helmet_(0.08261906);hat_(0.05150793);suit_(0.0210264);cap_(0.017117802);	0.0004152092442382127
cheerleader	perform	dance	T	5.75	1.58	The cheerleader performed the dance .	0.19655431807041168	dance_(0.19655432);routine_(0.16848327);song_(0.06602073);choreography_(0.055621814);act_(0.025730854);	4.7035566240083426e-05
climber	use	rope	T	6.85	0.48	The climber used the rope .	0.09486496448516846	rope_(0.094864964);ladder_(0.02300532);ropes_(0.020369265);pole_(0.018943802);torch_(0.017004604);	1.5230072676786222e-05
soldier	throw	bomb	T	5.3	1.38	The soldier threw the bomb .	0.004947229754179716	knife_(0.16222022);gun_(0.04585329);grenade_(0.034392707);pistol_(0.023589976);ball_(0.019256808);	7.910001295385882e-05
biologist	use	microscope	T	6.7	0.64	The biologist used the microscope .			
traveller	check	watch	T	4.4	2.31	The traveller checked the watch .	0.044246938079595566	time_(0.05710748);clock_(0.056050796);watch_(0.044246938);map_(0.031326294);door_(0.020930275);	3.432889570831321e-05
child	ride	bus	T	5.3	2.19	The child rode the bus .	0.006811248604208231	horse_(0.25609112);wind_(0.036913555);beast_(0.035567466);bike_(0.024569733);wave_(0.016465224);	3.139501859550364e-05
surgeon	examine	patient	T	6.05	1.56	The surgeon examined the patient .	0.02376505918800831	wound_(0.25939602);body_(0.041707225);wounds_(0.03640094);head_(0.032607444);patient_(0.02376506);	1.5007222827989608e-05
child	drink	coke	T	4.65	2.08	The child drank the coke .			
cowboy	enjoy	ride	T	5.6	1.71	The cowboy enjoyed the ride .	0.03321240097284317	attention_(0.0938543);show_(0.08534447);view_(0.054758616);moment_(0.03523849);ride_(0.0332124);	4.699970304500312e-06
player	gather	ball	T	5.55	1.4	The player gathered the ball .	0.024013521149754524	cards_(0.09595319);pieces_(0.07348768);money_(0.045492105);dice_(0.04254045);stones_(0.038854465);	3.963416747865267e-05
cowboy	ride	bull	T	5.7	1.0	The cowboy rode the bull .	0.04916488006711006	horse_(0.3783719);horses_(0.05556604);bull_(0.04916488);bike_(0.036786567);wagon_(0.032258093);	7.942648153402843e-06
student	drink	beer	T	4.6	1.43	The student drank the beer .	0.06589340418577194	water_(0.18061243);coffee_(0.1325032);tea_(0.07940504);beer_(0.065893404);wine_(0.058321226);	2.2001843262842158e-06
butcher	carve	meat	T	5.75	1.97	The butcher carved the meat .	0.11659637093544006	meat_(0.11659637);bones_(0.06993911);body_(0.049693823);turkey_(0.02151087);knife_(0.019558841);	1.7447833670303226e-05
violinist	play	violin	T	6.9	0.3	The violinist played the violin .	0.060323089361190796	piano_(0.20979902);cello_(0.08344958);strings_(0.08060166);viola_(0.074284405);flute_(0.06305217);	7.653716238564812e-06
tourist	read	map	T	6.4	1.02	The tourist read the map .	0.004907320719212294	note_(0.14589171);card_(0.09664028);sign_(0.06698208);letter_(0.03745855);paper_(0.035858806);	2.6794339191837935e-06
traveller	check	bag	T	6.0	1.14	The traveller checked the bag .	0.01379360444843769	time_(0.057107646);clock_(0.05605096);watch_(0.04424694);map_(0.031326238);door_(0.020930216);	0.0001834152062656358
soldier	release	prisoner	T	4.3	1.82	The soldier released the prisoner .	0.006822790019214153	boy_(0.06412166);girl_(0.05852632);trigger_(0.049563795);man_(0.038861576);woman_(0.038231835);	4.401281330501661e-06
gardener	push	mower	T	5.65	1.71	The gardener pushed the mower .			
soldier	check	rifle	T	6.85	0.36	The soldier checked the rifle .	0.0067579071037471294	radio_(0.028445315);door_(0.027791096);watch_(0.020299463);clock_(0.017990537);map_(0.017514993);	0.0016055075684562325
student	enjoy	beer	T	4.7	2.05	The student enjoyed the beer .	0.0003928748774342239	experience_(0.06954649);lesson_(0.040904164);show_(0.024974901);performance_(0.024482314);game_(0.020965591);	2.2001843262842158e-06
child	find	doll	T	5.65	1.53	The child found the doll .	0.004076146520674229	book_(0.041039284);key_(0.027309498);body_(0.015983883);box_(0.014056906);door_(0.013469995);	2.75534944194078e-06
soldier	hold	flag	T	5.2	1.94	The soldier held the flag .	0.0042465063743293285	gun_(0.15665926);knife_(0.09136442);rifle_(0.05546243);pistol_(0.04015385);door_(0.03457186);	0.00020499955280683935
dog	fetch	ball	T	5.5	2.09	The dog fetched the ball .	0.009672881104052067	food_(0.023496082);bottle_(0.0197864);water_(0.017489972);tea_(0.016677368);cat_(0.0150176);	2.3809157937648706e-05
photographer	prepare	camera	T	6.4	0.86	The photographer prepared the camera .	0.03703644126653671	shot_(0.0552819);scene_(0.046042114);camera_(0.03703644);shots_(0.024622064);image_(0.021035256);	2.97808728646487e-05
child	open	present	T	6.7	0.64	The child opened the present .	0.0005742181674577296	door_(0.5471975);box_(0.060330085);book_(0.033213507);window_(0.024096102);bag_(0.020552173);	1.1596765943977516e-05
soldier	throw	bomb	T	5.8	0.81	The soldier threw the bomb .	0.004947229754179716	knife_(0.16222022);gun_(0.04585329);grenade_(0.034392707);pistol_(0.023589976);ball_(0.019256808);	7.910001295385882e-05
waiter	bring	glass	T	6.8	0.4	The waiter brought the glass .	0.0018203664803877473	drinks_(0.20080687);wine_(0.14325517);food_(0.10010986);tea_(0.07676209);check_(0.0766278);	4.7316766540461686e-06
diplomat	carry	message	T	5.65	1.53	The diplomat carried the message .	0.009727020747959614	letter_(0.031567812);briefcase_(0.02867287);papers_(0.016764948);book_(0.015811032);box_(0.01515231);	1.4835113688604906e-05
farmer	spray	pesticide	T	6.7	0.46	The farmer sprayed the pesticide .			
policeman	put	criminal	T	6.75	0.62	The policeman put the criminal .	0.00016390890232287347	order_(0.11257246);call_(0.07021505);money_(0.06493527);phone_(0.024374647);key_(0.018713212);	1.0112530617334414e-05
teacher	explain	exercise	T	6.9	0.3	The teacher explained the exercise .	0.002527493517845869	situation_(0.16722642);problem_(0.084600955);rules_(0.05452162);facts_(0.030500203);lesson_(0.030345445);	1.1053265325244865e-06
programmer	load	file	T	6.65	0.48	The programmer loaded the file .	0.04189973697066307	program_(0.3050686);file_(0.041899737);game_(0.03271328);code_(0.026060812);software_(0.022771217);	0.0003698098298627883
child	throw	ball	T	6.35	0.57	The child threw the ball .	0.04594675824046135	knife_(0.09316059);ball_(0.04594676);book_(0.043414194);rock_(0.031972263);stone_(0.029995741);	3.963416747865267e-05
pusher	sell	drug	T	5.85	2.15	The pusher sold the drug .	0.0024110821541398764	car_(0.08295055);product_(0.0429982);goods_(0.0402359);ticket_(0.028182695);merchandise_(0.02018499);	3.3529078791616485e-05
professor	teach	language	T	6.0	1.3	The professor taught the language .	0.01504890900105238	class_(0.18391919);students_(0.15026057);classes_(0.086412065);children_(0.046588883);course_(0.033034887);	4.780006565852091e-05
manager	rent	room	T	3.65	1.82	The manager rented the room .	0.07316354662179947	house_(0.10980332);room_(0.07316355);building_(0.069931015);space_(0.044416748);apartment_(0.032915212);	1.911954313982278e-05
jeweller	put	necklace	T	6.85	0.48	The jeweller put the necklace .	0.00307257566601038	order_(0.21580267);money_(0.07693023);price_(0.038404655);coins_(0.024409644);bill_(0.02288903);	3.0999894988781307e-06
collector	donate	painting	T	3.7	1.73	The collector donated the painting .	0.02968927100300789	collection_(0.0514087);money_(0.04006628);painting_(0.029689271);book_(0.029007576);land_(0.022285042);	4.434489255800145e-06
demonstrator	throw	stone	T	3.5	1.96	The demonstrator threw the stone .	0.017675038427114487	knife_(0.064889);book_(0.0371636);rock_(0.029277287);gun_(0.028336417);ball_(0.02663951);	7.66316952649504e-05
patient	report	symptom	T	6.7	0.56	The patient reported the symptom .			
boss	promise	promotion	T	5.95	1.36	The boss promised the promotion .	0.0003553471469786018	same_(0.3741781);best_(0.06160867);truth_(0.04346741);world_(0.029808544);boss_(0.020669034);	1.7023437976604328e-05
employer	offer	job	T	6.65	0.65	The employer offered the job .	0.15994541347026825	job_(0.15994541);same_(0.091219194);money_(0.0674653);contract_(0.03130052);opportunity_(0.013016293);	4.6568529796786606e-05
priest	teach	bible	T	6.8	0.4	The priest taught the bible .			
witness	explain	circumstances	T	5.6	1.59	The witness explained the circumstances .	0.07384231686592102	situation_(0.18992573);circumstances_(0.07384232);facts_(0.043578684);case_(0.023809452);incident_(0.019577352);	4.150055247009732e-06
crew	load	container	T	5.2	1.83	The crew loaded the container .	0.001392903970554471	boat_(0.1118803);aircraft_(0.051040307);ship_(0.04333177);guns_(0.035782494);car_(0.033816304);	7.12414521331084e-06
child	tell	lie	T	5.95	1.02	The child told the lie .	0.005841989070177078	story_(0.34602496);truth_(0.17469692);tale_(0.16734636);child_(0.022882622);others_(0.016730431);	6.292366015259176e-05
blacksmith	pour	metal	T	6.5	0.97	The blacksmith poured the metal .	0.0036623054184019566	wine_(0.14665654);beer_(0.06569729);coffee_(0.06455642);ale_(0.059403747);water_(0.04884397);	6.996093725319952e-05
grandfather	tell	story	T	6.55	0.59	The grandfather told the story .	0.3392525017261505	story_(0.3392525);tale_(0.16536844);truth_(0.045047432);others_(0.02851853);stories_(0.024738938);	0.00011086986341979355
traveller	hand	bag	T	5.8	0.87	The traveller handed the bag .	0.02693680301308632	letter_(0.08953675);money_(0.059279088);note_(0.033880826);coin_(0.028648794);bag_(0.026936803);	0.0001834152062656358
scientist	report	finding	T	6.4	1.11	The scientist reported the finding .	0.02196398936212063	results_(0.13196377);discovery_(0.072828546);findings_(0.068443105);incident_(0.044953085);news_(0.04315496);	0.00015083205653354526
parent	give	present	T	5.7	1.55	The parent gave the present .	0.0005607042694464326	answer_(0.14439277);order_(0.068999976);child_(0.054985777);word_(0.047382303);name_(0.042232536);	1.1596765943977516e-05
investor	rent	land	T	4.05	1.8	The investor rented the land .	0.04229482263326645	building_(0.14967856);house_(0.14700009);property_(0.04863371);land_(0.042294823);space_(0.03590727);	1.7339607438771054e-05
bank	assign	code	T	6.15	1.19	The bank assigned the code .	0.000602896383497864	money_(0.049386326);number_(0.028904894);account_(0.025051473);amount_(0.024809582);credit_(0.020791387);	5.2645231335191056e-05
sergeant	assign	mission	T	6.6	0.73	The sergeant assigned the mission .	0.027814581990242004	task_(0.2289171);duty_(0.04425918);job_(0.04358032);mission_(0.027814582);position_(0.020161705);	6.643895903835073e-05
mechanic	rent	truck	T	4.2	1.36	The mechanic rented the truck .	0.11242609471082687	car_(0.33813834);truck_(0.112426095);vehicle_(0.047358997);trailer_(0.042246155);van_(0.04081106);	1.473175871069543e-05
witness	report	crime	T	6.4	0.73	The witness reported the crime .	0.05732569843530655	incident_(0.15721801);attack_(0.06031448);crime_(0.0573257);accident_(0.049870595);murder_(0.04746072);	5.789420811197488e-06
confectioner	spread	icing	T	6.35	1.01	The confectioner spread the icing .			
vandal	spray	paint	T	6.2	1.03	The vandal sprayed the paint .	0.014324003830552101	area_(0.070190705);ground_(0.053929597);wall_(0.047919523);floor_(0.044908855);window_(0.03896993);	2.146477982023498e-06
doctor	offer	support	T	6.0	0.84	The doctor offered the support .	9.483324538450688e-05	bottle_(0.094089195);glass_(0.033841304);gun_(0.022449672);bag_(0.022283275);other_(0.017761339);	1.3115498404658865e-05
hairstylist	spray	foam	T	5.95	1.47	The hairstylist sprayed the foam .	9.021094592753798e-05	hair_(0.22898915);girls_(0.018030347);room_(0.017767072);nails_(0.015003232);body_(0.01159104);	5.490927378559718e-06
employee	pass	report	T	5.4	1.5	The employee passed the report .	0.0005097013781778514	sign_(0.065076545);card_(0.043117408);door_(0.032928966);paper_(0.023900265);bag_(0.021743516);	0.0007533493917435408
anchorman	tell	news	T	6.75	0.7	The anchorman told the news .	0.019818231463432312	story_(0.52045727);audience_(0.04760262);reporter_(0.035718467);stories_(0.024026532);others_(0.02013303);	6.0555456002475694e-05
librarian	put	book	T	6.75	0.54	The librarian put the book .	0.04214989393949509	order_(0.36025476);call_(0.04462568);book_(0.042149894);check_(0.0292505);key_(0.019633025);	2.873794801416807e-05
chauffeur	carry	passenger	T	6.65	0.65	The chauffeur carried the passenger .	0.0009661868680268526	luggage_(0.25288305);bags_(0.05152734);car_(0.04526007);suitcase_(0.026978);baby_(0.025277682);	0.00013134411710780114
farmer	sell	corn	T	6.25	1.26	The farmer sold the corn .	0.00745483860373497	land_(0.14599381);farm_(0.053331394);cow_(0.048989322);sheep_(0.037873674);cattle_(0.035524607);	1.928663323269575e-06
dealer	sell	car	T	6.7	0.56	The dealer sold the car .	0.2827689051628113	car_(0.2827689);cars_(0.027115397);painting_(0.0178478);vehicle_(0.016372893);bike_(0.014213063);	8.955553494160995e-05
teacher	give	homework	T	6.85	0.36	The teacher gave the homework .	0.0009978446178138256	answer_(0.27417254);order_(0.03128655);word_(0.023024175);lesson_(0.022775756);name_(0.01799796);	9.274108379031532e-06
priest	promise	salvation	T	6.05	1.2	The priest promised the salvation .	8.575851825298741e-05	same_(0.4306415);truth_(0.06009095);girl_(0.03687368);boy_(0.024356585);child_(0.022088293);	3.1572410534863593e-06
bartender	hand	drink	T	6.55	1.12	The bartender handed the drink .	0.08056435734033585	bottle_(0.26692116);money_(0.10655896);drink_(0.08056436);glass_(0.06638056);beer_(0.06594959);	1.8075625121127814e-06
boss	assign	job	T	6.75	0.43	The boss assigned the job .	0.09865140914916992	job_(0.09865141);task_(0.04681473);driver_(0.016644448);assignment_(0.013299968);jobs_(0.012544679);	4.6568529796786606e-05
government	offer	protection	T	5.7	1.38	The government offered the protection .	0.00036412556073628366	same_(0.09952547);land_(0.041098405);money_(0.034248967);loan_(0.027278446);contract_(0.026288899);	3.726640352397226e-05
president	give	speech	T	6.8	0.4	The president gave the speech .	0.4898366332054138	speech_(0.48983663);signal_(0.08276879);address_(0.06832122);order_(0.051025648);answer_(0.045317844);	1.8016766262007877e-05
beautician	spread	cream	T	5.2	1.96	The beautician spread the cream .	0.0007978783105500042	word_(0.45312235);message_(0.07729442);news_(0.07662521);idea_(0.024516338);story_(0.017191082);	4.471309694054071e-06
sculptor	teach	art	T	5.85	1.24	The sculptor taught the art .	0.006890838034451008	children_(0.41604918);students_(0.09441867);boys_(0.05274501);child_(0.049500514);boy_(0.031219704);	8.778712071944028e-06
professor	donate	book	T	4.8	1.83	The professor donated the book .	0.0313260592520237	money_(0.04822752);book_(0.03132606);land_(0.029679772);collection_(0.026251622);manuscript_(0.024710296);	2.873794801416807e-05
child	lend	pen	T	4.45	1.83	The child lent the pen .	0.004332185257226229	hand_(0.068496384);money_(0.04613732);handkerchief_(0.03066098);book_(0.026148207);finger_(0.02337002);	0.0002840943925548345
president	promise	reform	T	6.2	1.21	The president promised the reform .	7.786665082676336e-05	same_(0.5477267);latter_(0.02579518);truth_(0.015740348);contrary_(0.015353816);following_(0.008224939);	0.00036605625064112246
hostess	explain	procedure	T	4.1	1.64	The hostess explained the procedure .	0.006384097505360842	situation_(0.22315545);menu_(0.17342989);rules_(0.025284667);problem_(0.02290621);question_(0.012267629);	3.1393135486723622e-06
salesperson	send	questionnaire	T	3.45	1.72	The salesperson sent the questionnaire .			
teacher	lend	book	T	6.15	0.79	The teacher lent the book .	0.05465658754110336	money_(0.16541924);book_(0.054656588);books_(0.02680612);teacher_(0.01302606);hand_(0.011177938);	2.873794801416807e-05
porter	load	luggage	T	6.5	0.97	The porter loaded the luggage .	0.05440822243690491	cart_(0.11434309);horses_(0.08693008);car_(0.06589847);luggage_(0.054408222);wagon_(0.042191632);	9.790435797185637e-06
spy	pass	information	T	6.35	0.73	The spy passed the information .	0.0025978591293096542	word_(0.0843167);ball_(0.0350431);letter_(0.033458937);message_(0.02672827);sign_(0.024800083);	7.13350746082142e-05
volunteer	bring	food	T	6.1	0.83	The volunteer brought the food .	0.1343754082918167	food_(0.13437541);coffee_(0.053254038);drinks_(0.051372297);water_(0.02732883);tea_(0.023529105);	9.602364343663794e-07
chemist	pour	compound	T	6.25	1.09	The chemist poured the compound .	0.0006198140908963978	tea_(0.15350741);coffee_(0.14125079);wine_(0.073008806);water_(0.072996475);mixture_(0.061135963);	0.0001627093442948535
student	send	email	T	6.1	1.22	The student sent the email .	0.001248256303369999	letter_(0.13956563);money_(0.05745948);message_(0.024663571);note_(0.024199063);copy_(0.0158917);	9.170862540486269e-06
general	send	soldier	T	6.8	0.4	The general sent the soldier .	0.002404020633548498	letter_(0.09840414);messenger_(0.03932854);message_(0.037243046);money_(0.021555483);word_(0.01923244);	8.072495256783441e-05
waiter	pour	wine	T	6.6	0.58	The waiter poured the wine .	0.5144773125648499	wine_(0.5144773);champagne_(0.15610105);tea_(0.08612739);drinks_(0.0767581);coffee_(0.07240442);	3.2416974136140198e-06
reporter	bring	news	T	6.8	0.51	The reporter brought the news .	0.05564127117395401	news_(0.05564127);story_(0.03586945);photos_(0.025125258);photo_(0.023726445);pictures_(0.023262452);	7.662071584491059e-05
billionaire	donate	money	T	6.2	0.87	The billionaire donated the money .	0.27360084652900696	money_(0.27360085);funds_(0.03268968);car_(0.028775698);house_(0.020466514);cash_(0.015833119);	0.0002763905795291066
journalist	carry	article	T	6.15	1.24	The journalist carried the article .	0.009321833960711956	camera_(0.04731702);photograph_(0.04622661);picture_(0.042679828);news_(0.03146917);story_(0.030063365);	6.21522412984632e-05
mechanic	spread	coating	T	3.65	1.8	The mechanic spread the coating .	1.8661115973372944e-05	word_(0.19387107);cloth_(0.045369186);papers_(0.034954797);blanket_(0.033566304);money_(0.019293528);	2.511345201128279e-06
nurse	hand	lancet	T	5.8	1.47	The nurse handed the lancet .			
usurer	lend	money	T	5.2	1.96	The usurer lent the money .	0.43120214343070984	money_(0.43120214);funds_(0.07540202);proceeds_(0.021353474);cash_(0.018894529);same_(0.007210675);	0.0001468132104491815
footballer	pass	ball	T	6.75	0.7	The footballer passed the ball .	0.2088848203420639	ball_(0.20888482);card_(0.03508394);bottle_(0.020050216);bag_(0.019335616);sign_(0.01716087);	3.963416747865267e-05
musician	play	song	T	6.35	1.11	The musician played the song .	0.0035702716559171677	piano_(0.15538628);guitar_(0.14686683);flute_(0.09297956);violin_(0.08691338);instrument_(0.042631995);	1.353922561975196e-05
waiter	carry	tray	T	6.35	1.06	The waiter carried the tray .	0.2930386960506439	tray_(0.2930387);drinks_(0.096206054);wine_(0.060090743);food_(0.04465663);plate_(0.03741631);	4.570371311274357e-05
engineer	draw	turbine	T	5.4	1.43	The engineer drew the turbine .	0.00010513360757613555	line_(0.29053554);lines_(0.062254213);diagram_(0.058546428);curve_(0.025318336);lever_(0.018007679);	9.335612958238926e-06
pupil	draw	flower	T	4.85	1.62	The pupil drew the flower .	0.0008116789977066219	line_(0.13467439);sword_(0.05084291);picture_(0.049972054);knife_(0.046016663);blade_(0.034610305);	6.144750841485802e-07
archeologist	examine	epigraph	T	5.5	1.72	The archeologist examined the epigraph .			
child	write	conjugation	T	3.95	1.94	The child wrote the conjugation .			
doctor	write	diagnosis	T	6.8	0.4	The doctor wrote the diagnosis .	0.009297761134803295	letter_(0.17497121);check_(0.06383305);note_(0.06264463);story_(0.0506148);letters_(0.031283464);	8.222063740959129e-08
engineer	complete	painting	AT	1.85	1.11	The engineer completed the painting .	0.006800170987844467	work_(0.24478704);project_(0.06881914);construction_(0.06234742);job_(0.061541654);task_(0.03560036);	4.434489255800145e-06
sailor	face	wall	AT	2.1	1.81	The sailor faced the wall .	0.020562341436743736	man_(0.04208688);captain_(0.039225433);boy_(0.03754547);door_(0.034274068);crowd_(0.02953074);	4.891702701570466e-06
businessman	tie	prisoner	AT	1.45	0.8	The businessman tied the prisoner .	0.00024280457000713795	knot_(0.32881534);knots_(0.055707633);rope_(0.046690624);horses_(0.03482426);horse_(0.023618776);	4.401281330501661e-06
student	wear	harness	AT	2.15	1.77	The student wore the harness .	0.0002762101648841053	uniform_(0.14669861);suit_(0.051571496);hat_(0.04463196);dress_(0.032938745);tie_(0.02877479);	2.212841536675114e-06
jockey	ride	wave	AT	1.6	1.2	The jockey rode the wave .	8.812676242087036e-05	horse_(0.63896596);horses_(0.04410244);winner_(0.029309606);mare_(0.010706611);machine_(0.009545471);	1.3412235603027511e-05
politician	sign	paint	AT	2.25	1.61	The politician signed the paint .	3.0795051770837745e-06	document_(0.17925608);petition_(0.13170555);letter_(0.08006177);statement_(0.0630551);bill_(0.06093364);	2.813539140333887e-06
spectator	hear	horn	AT	4.75	1.48	The spectator heard the horn .	0.002719008596614003	shot_(0.04925494);scream_(0.031121187);commotion_(0.026299054);noise_(0.025357315);words_(0.023266185);	5.364010576158762e-06
deejay	mix	ingredient	AT	2.1	1.3	The deejay mixed the ingredient .	2.128688038283144e-06	songs_(0.08372118);music_(0.07940037);song_(0.07240215);beats_(0.06877987);vocals_(0.040139075);	4.255248029494396e-07
mover	move	horse	AT	2.85	1.46	The mover moved the horse .	0.0011131120845675468	body_(0.04298272);box_(0.039218146);boxes_(0.030230787);car_(0.026633987);chair_(0.022501657);	6.148024112917483e-05
woman	paint	sign	AT	3.55	1.72	The woman painted the sign .	0.002130034612491727	picture_(0.078215696);portrait_(0.052737173);wall_(0.03799545);walls_(0.036983352);mural_(0.030542871);	3.28873625221604e-06
mother	hang	rifle	AT	2.35	1.96	The mother hung the rifle .	0.002005319343879819	baby_(0.044209097);coat_(0.03292103);body_(0.027081236);house_(0.023360454);man_(0.022442251);	0.0016055075684562325
nanny	watch	landscape	AT	4.05	2.36	The nanny watched the landscape .	9.660045907367021e-05	kids_(0.103567265);children_(0.07746835);baby_(0.05521781);boy_(0.034986053);boys_(0.026065141);	8.71356314746663e-06
goalkeeper	catch	fish	AT	1.65	1.39	The goalkeeper caught the fish .	2.9972010452183895e-05	ball_(0.92771655);shot_(0.013844281);pass_(0.0059688203);goalkeeper_(0.0026937702);throw_(0.0023571632);	8.957355817074131e-07
surfer	flip	pancake	AT	2.55	1.94	The surfer flipped the pancake .			
surgeon	examine	car	AT	1.2	0.4	The surgeon examined the car .	0.0002586239716038108	wound_(0.25939602);body_(0.041707225);wounds_(0.03640094);head_(0.032607444);patient_(0.02376506);	8.955553494160995e-05
doctor	help	cook	AT	2.05	1.6	The doctor helped the cook .	0.003195898374542594	boy_(0.09652724);man_(0.09134188);girl_(0.08554857);woman_(0.072045445);nurse_(0.05193987);	9.327260386271519e-07
driver	hear	baby	AT	3.25	1.7	The driver heard the baby .	0.00018015241948887706	commotion_(0.052499548);noise_(0.04455324);gunshot_(0.04093452);scream_(0.038104735);horn_(0.032372516);	9.709741789265536e-06
referee	move	furniture	AT	1.7	0.78	The referee moved the furniture .	6.527991354232654e-05	ball_(0.63504815);throw_(0.014078561);pin_(0.013995083);corner_(0.0118425);fight_(0.0094722565);	1.6614482092336402e-06
dealer	check	net	AT	2.95	2.04	The dealer checked the net .	0.0003269492299295962	clock_(0.04095274);time_(0.037394658);cards_(0.036882624);card_(0.029790767);watch_(0.017321836);	0.00016084194066934288
baker	gather	soldier	AT	1.0	0.0	The baker gathered the soldier .	2.6461623292561853e-06	ingredients_(0.11812661);dough_(0.11241501);bread_(0.107307866);food_(0.08008556);flour_(0.02994489);	5.1827599236276e-05
botanist	examine	tire	AT	3.0	2.65	The botanist examined the tire .	3.903887409251183e-05	leaves_(0.042216163);specimen_(0.03823786);tree_(0.025172554);fruit_(0.023127805);paper_(0.019493887);	7.026968660284183e-07
waiter	open	sarcophagus	AT	1.35	0.57	The waiter opened the sarcophagus .			
footballer	kick	vase	AT	1.35	0.65	The footballer kicked the vase .	0.00048140654689632356	ball_(0.15157314);ground_(0.06170575);boy_(0.028613228);man_(0.02505697);wall_(0.018213745);	2.7360645162843866e-06
customer	read	music	AT	2.6	1.77	The customer read the music .	2.4282166123157367e-05	card_(0.12636986);sign_(0.0704073);note_(0.05739526);message_(0.045868456);bill_(0.035034228);	8.157710544764996e-05
firefighter	fight	crime	AT	2.05	1.4	The firefighter fought the crime .	4.205789082334377e-05	flames_(0.37080583);fire_(0.117186405);man_(0.025584577);blaze_(0.025378842);beast_(0.023997243);	5.6455946833011694e-06
hairstylist	wash	infant	AT	2.85	2.26	The hairstylist washed the infant .	9.208889241563156e-05	hair_(0.37616548);brushes_(0.04563388);nails_(0.031558905);cuts_(0.026872938);clothes_(0.018732624);	2.014222900470486e-06
skipper	assemble	bicycle	AT	2.15	1.85	The skipper assembled the bicycle .	0.0001550918532302603	crew_(0.32160386);boats_(0.040679373);boat_(0.03886009);passengers_(0.019900862);equipment_(0.017819583);	9.56434723775601e-06
candidate	celebrate	holiday	AT	5.0	1.87	The candidate celebrated the holiday .	0.02783500961959362	election_(0.124611236);victory_(0.12081952);event_(0.06579351);ceremony_(0.029424958);results_(0.028396405);	5.058001534052892e-06
mechanic	fix	roof	AT	2.1	1.55	The mechanic fixed the roof .	0.0020974171347916126	problem_(0.12926269);car_(0.11972483);engine_(0.026642853);damage_(0.026357781);wheel_(0.019798154);	1.7215186744579114e-05
policeman	fight	obesity	AT	2.35	1.24	The policeman fought the obesity .			
