SUBJECT	VERB	OBJECT	typicality	mean_rat	std_rat	sentence	computed_score	best_completions	baseline_score
soldier	release	film	AT	1.9	0.94	The soldier released the film .	3.984982686233707e-05	company_(0.15374105);band_(0.06138272);label_(0.04691749);group_(0.03484066);BBC_(0.030332824);	2.092754164406685e-10
gardener	decorate	book	AT	2.05	1.69	The gardener decorated the book .			
student	drink	milk	AT	4.9	1.67	The student drank the milk .	0.00039504628512077034	boy_(0.102864385);girl_(0.08285218);man_(0.07371429);woman_(0.066546805);men_(0.025661953);	7.055771078512407e-09
footballer	hit	car	AT	2.3	1.42	The footballer hit the car .	3.078365989495069e-05	bullet_(0.12702283);bullets_(0.050076894);man_(0.03247664);guy_(0.027139492);car_(0.022835355);	7.580812366736467e-11
ant	stack	suitcase	AT	1.95	1.69	The ant stacked the suitcase .	1.2939322914462537e-05	man_(0.092939466);men_(0.061825536);boy_(0.055241596);woman_(0.053794008);clerk_(0.03683275);	5.4914380334669666e-12
boxer	deliver	drink	AT	2.2	1.29	The boxer delivered the drink .	5.6691696954658255e-05	waiter_(0.24559486);waitress_(0.14341456);bartender_(0.13688485);man_(0.0608907);woman_(0.036660995);	6.96114650297619e-12
refugee	find	doll	AT	3.15	2.1	The refugee found the doll .	1.3776912965113297e-05	police_(0.16413234);children_(0.025786882);boy_(0.020736363);men_(0.017727796);family_(0.01567629);	1.6203960048755128e-11
mechanic	check	grocery	AT	2.3	1.19	The mechanic checked the grocery .	0.0010475224116817117	man_(0.08046165);clerk_(0.079823464);woman_(0.07684363);girl_(0.05512777);boy_(0.05115937);	6.584279788057756e-10
veterinarian	examine	plant	AT	2.2	1.57	The veterinarian examined the plant .			
farmer	use	computer	AT	2.55	1.4	The farmer used the computer .	0.0003667892306111753	team_(0.025143772);police_(0.022323476);group_(0.009823852);men_(0.009538258);children_(0.008724463);	3.5927114061529153e-10
doctor	sew	shoe	AT	1.6	1.16	The doctor sewed the shoe .	0.005903627723455429	woman_(0.1224735);girl_(0.11823922);boy_(0.092458166);man_(0.070445135);maid_(0.019281415);	2.513904817647017e-08
model	face	mountain	AT	2.75	1.61	The model faced the mountain .	0.00024528364883735776	window_(0.056396436);house_(0.045216996);door_(0.04233415);man_(0.028541917);windows_(0.02156569);	1.4145341786786503e-08
librarian	stack	supply	AT	3.85	2.1	The librarian stacked the supply .	0.00015892466763034463	men_(0.11595857);man_(0.048207566);others_(0.036547396);soldiers_(0.032722495);guards_(0.024738051);	2.660643233509674e-11
photographer	capture	thief	AT	1.75	1.37	The photographer captured the thief .	0.0004645805456675589	police_(0.09634976);soldiers_(0.031108506);guards_(0.027203564);gang_(0.016487062);pirates_(0.015742134);	5.981919404263181e-10
dog	dig	grave	AT	2.6	1.59	The dog dug the grave .	0.0036606790963560343	men_(0.03532521);priest_(0.028292311);man_(0.026704948);police_(0.025955701);soldiers_(0.020886395);	2.899178119797341e-11
surfer	catch	baseball	AT	1.75	0.7	The surfer caught the baseball .			
illusionist	perform	surgery	AT	1.5	1.36	The illusionist performed the surgery .			
skater	ride	bus	AT	3.9	2.1	The skater rode the bus .	9.056286216946319e-06	kids_(0.049788952);man_(0.040231824);men_(0.033889934);boys_(0.03290792);children_(0.032368455);	2.1217463549993987e-12
musician	read	menu	AT	2.45	1.2	The musician read the menu .	7.314274262171239e-05	waitress_(0.24185938);waiter_(0.22128916);man_(0.0759731);woman_(0.071354136);bartender_(0.058065683);	2.3289387085512203e-10
athlete	celebrate	marriage	AT	3.1	1.51	The athlete celebrated the marriage .	1.6767666238592938e-05	crowd_(0.043709114);family_(0.03658625);community_(0.032313716);church_(0.028193394);couple_(0.027580429);	2.3197735399271835e-11
footballer	chase	toy	AT	2.7	1.87	The footballer chased the toy .	3.922663745470345e-05	dog_(0.06837067);boy_(0.05839181);cat_(0.04760096);child_(0.039907347);children_(0.032040134);	7.580812366736467e-11
carpenter	grab	ball	AT	1.25	0.43	The carpenter grabbed the ball .	9.729584417073056e-05	man_(0.13258389);boy_(0.08407483);kid_(0.067284375);girl_(0.050865743);guy_(0.04551386);	7.983357724894447e-11
doctor	visit	museum	AT	2.95	1.5	The doctor visited the museum .	0.0007231280324049294	couple_(0.07583845);family_(0.048690848);children_(0.043355133);pair_(0.031584937);group_(0.030510897);	2.513904817647017e-08
housemaid	clean	street	AT	2.9	1.34	The housemaid cleaned the street .			
fisherman	check	car	AT	1.75	1.18	The fisherman checked the car .			
violinist	wear	helmet	AT	3.05	2.54	The violinist wore the helmet .	4.607380833476782e-05	man_(0.11965685);driver_(0.036138874);woman_(0.029722804);boy_(0.028007464);soldier_(0.02291203);	1.932009413563307e-11
player	reach	moon	AT	1.6	1.8	The player reached the moon .	0.00011266249202890322	sun_(0.19317104);light_(0.089128435);moon_(0.029856337);sound_(0.0269684);wind_(0.013660293);	8.216115565673476e-10
policeman	examine	patient	AT	2.0	1.26	The policeman examined the patient .	0.0014894870109856129	doctor_(0.36029074);doctors_(0.07556499);physician_(0.06428597);surgeon_(0.05265445);police_(0.022827933);	1.2894552613162968e-11
photographer	use	stethoscope	AT	1.75	1.37	The photographer used the stethoscope .	0.0007641952252015471	team_(0.076945625);expedition_(0.015547268);latter_(0.012800304);crew_(0.012245135);pilot_(0.0118086);	5.981919404263181e-10
doctor	use	shovel	AT	2.9	2.43	The doctor used the shovel .	0.005828706547617912	man_(0.13673878);boy_(0.06050492);men_(0.038714543);woman_(0.026574641);guy_(0.023458123);	2.513904817647017e-08
cyclist	ride	skate	AT	2.1	1.34	The cyclist rode the skate .	0.00045278199831955135	children_(0.033923063);boy_(0.032269765);man_(0.027280714);player_(0.025822606);dog_(0.023352142);	4.774851694588911e-11
mother	hold	flag	AT	3.2	1.44	The mother held the flag .	0.002260814420878887	man_(0.06518847);woman_(0.038483836);men_(0.026717342);other_(0.01883678);boy_(0.01667781);	1.5703884415074754e-08
painter	paint	toenail	AT	2.45	1.43	The painter painted the toenail .	0.004679082427173853	sun_(0.06675954);paint_(0.054699294);blood_(0.039674688);artist_(0.025605964);moonlight_(0.021121616);	1.15840181891258e-09
cook	buy	ticket	AT	3.0	1.38	The cook bought the ticket .	0.0011420255759730935	driver_(0.10104152);man_(0.04488135);girl_(0.025968693);boy_(0.02460121);woman_(0.021262651);	2.343606905763629e-11
student	use	saw	AT	2.9	1.81	The student used the saw .	0.00048056759987957776	man_(0.032961622);men_(0.030146895);boy_(0.015052323);boys_(0.013082113);children_(0.012882052);	7.055771078512407e-09
businessman	wear	uniform	AT	4.15	2.43	The businessman wore the uniform .	0.00014984224981162697	men_(0.07304529);guards_(0.04440137);soldiers_(0.037345976);man_(0.032579202);others_(0.024567015);	3.6282885584881797e-09
actor	win	battle	AT	2.6	1.5	The actor won the battle .	2.3285036149900407e-05	Romans_(0.024736755);enemy_(0.024466814);French_(0.022156466);British_(0.02132883);Germans_(0.020016031);	7.210646524313802e-10
receiver	catch	wave	AT	2.05	1.24	The receiver caught the wave .	5.785685061709955e-05	man_(0.054893393);boat_(0.04461597);wind_(0.03712587);boy_(0.034671217);woman_(0.028110774);	4.964970212739672e-09
cook	flip	hair	AT	2.5	2.11	The cook flipped the hair .	0.000335964112309739	man_(0.13331062);woman_(0.045151263);girl_(0.039516058);wind_(0.039415188);boy_(0.037392505);	2.343606905763629e-11
painter	sign	agreement	AT	3.65	1.77	The painter signed the agreement .	6.455012044170871e-05	President_(0.029890543);president_(0.024394205);Pope_(0.01606359);men_(0.015301571);government_(0.014151228);	1.15840181891258e-09
pilot	start	concert	AT	1.6	1.36	The pilot started the concert .	7.845810614526272e-05	band_(0.36891657);group_(0.039886784);crowd_(0.037116896);singer_(0.026036514);audience_(0.024490668);	1.5338165182399166e-09
monkey	grab	board	AT	2.15	1.62	The monkey grabbed the board .	0.000979765085503459	man_(0.16112877);boy_(0.106727876);girl_(0.072333075);woman_(0.06104687);guy_(0.04026157);	9.292023530824145e-13
housemaid	clean	fish	AT	3.9	1.61	The housemaid cleaned the fish .			
nanny	hear	speech	AT	3.2	1.86	The nanny heard the speech .			
chemist	mix	music	AT	1.35	0.57	The chemist mixed the music .	3.3158186852233484e-05	band_(0.24358365);group_(0.06392131);two_(0.05124699);duo_(0.04758149);pair_(0.025928145);	8.130391915273094e-10
climber	use	blackboard	AT	1.8	1.03	The climber used the blackboard .			
student	begin	match	AT	3.5	1.75	The student began the match .	3.99008349631913e-05	referee_(0.11161897);winner_(0.06390518);players_(0.055640463);team_(0.03641131);crowd_(0.016773475);	7.055771078512407e-09
waiter	cut	hair	AT	1.45	0.5	The waiter cut the hair .	0.0008149788482114673	man_(0.10977345);men_(0.049114518);woman_(0.035382032);boy_(0.024808763);guards_(0.019134825);	5.09289062745194e-13
policeman	capture	image	AT	2.9	1.26	The policeman captured the image .	0.0002044655120698735	camera_(0.18008941);photographer_(0.032382168);computer_(0.022100164);artist_(0.021843763);cameras_(0.017383233);	1.2894552613162968e-11
professor	deliver	kick	AT	1.65	1.42	The professor delivered the kick .	0.0009462590096518397	man_(0.15128274);guy_(0.0664613);guard_(0.053518225);woman_(0.0377231);boy_(0.03616289);	6.250005846197837e-09
postman	deliver	punch	AT	2.7	2.15	The postman delivered the punch .			
roofer	climb	rock	AT	2.15	1.46	The roofer climbed the rock .			
tourist	visit	patient	AT	3.0	1.95	The tourist visited the patient .	5.6884997320594266e-05	doctor_(0.25553787);physician_(0.043333292);nurse_(0.041052774);priest_(0.033948656);surgeon_(0.033528384);	4.250038099229414e-09
waiter	deliver	speech	AT	1.6	0.66	The waiter delivered the speech .	0.0003250093141105026	President_(0.09432288);president_(0.050638914);Governor_(0.020996122);Mayor_(0.018557997);mayor_(0.018308008);	5.09289062745194e-13
policeman	push	stroller	AT	2.6	2.01	The policeman pushed the stroller .	0.0035723987966775894	man_(0.13137335);driver_(0.09766618);woman_(0.07105258);boy_(0.04969839);girl_(0.043328073);	1.2894552613162968e-11
passenger	pass	ball	AT	2.05	1.63	The passenger passed the ball .	0.0003925060445908457	man_(0.078342885);referee_(0.064336434);coach_(0.045142353);quarterback_(0.043684296);player_(0.04000833);	3.432212847265248e-10
binman	pick	flower	AT	3.05	1.72	The binman picked the flower .			
child	cross	river	AT	3.5	1.63	The child crossed the river .	0.0005359231145121157	road_(0.09112387);bridge_(0.05689116);ferry_(0.027454901);train_(0.022431856);boat_(0.022305505);	1.7435135557519743e-09
lumberjack	cut	meat	AT	3.3	2.08	The lumberjack cut the meat .			
cook	mix	paint	AT	1.9	1.18	The cook mixed the paint .	0.00435248389840126	man_(0.04440478);men_(0.036137342);boys_(0.027733475);woman_(0.024750987);artist_(0.02335895);	2.343606905763629e-11
cook	check	tire	AT	1.9	1.04	The cook checked the tire .	0.0005021615652367473	driver_(0.22833452);man_(0.15174137);guy_(0.041882973);guard_(0.04076052);cop_(0.032407522);	2.343606905763629e-11
porter	stack	wood	AT	4.0	2.39	The porter stacked the wood .			
singer	begin	race	AT	3.4	2.42	The singer began the race .	0.00012139230238972232	winner_(0.19136351);team_(0.057301737);winners_(0.026442952);drivers_(0.021080794);riders_(0.014113281);	1.0189105115188113e-09
painter	complete	race	AT	2.0	0.89	The painter completed the race .	2.1879888663534075e-05	winner_(0.49982464);winners_(0.105900854);team_(0.046777926);pair_(0.021891633);riders_(0.010922349);	1.15840181891258e-09
cyclist	fix	hair	AT	2.5	1.63	The cyclist fixed the hair .	3.813672446995042e-05	woman_(0.11832801);man_(0.09332875);doctor_(0.06788368);girl_(0.056744844);nurse_(0.037911158);	4.774851694588911e-11
photographer	prepare	food	AT	2.7	1.58	The photographer prepared the food .	0.00026009572320617735	men_(0.056332618);woman_(0.05001123);women_(0.040833898);servants_(0.04043283);man_(0.035574272);	5.981919404263181e-10
mason	build	snowman	AT	2.3	1.31	The mason built the snowman .			
waiter	fetch	ball	AT	1.85	1.06	The waiter fetched the ball .	0.01396166067570448	man_(0.098926604);boy_(0.08021549);girl_(0.061922334);woman_(0.036156714);guard_(0.026506858);	5.09289062745194e-13
cat	drink	coffee	AT	1.45	0.8	The cat drank the coffee .	0.0052844202145934105	man_(0.12326138);boy_(0.07090135);woman_(0.06934775);girl_(0.056213588);men_(0.030558776);	1.9345954005434152e-10
surfer	ride	camel	AT	1.45	0.8	The surfer rode the camel .			
musician	touch	base	AT	3.95	2.04	The musician touched the base .	4.9633388698566705e-05	blade_(0.06369791);hand_(0.037414692);knife_(0.03609371);fingers_(0.031669244);light_(0.025492325);	2.3289387085512203e-10
guide	describe	software	AT	3.8	2.06	The guide described the software .	0.00044586864532902837	company_(0.08524157);article_(0.06801322);author_(0.04951239);authors_(0.028717047);report_(0.024491576);	6.733649748902337e-10
singer	perform	trick	AT	2.0	1.7	The singer performed the trick .	0.003928841091692448	contestant_(0.039702583);player_(0.039371006);magician_(0.038108226);team_(0.019252773);winner_(0.016946588);	1.0189105115188113e-09
child	open	congress	AT	1.5	0.67	The child opened the congress .	0.0001117615174734965	President_(0.06665892);president_(0.064008005);king_(0.053309187);delegates_(0.04565076);King_(0.03789789);	1.7435135557519743e-09
soldier	gather	ball	AT	1.75	1.13	The soldier gathered the ball .	0.00816391222178936	man_(0.061379302);boy_(0.055236183);men_(0.047131073);others_(0.04272879);girl_(0.03534664);	2.092754164406685e-10
surfer	grab	frisbee	AT	3.45	1.83	The surfer grabbed the frisbee .			
speleologist	examine	book	AT	3.65	2.41	The speleologist examined the book .			
climber	face	ocean	AT	2.35	1.15	The climber faced the ocean .			
cowboy	ride	bike	AT	3.25	2.3	The cowboy rode the bike .	0.00107044808100909	man_(0.1230181);boy_(0.0662103);woman_(0.044830948);girl_(0.04470543);guy_(0.031528916);	3.0963353409019234e-11
blacksmith	pour	wine	AT	1.6	0.73	The blacksmith poured the wine .	0.00046599566121585667	waiter_(0.11962682);man_(0.099477135);woman_(0.06411448);bartender_(0.044404108);priest_(0.04336759);	5.522418633496784e-10
soldier	throw	ball	AT	2.3	1.55	The soldier threw the ball .	0.0016236951341852546	referee_(0.092184);man_(0.07450139);player_(0.039923154);umpire_(0.035531696);batter_(0.03291461);	2.092754164406685e-10
demonstrator	throw	frisbee	AT	2.05	1.4	The demonstrator threw the frisbee .			
billionaire	donate	book	AT	4.15	1.85	The billionaire donated the book .	0.00011900378740392625	family_(0.038177505);children_(0.03777424);author_(0.03524803);school_(0.02076558);museum_(0.019570542);	2.3477386701387104e-09
bartender	hand	lancet	AT	1.4	0.58	The bartender handed the lancet .	0.0031082388013601303	man_(0.12066832);soldier_(0.053955097);guard_(0.050485);boy_(0.039541796);knight_(0.03844779);	2.092576329229545e-12
porter	load	file	AT	2.8	1.17	The porter loaded the file .			
dealer	sell	meat	AT	3.9	2.07	The dealer sold the meat .	0.0015755236381664872	men_(0.046302736);women_(0.04156377);farmers_(0.036197048);family_(0.026864111);farmer_(0.022837358);	1.0105551950800873e-09
patient	report	crime	AT	2.25	1.18	The patient reported the crime .	0.00030585192143917084	police_(0.2585722);newspaper_(0.028880399);hospital_(0.01841891);FBI_(0.016817743);church_(0.011792566);	7.598418561016729e-10
hairstylist	spray	pesticide	AT	1.25	0.43	The hairstylist sprayed the pesticide .			
priest	promise	promotion	AT	2.2	1.25	The priest promised the promotion .	0.0034046543296426535	man_(0.023265459);king_(0.019118408);president_(0.017944468);company_(0.017507685);President_(0.015868215);	3.5672625964267013e-10
engineer	draw	flower	AT	2.1	1.14	The engineer drew the flower .	0.0004253802471794188	man_(0.08753878);boy_(0.07118461);girl_(0.06381221);woman_(0.061661277);angel_(0.024380684);	2.820546107784594e-08
pupil	draw	turbine	AT	2.95	1.63	The pupil drew the turbine .	0.0001686635660007596	wind_(0.060016617);man_(0.033110395);driver_(0.0223372);woman_(0.015673764);boy_(0.01186335);	6.865503165975895e-10
veterinarian	examine	epigraph	AT	1.55	0.8	The veterinarian examined the epigraph .			
child	write	diagnosis	AT	1.05	0.22	The child wrote the diagnosis .	0.0019322470761835575	doctor_(0.23770583);physician_(0.08454213);doctors_(0.08363045);surgeon_(0.053083416);team_(0.027123787);	1.7435135557519743e-09
archeologist	examine	dog	AT	1.6	0.92	The archeologist examined the dog .			
doctor	write	conjugation	AT	3.05	1.47	The doctor wrote the conjugation .	0.0012172642163932323	king_(0.08156271);priest_(0.050327405);latter_(0.04670153);bishop_(0.032640286);poet_(0.025328327);	2.513904817647017e-08
