SUBJECT	VERB	OBJECT	typicality	mean_rat	std_rat	sentence	computed_score	best_completions	baseline_score
general	gather	bread	AT	1.85	1.39	The general gathered the bread .	0.00023023896210361272	children_(0.057311535);women_(0.05212903);men_(0.049205884);angels_(0.04013617);disciples_(0.03801147);	1.3754444808000699e-05
soldier	release	film	AT	1.9	0.94	The soldier released the film .	8.84363828390633e-07	studio_(0.120858684);company_(0.08556934);BBC_(0.07656763);Academy_(0.034950398);festival_(0.023813834);	1.8611209497976233e-06
gardener	decorate	book	AT	2.05	1.69	The gardener decorated the book .			
student	drink	milk	AT	4.9	1.67	The student drank the milk .	0.0002601186279207468	cows_(0.04921317);cow_(0.0442251);children_(0.04118429);baby_(0.039404605);dog_(0.03914601);	2.0475678752518434e-07
footballer	hit	car	AT	2.3	1.42	The footballer hit the car .	3.389198172953911e-05	truck_(0.100366406);bus_(0.088647746);driver_(0.07414457);train_(0.03233766);car_(0.027884144);	2.3458650844077056e-07
ant	stack	suitcase	AT	1.95	1.69	The ant stacked the suitcase .	8.304609195874946e-07	men_(0.09377304);man_(0.055689394);boys_(0.043399245);driver_(0.03373805);woman_(0.033577044);	1.9797098502749577e-06
boxer	deliver	drink	AT	2.2	1.29	The boxer delivered the drink .	3.3264335797866806e-05	bartender_(0.22160478);waiter_(0.18376938);waitress_(0.12829953);server_(0.08218644);driver_(0.026601134);	1.4241966539429995e-07
refugee	find	doll	AT	3.15	2.1	The refugee found the doll .	7.485655714845052e-06	police_(0.13873278);family_(0.06430886);woman_(0.03287245);owner_(0.028972566);children_(0.025031807);	3.441453770847147e-07
mechanic	check	grocery	AT	2.3	1.19	The mechanic checked the grocery .	0.00033576678833924234	police_(0.1606408);man_(0.029660976);inspector_(0.01877364);woman_(0.014921701);government_(0.013662139);	1.9648047100417898e-07
veterinarian	examine	plant	AT	2.2	1.57	The veterinarian examined the plant .	0.006584846414625645	researchers_(0.19440301);author_(0.07225342);scientists_(0.06958092);team_(0.05081181);researcher_(0.047455136);	1.0648897159626358e-06
farmer	use	computer	AT	2.55	1.4	The farmer used the computer .	0.000411970482673496	students_(0.02829877);author_(0.027260585);student_(0.025256006);user_(0.021011256);man_(0.019968098);	1.4144354736345122e-06
doctor	sew	shoe	AT	1.6	1.16	The doctor sewed the shoe .	0.0387597531080246	tailor_(0.17460804);doctor_(0.038759753);woman_(0.036730748);surgeon_(0.031318516);nurse_(0.02990475);	5.813052439407329e-07
model	face	mountain	AT	2.75	1.61	The model faced the mountain .	0.000257447682088241	road_(0.038015552);river_(0.022572497);sun_(0.021503035);village_(0.016559623);house_(0.011506936);	3.073893822147511e-06
librarian	stack	supply	AT	3.85	2.1	The librarian stacked the supply .			
photographer	capture	thief	AT	1.75	1.37	The photographer captured the thief .	0.00039859412936493754	police_(0.7047868);cops_(0.03904186);authorities_(0.029390069);Police_(0.027887806);FBI_(0.0120885605);	3.041116514168607e-08
dog	dig	grave	AT	2.6	1.59	The dog dug the grave .	0.0022941548377275467	government_(0.050284185);state_(0.022419099);police_(0.020844352);Soviets_(0.012828123);politicians_(0.011229552);	2.2933345462661237e-06
surfer	catch	baseball	AT	1.75	0.7	The surfer caught the baseball .			
illusionist	perform	surgery	AT	1.5	1.36	The illusionist performed the surgery .			
skater	ride	bus	AT	3.9	2.1	The skater rode the bus .			
musician	read	menu	AT	2.45	1.2	The musician read the menu .	0.00011869199079228565	user_(0.039348766);author_(0.030111913);reader_(0.024338903);customer_(0.023942467);waitress_(0.019941213);	3.8763772636229987e-07
athlete	celebrate	marriage	AT	3.1	1.51	The athlete celebrated the marriage .	2.510897502361331e-05	family_(0.1333627);church_(0.12212632);community_(0.084404245);congregation_(0.05689832);couple_(0.030795204);	1.266841991309775e-07
footballer	chase	toy	AT	2.7	1.87	The footballer chased the toy .	3.834126255242154e-05	dog_(0.15192948);cat_(0.14163114);boy_(0.026827786);child_(0.025733978);kitten_(0.020318385);	2.3458650844077056e-07
carpenter	grab	ball	AT	1.25	0.43	The carpenter grabbed the ball .			
doctor	visit	museum	AT	2.95	1.5	The doctor visited the museum .	0.0009443000890314579	author_(0.057691384);family_(0.038972262);students_(0.038332794);couple_(0.030836182);children_(0.030719364);	5.813052439407329e-07
housemaid	clean	street	AT	2.9	1.34	The housemaid cleaned the street .			
fisherman	check	car	AT	1.75	1.18	The fisherman checked the car .	1.2692013115156442e-05	police_(0.57479435);driver_(0.032848246);officer_(0.02535548);cops_(0.021066267);owner_(0.019265752);	6.544647703776718e-07
violinist	wear	helmet	AT	3.05	2.54	The violinist wore the helmet .			
player	reach	moon	AT	1.6	1.8	The player reached the moon .	0.00029755523428320885	astronauts_(0.066763185);spacecraft_(0.044388447);rover_(0.031659763);team_(0.021810442);crew_(0.018917607);	7.658856588932395e-07
policeman	examine	patient	AT	2.0	1.26	The policeman examined the patient .	0.00012705971312243491	doctor_(0.46240142);doctors_(0.108917914);physician_(0.08597729);psychiatrist_(0.061186507);surgeon_(0.050354075);	5.850245088367956e-08
photographer	use	stethoscope	AT	1.75	1.37	The photographer used the stethoscope .	0.0016516997711732984	doctor_(0.26496306);patient_(0.052602187);physician_(0.038516305);doctors_(0.036015816);surgeon_(0.033005875);	3.041116514168607e-08
doctor	use	shovel	AT	2.9	2.43	The doctor used the shovel .	0.0027944117318838835	man_(0.07495745);boy_(0.034717254);woman_(0.026783038);farmer_(0.022830056);victim_(0.019833433);	5.813052439407329e-07
cyclist	ride	skate	AT	2.1	1.34	The cyclist rode the skate .	0.006436435505747795	kids_(0.036306936);man_(0.024445629);dog_(0.02354566);boy_(0.019660154);boys_(0.019187959);	1.8781869925987849e-07
mother	hold	flag	AT	3.2	1.44	The mother held the flag .	0.0018541024764999747	man_(0.04916037);woman_(0.049030207);soldier_(0.045525264);boy_(0.027987983);soldiers_(0.019758975);	3.557462378012133e-07
painter	paint	toenail	AT	2.45	1.43	The painter painted the toenail .	0.020835846662521362	artist_(0.3299531);dentist_(0.038104326);girl_(0.03700418);doctor_(0.02560693);boy_(0.02271532);	5.8803383495842354e-08
cook	buy	ticket	AT	3.0	1.38	The cook bought the ticket .	0.00011053570051444694	man_(0.048275545);woman_(0.043103073);driver_(0.04112265);police_(0.029135862);customer_(0.013274193);	5.300461793922295e-07
student	use	saw	AT	2.9	1.81	The student used the saw .	0.01842976175248623	author_(0.0381989);man_(0.034698993);student_(0.018429762);students_(0.01793094);artist_(0.014420891);	2.0475678752518434e-07
businessman	wear	uniform	AT	4.15	2.43	The businessman wore the uniform .	0.00036182330222800374	president_(0.029039763);man_(0.022697434);actor_(0.01932024);officer_(0.017468574);soldier_(0.01698734);	3.72633834899716e-08
actor	win	battle	AT	2.6	1.5	The actor won the battle .	4.028970215586014e-05	Muslims_(0.03314234);Americans_(0.025536273);army_(0.023772933);Russians_(0.023736142);Turks_(0.018032312);	6.912894718880125e-07
receiver	catch	wave	AT	2.05	1.24	The receiver caught the wave .	0.00014262809418141842	camera_(0.13134024);photographer_(0.08993808);boat_(0.04532111);sun_(0.028238375);reporter_(0.019887285);	2.8691870284092147e-06
cook	flip	hair	AT	2.5	2.11	The cook flipped the hair .	0.00022680703841615468	man_(0.033214964);girl_(0.030163417);woman_(0.023276938);cat_(0.021164889);guy_(0.016554123);	5.300461793922295e-07
painter	sign	agreement	AT	3.65	1.77	The painter signed the agreement .	4.0415274270344526e-05	parties_(0.24225071);two_(0.0304607);players_(0.02380095);president_(0.02132291);government_(0.019812612);	5.8803383495842354e-08
pilot	start	concert	AT	1.6	1.36	The pilot started the concert .	2.060275619442109e-05	band_(0.49140987);orchestra_(0.06654113);choir_(0.056899797);singer_(0.03940251);singers_(0.018815527);	7.210271633084631e-07
monkey	grab	board	AT	2.15	1.62	The monkey grabbed the board .	0.00033093098318204284	police_(0.075868346);man_(0.066802554);woman_(0.034299884);student_(0.022168828);reporter_(0.018920386);	1.7466537372001767e-07
housemaid	clean	fish	AT	3.9	1.61	The housemaid cleaned the fish .			
nanny	hear	speech	AT	3.2	1.86	The nanny heard the speech .			
chemist	mix	music	AT	1.35	0.57	The chemist mixed the music .	6.0324502555886284e-05	composer_(0.119079314);director_(0.051391903);band_(0.04579722);artist_(0.036990087);singer_(0.024001598);	1.8740371388048516e-06
climber	use	blackboard	AT	1.8	1.03	The climber used the blackboard .			
student	begin	match	AT	3.5	1.75	The student began the match .	1.9033310309168883e-05	referee_(0.17465717);referees_(0.04302963);Indians_(0.023839846);Americans_(0.018653385);teams_(0.016941072);	2.0475678752518434e-07
waiter	cut	hair	AT	1.45	0.5	The waiter cut the hair .	0.0010004416108131409	man_(0.053623017);doctor_(0.048703585);police_(0.036267098);woman_(0.02698928);girl_(0.025394736);	2.247741122118896e-07
policeman	capture	image	AT	2.9	1.26	The policeman captured the image .	6.610649143112823e-05	author_(0.074276604);camera_(0.07384069);photographer_(0.06593282);user_(0.05529041);drone_(0.022900272);	5.850245088367956e-08
professor	deliver	kick	AT	1.65	1.42	The professor delivered the kick .	0.00016616302309557796	kicker_(0.22582757);referee_(0.14660613);player_(0.036653597);official_(0.036313184);team_(0.019754963);	2.0542412926261022e-07
postman	deliver	punch	AT	2.7	2.15	The postman delivered the punch .			
roofer	climb	rock	AT	2.15	1.46	The roofer climbed the rock .			
tourist	visit	patient	AT	3.0	1.95	The tourist visited the patient .	2.2826847271062434e-05	doctor_(0.38731477);doctors_(0.09688254);surgeon_(0.03501499);nurse_(0.025278721);family_(0.023421217);	5.093536401545862e-07
waiter	deliver	speech	AT	1.6	0.66	The waiter delivered the speech .	2.6444691684446298e-05	president_(0.24686195);President_(0.14738889);governor_(0.0917112);speaker_(0.06173332);Governor_(0.02915998);	2.247741122118896e-07
policeman	push	stroller	AT	2.6	2.01	The policeman pushed the stroller .	0.0012013299856334925	mother_(0.13027251);woman_(0.08715175);man_(0.078381136);boy_(0.03975346);father_(0.03497754);	5.850245088367956e-08
passenger	pass	ball	AT	2.05	1.63	The passenger passed the ball .	0.00010395451681688428	quarterback_(0.099349506);referee_(0.044470847);receiver_(0.03849101);coach_(0.038360696);team_(0.031492837);	2.69994018253783e-07
binman	pick	flower	AT	3.05	1.72	The binman picked the flower .			
child	cross	river	AT	3.5	1.63	The child crossed the river .	0.0004118019714951515	boat_(0.04341692);soldiers_(0.037823144);men_(0.029239729);train_(0.025307192);army_(0.023528684);	9.701814178697532e-07
lumberjack	cut	meat	AT	3.3	2.08	The lumberjack cut the meat .			
cook	mix	paint	AT	1.9	1.18	The cook mixed the paint .	0.0009666889091022313	artist_(0.14706954);chemist_(0.033922616);woman_(0.031191075);man_(0.023099089);painter_(0.023038194);	5.300461793922295e-07
cook	check	tire	AT	1.9	1.04	The cook checked the tire .	2.6831319701159373e-05	driver_(0.18415539);mechanic_(0.15109196);owner_(0.070989564);police_(0.052450955);man_(0.025731811);	5.300461793922295e-07
porter	stack	wood	AT	4.0	2.39	The porter stacked the wood .			
singer	begin	race	AT	3.4	2.42	The singer began the race .	2.5552579245413654e-05	team_(0.05596961);winner_(0.048892297);drivers_(0.0447444);leaders_(0.03485761);teams_(0.029650832);	6.955826847843127e-07
painter	complete	race	AT	2.0	0.89	The painter completed the race .	1.8842023564502597e-05	team_(0.12549892);winner_(0.09705798);runners_(0.034794528);pair_(0.029484486);two_(0.024870422);	5.8803383495842354e-08
cyclist	fix	hair	AT	2.5	1.63	The cyclist fixed the hair .	1.4823566743871197e-05	doctor_(0.07043992);man_(0.04159869);dentist_(0.040815115);woman_(0.016128955);cat_(0.013800723);	1.8781869925987849e-07
photographer	prepare	food	AT	2.7	1.58	The photographer prepared the food .	0.0005986569449305534	cook_(0.05657499);women_(0.04498317);girls_(0.035423715);cooks_(0.033818573);chef_(0.028720507);	3.041116514168607e-08
mason	build	snowman	AT	2.3	1.31	The mason built the snowman .			
waiter	fetch	ball	AT	1.85	1.06	The waiter fetched the ball .	0.001594765461049974	boy_(0.0792457);referee_(0.050067607);man_(0.041920114);coach_(0.040766675);girl_(0.030305741);	2.247741122118896e-07
cat	drink	coffee	AT	1.45	0.8	The cat drank the coffee .	0.03968658670783043	man_(0.0701299);dog_(0.047900755);cat_(0.039686587);boy_(0.01840325);men_(0.017939672);	2.1150805196157307e-07
surfer	ride	camel	AT	1.45	0.8	The surfer rode the camel .			
musician	touch	base	AT	3.95	2.04	The musician touched the base .	3.67277352779638e-05	ball_(0.24642745);man_(0.015130318);hand_(0.013120948);foot_(0.011067508);car_(0.010657088);	3.8763772636229987e-07
guide	describe	software	AT	3.8	2.06	The guide described the software .	0.00011364059173502028	developers_(0.124839485);company_(0.095951356);researchers_(0.0717878);developer_(0.06760041);authors_(0.064490736);	9.46085378927819e-07
singer	perform	trick	AT	2.0	1.7	The singer performed the trick .	0.006068259943276644	magician_(0.0831448);actor_(0.051671293);man_(0.036178764);boy_(0.028418927);student_(0.025135357);	6.955826847843127e-07
child	open	congress	AT	1.5	0.67	The child opened the congress .	8.586266631027684e-06	president_(0.26604563);President_(0.17789584);speaker_(0.056792375);delegates_(0.022949696);Speaker_(0.020804388);	9.701814178697532e-07
soldier	gather	ball	AT	1.75	1.13	The soldier gathered the ball .	0.0009931523818522692	boys_(0.07759008);crowd_(0.070323914);players_(0.062220883);police_(0.048587613);referee_(0.043626484);	1.8611209497976233e-06
surfer	grab	frisbee	AT	3.45	1.83	The surfer grabbed the frisbee .			
speleologist	examine	book	AT	3.65	2.41	The speleologist examined the book .			
climber	face	ocean	AT	2.35	1.15	The climber faced the ocean .			
cowboy	ride	bike	AT	3.25	2.3	The cowboy rode the bike .	0.0006321517284959555	kids_(0.067038104);police_(0.03289035);boy_(0.03183455);man_(0.031180609);boys_(0.02428756);	3.383242699328548e-07
blacksmith	pour	wine	AT	1.6	0.73	The blacksmith poured the wine .			
soldier	throw	ball	AT	2.3	1.55	The soldier threw the ball .	0.0004207777383271605	coach_(0.108560644);referee_(0.10570456);pitcher_(0.03437437);quarterback_(0.030187171);ref_(0.027661918);	1.8611209497976233e-06
demonstrator	throw	frisbee	AT	2.05	1.4	The demonstrator threw the frisbee .			
billionaire	donate	book	AT	4.15	1.85	The billionaire donated the book .	7.386242941720411e-05	author_(0.19908985);publisher_(0.08217988);library_(0.07462097);school_(0.04047117);family_(0.026963625);	4.5817810701009876e-07
bartender	hand	lancet	AT	1.4	0.58	The bartender handed the lancet .	0.00029855783213861287	doctor_(0.1581994);surgeon_(0.053514056);patient_(0.050464522);man_(0.048447464);nurse_(0.035447218);	1.7538779673031968e-07
porter	load	file	AT	2.8	1.17	The porter loaded the file .			
dealer	sell	meat	AT	3.9	2.07	The dealer sold the meat .	0.006261787377297878	butcher_(0.11954673);farmer_(0.06928262);man_(0.043121245);store_(0.031607203);woman_(0.025939342);	2.702679857691237e-08
patient	report	crime	AT	2.25	1.18	The patient reported the crime .	6.415917596314102e-05	victim_(0.21117258);Tribune_(0.08670374);newspaper_(0.049422283);police_(0.047765777);Post_(0.031977907);	2.1770485147953877e-07
hairstylist	spray	pesticide	AT	1.25	0.43	The hairstylist sprayed the pesticide .			
priest	promise	promotion	AT	2.2	1.25	The priest promised the promotion .	0.0006639481289312243	company_(0.03688756);promoter_(0.025447477);mayor_(0.017498054);man_(0.015122348);newspaper_(0.012954433);	1.8661032186173543e-07
engineer	draw	flower	AT	2.1	1.14	The engineer drew the flower .	0.0011037656804546714	artist_(0.30008873);author_(0.0687384);boy_(0.05132425);child_(0.047296185);girl_(0.04062282);	2.6308345013603684e-07
pupil	draw	turbine	AT	2.95	1.63	The pupil drew the turbine .	0.00011059332609875128	artist_(0.48680493);author_(0.06816041);model_(0.024749333);engineer_(0.018637927);user_(0.013434591);	2.4205037973956678e-09
veterinarian	examine	epigraph	AT	1.55	0.8	The veterinarian examined the epigraph .	4.15438407799229e-05	authors_(0.46177772);researchers_(0.1513365);author_(0.08012717);team_(0.057297956);scientists_(0.023436317);	1.0648897159626358e-06
child	write	diagnosis	AT	1.05	0.22	The child wrote the diagnosis .	0.0008406705455854535	doctor_(0.37214333);physician_(0.07918796);author_(0.06395247);psychiatrist_(0.05583654);patient_(0.053153332);	9.701814178697532e-07
archeologist	examine	dog	AT	1.6	0.92	The archeologist examined the dog .			
doctor	write	conjugation	AT	3.05	1.47	The doctor wrote the conjugation .	0.0012702082749456167	author_(0.1933332);translator_(0.09131333);authors_(0.045243055);editor_(0.040949702);writer_(0.02872359);	5.813052439407329e-07
