SUBJECT	VERB	OBJECT	typicality	sentence	computed_score	best_completions	baseline_score
monkey	peel	tree	P	The monkey peeled the tree .	-6.657299041748047	banana_(-1.3788072);skin_(-1.99852);fruit_(-3.2491722);onion_(-3.36586);apple_(-3.3997536);	-16.850915908813477
air	peel	tree	N	The air peeled the tree .	-8.022534370422363	skin_(-1.2208374);layers_(-3.2808464);paint_(-3.4045837);paper_(-3.6974876);onion_(-4.1749506);	-16.850915908813477
infant	pet	cat	P	The infant petted the cat .	-2.7231404781341553	dog_(-1.6424483);cat_(-2.7231405);kitten_(-3.528095);bear_(-3.5567663);goat_(-3.5675046);	-15.103759765625
ant	pet	cat	N	The ant petted the cat .	-4.400212287902832	mouse_(-2.8351603);spider_(-3.0715837);flower_(-3.1918993);bird_(-3.6277666);bee_(-3.6973085);	-15.103759765625
monkey	pet	rabbit	P	The monkey petted the rabbit .	-4.028106689453125	dog_(-2.0664442);cat_(-2.1763685);monkey_(-3.5250585);bird_(-3.6898153);mouse_(-3.7621992);	-14.640037536621094
computer	pet	rabbit	N	The computer petted the rabbit .	-3.8479418754577637	mouse_(-1.9626421);dog_(-2.0966563);cat_(-2.1127734);rabbit_(-3.8479419);bird_(-3.9854045);	-14.640037536621094
knife	pierce	board	P	The knife pierced the board .	-5.726325511932373	wall_(-2.4327004);skin_(-2.684848);flesh_(-3.1485283);heart_(-3.148784);artery_(-3.5099747);	-17.435884475708008
rice	pierce	board	N	The rice pierced the board .	-7.133345603942871	water_(-2.731414);ground_(-2.8747895);soil_(-3.2696183);wheat_(-3.4405282);earth_(-3.47491);	-17.435884475708008
arrow	pierce	tongue	P	The arrow pierced the tongue .	-8.887468338012695	wall_(-2.1272333);heart_(-2.6644952);ground_(-3.4383333);ceiling_(-3.727007);skull_(-3.9058053);	-15.870149612426758
water	pierce	tongue	N	The water pierced the tongue .	-10.322340965270996	earth_(-2.4549432);ice_(-2.6838746);ground_(-2.9555802);surface_(-3.0212617);air_(-3.344645);	-15.870149612426758
boy	pluck	apple	P	The boy plucked the apple .	-4.358407974243164	string_(-3.2885532);flowers_(-3.444193);flower_(-3.554861);chicken_(-3.6273174);feathers_(-4.0106907);	-14.903667449951172
worm	pluck	apple	N	The worm plucked the apple .	-5.0983686447143555	thread_(-3.222869);egg_(-3.3353682);string_(-3.6179953);pearl_(-3.945613);worm_(-3.9807117);	-14.903667449951172
stick	poke	arm	P	The stick poked the arm .	-6.821733474731445	ground_(-2.915411);man_(-3.8965893);air_(-3.9875278);hole_(-4.033972);wall_(-4.0353985);	-17.650068283081055
sidewalk	poke	arm	N	The sidewalk poked the arm .	-8.874032974243164	ground_(-2.5435624);pavement_(-2.7816072);road_(-3.0001588);sidewalk_(-3.4665284);car_(-3.5300622);	-17.650068283081055
man	poke	bread	P	The man poked the bread .	-9.794668197631836	camera_(-2.5039308);bear_(-2.7872522);woman_(-3.557718);dog_(-3.8027284);baby_(-3.835985);	-14.055402755737305
cloud	poke	bread	N	The cloud poked the bread .	-10.253414154052734	sun_(-1.3126336);ground_(-2.6544456);eye_(-2.6608622);horizon_(-3.4375384);sky_(-3.6006508);	-14.055402755737305
needle	poke	sink	P	The needle poked the sink .	-8.363712310791016	skin_(-2.7724574);heart_(-3.1611063);flesh_(-3.7170947);patient_(-3.778065);vein_(-3.8958628);	-17.972135543823242
house	poke	sink	N	The house poked the sink .	-7.64421272277832	cat_(-3.3679142);house_(-3.406519);dog_(-3.470724);ground_(-3.5157642);car_(-3.9637241);	-17.972135543823242
faucet	pour	juice	P	The faucet poured the juice .	-4.5830769538879395	water_(-0.9748119);wine_(-3.286568);milk_(-3.72633);beer_(-3.88649);coffee_(-3.8889203);	-14.605667114257812
pen	pour	juice	N	The pen poured the juice .	-5.124616622924805	ink_(-0.5154288);blood_(-3.148783);water_(-4.3079057);liquid_(-4.6463075);words_(-4.845576);	-14.566862106323242
cup	pour	milk	P	The cup poured the milk .	-3.557633876800537	water_(-1.6681838);tea_(-2.2931762);liquid_(-2.4359145);coffee_(-2.9624114);wine_(-3.2239509);	-13.255899429321289
rope	pour	milk	N	The rope poured the milk .	-6.142456531524658	water_(-1.2390674);liquid_(-3.4848218);oil_(-3.6413233);blood_(-3.7665865);air_(-4.269913);	-13.255899429321289
monkey	puff	smoke	P	The monkey puffed the smoke .	-4.719526290893555	air_(-1.9560374);grass_(-3.5929928);powder_(-3.701616);ground_(-3.7275026);beans_(-3.8299425);	-14.133209228515625
table	puff	smoke	N	The table puffed the smoke .	-2.414649486541748	air_(-1.4738116);smoke_(-2.4146495);sky_(-3.8809123);flames_(-4.3614154);table_(-4.500549);	-14.133209228515625
monkey	pull	rope	P	The monkey pulled the rope .	-2.709779739379883	string_(-2.0124912);plug_(-2.217295);trigger_(-2.2984219);rope_(-2.7097797);chain_(-3.0644057);	-16.008161544799805
mud	pull	rope	N	The mud pulled the rope .	-3.455967664718628	plug_(-2.551503);chain_(-3.3304222);rope_(-3.4559677);string_(-3.6837966);pin_(-3.8880737);	-16.008161544799805
woman	punch	dog	P	The woman punched the dog .	-4.62693977355957	man_(-1.1063137);officer_(-2.8129787);woman_(-2.8832493);driver_(-3.961382);cop_(-4.0926495);	-14.203401565551758
tree	punch	dog	N	The tree punched the dog .	-5.602899074554443	ground_(-2.5843787);sky_(-2.8604102);man_(-3.128797);house_(-3.3207412);tree_(-3.361322);	-14.203401565551758
chef	punch	wall	P	The chef punched the wall .	-2.064729690551758	wall_(-2.0647297);man_(-3.031496);door_(-3.290186);ceiling_(-3.5056324);table_(-3.7721424);	-15.30702018737793
house	punch	wall	N	The house punched the wall .	-2.5404562950134277	wall_(-2.5404563);house_(-2.7366767);door_(-3.4821982);ground_(-3.5073678);man_(-3.6398864);	-15.30702018737793
man	ride	bike	P	The man rode the bike .	-2.475071668624878	train_(-1.8732994);bike_(-2.4750717);horse_(-2.6311004);bus_(-2.7331474);bull_(-3.0079849);	-15.288679122924805
dolphin	ride	bike	N	The dolphin rode the bike .	-4.624076843261719	train_(-1.788189);boat_(-2.2784998);bus_(-3.6051598);tram_(-3.7091486);ship_(-3.79303);	-15.288679122924805
dog	ride	cat	P	The dog rode the cat .	-4.618669033050537	train_(-2.1743562);horse_(-2.5889337);bike_(-2.8177202);bull_(-3.2991655);bus_(-3.5169847);	-15.633939743041992
elephant	ride	cat	N	The elephant rode the cat .	-6.576064109802246	train_(-2.1175911);horse_(-3.2982247);bus_(-3.4984848);elephant_(-3.4996483);bull_(-3.6973984);	-15.633939743041992
dog	ride	monkey	P	The dog rode the monkey .	-6.7581915855407715	train_(-2.1743562);horse_(-2.5889337);bike_(-2.8177202);bull_(-3.2991655);bus_(-3.5169847);	-16.756223678588867
elephant	ride	monkey	N	The elephant rode the monkey .	-6.641219139099121	train_(-2.1175911);horse_(-3.2982247);bus_(-3.4984848);elephant_(-3.4996483);bull_(-3.6973984);	-16.756223678588867
spatula	rip	dough	P	The spatula ripped the dough .	-5.291472434997559	skin_(-2.8365848);paper_(-3.1793468);cloth_(-3.664622);screen_(-3.7994525);fabric_(-3.9114902);	-15.175548553466797
wind	rip	dough	N	The wind ripped the dough .	-8.556078910827637	grass_(-3.352256);leaves_(-3.3609917);trees_(-3.3803513);roof_(-3.5797303);curtains_(-3.6291192);	-16.29252815246582
knife	rip	paper	P	The knife ripped the paper .	-3.432779312133789	skin_(-2.0256405);flesh_(-2.4735813);fabric_(-3.309229);shirt_(-3.4027462);paper_(-3.4327793);	-12.941781997680664
rice	rip	paper	N	The rice ripped the paper .	-4.6008219718933105	wheat_(-2.6751096);rice_(-3.2007823);grain_(-3.4653013);beans_(-3.6041944);leaves_(-3.6926115);	-12.941781997680664
monkey	roll	log	P	The monkey rolled the log .	-8.483591079711914	dice_(-0.218538);die_(-2.0575655);ball_(-5.3158703);numbers_(-5.907869);number_(-6.071565);	-14.135770797729492
ant	roll	log	N	The ant rolled the log .	-5.455203056335449	dice_(-0.3706695);ball_(-2.56438);die_(-2.8104737);stone_(-4.3840895);pin_(-4.431571);	-14.135770797729492
elephant	rotate	car	P	The elephant rotated the car .	-4.843653202056885	ball_(-3.39387);camera_(-3.41627);ring_(-3.5087268);globe_(-3.8840358);earth_(-3.945174);	-13.64307975769043
monkey	rotate	car	N	The monkey rotated the car .	-5.823150634765625	ball_(-3.236523);egg_(-3.5837748);camera_(-3.8088303);bottle_(-4.141594);wheel_(-4.1847115);	-13.64307975769043
man	rotate	cat	P	The man rotated the cat .	-7.107065200805664	camera_(-2.229387);car_(-3.2546139);phone_(-4.091337);bottle_(-4.205431);bike_(-4.227915);	-15.633939743041992
ant	rotate	cat	N	The ant rotated the cat .	-7.013463020324707	egg_(-2.1355255);ball_(-3.6664321);leaf_(-4.1039743);eggs_(-4.308873);rock_(-4.3804173);	-15.633939743041992
cloth	rub	meat	P	The cloth rubbed the meat .	-7.248786449432373	skin_(-2.966232);ground_(-3.7105634);floor_(-3.8484037);wound_(-3.853275);wall_(-3.9014013);	-12.481462478637695
wind	rub	meat	N	The wind rubbed the meat .	-9.461776733398438	window_(-2.970577);trees_(-3.2442434);roof_(-3.2450445);windows_(-3.3536108);ground_(-3.7570798);	-12.481462478637695
pillow	rub	rock	P	The pillow rubbed the rock .	-7.111878395080566	mattress_(-2.4372263);wall_(-2.5729609);floor_(-2.7016459);bed_(-2.8640375);ceiling_(-3.0289469);	-16.550886154174805
oil	rub	rock	N	The oil rubbed the rock .	-6.4502716064453125	skin_(-2.12582);surface_(-3.4185255);eyes_(-4.0991173);oil_(-4.312149);eye_(-4.344841);	-16.550886154174805
shovel	scrape	chair	P	The shovel scraped the chair .	-9.52906608581543	ground_(-1.3590755);earth_(-2.4648342);dirt_(-2.7969456);pavement_(-3.1305904);floor_(-3.3486233);	-13.992523193359375
pillow	scrape	chair	N	The pillow scraped the chair .	-4.750099182128906	floor_(-1.7960702);wall_(-1.9562418);ceiling_(-2.6435053);mattress_(-3.204079);bed_(-3.3865016);	-13.992523193359375
shovel	scrape	plate	P	The shovel scraped the plate .	-7.979792594909668	ground_(-1.3590686);earth_(-2.4648426);dirt_(-2.7969425);pavement_(-3.1305912);floor_(-3.3486278);	-13.921627044677734
pillow	scrape	plate	N	The pillow scraped the plate .	-6.4854302406311035	floor_(-1.796076);wall_(-1.9562399);ceiling_(-2.6435034);mattress_(-3.204077);bed_(-3.3865073);	-13.921627044677734
infant	scrape	table	P	The infant scraped the table .	-3.7829208374023438	floor_(-1.5130996);wall_(-2.5517347);ceiling_(-2.943443);ground_(-3.353073);pavement_(-3.7157056);	-12.639949798583984
hand	scrape	table	N	The hand scraped the table .	-3.7096805572509766	floor_(-2.3792973);ground_(-2.446066);wall_(-2.6353474);glass_(-3.696024);table_(-3.7096806);	-12.639949798583984
stick	scratch	arm	P	The stick scratched the arm .	-6.848928451538086	wall_(-2.5480592);ground_(-2.703058);floor_(-3.6328294);glass_(-3.9910717);ceiling_(-4.138014);	-17.650068283081055
wind	scratch	arm	N	The wind scratched the arm .	-10.089509963989258	trees_(-2.570051);sky_(-2.7690945);window_(-2.9703195);windows_(-3.1242387);roof_(-3.3170526);	-17.650068283081055
knife	scratch	toe	P	The knife scratched the toe .	-8.49726390838623	wall_(-2.673652);skin_(-2.8624604);floor_(-3.336223);ceiling_(-3.5601113);ground_(-3.8085322);	-17.03912925720215
pillow	scratch	toe	N	The pillow scratched the toe .	-9.432561874389648	wall_(-2.4749963);mattress_(-2.6257493);ceiling_(-2.6813982);floor_(-2.8501413);bed_(-2.9299905);	-17.03912925720215
monkey	seize	cat	P	The monkey seized the cat .	-4.3470988273620605	mouse_(-3.3745);camera_(-3.5835264);phone_(-3.8982427);bag_(-3.910072);pen_(-3.9659956);	-15.633939743041992
ant	seize	cat	N	The ant seized the cat .	-6.5344462394714355	egg_(-3.6217875);mouse_(-3.6273036);pen_(-3.8452487);food_(-4.252258);apple_(-4.393394);	-15.633939743041992
knife	sever	arm	P	The knife severed the arm .	-5.15035343170166	artery_(-1.4961444);cord_(-2.2011614);skin_(-3.2961473);tendon_(-3.4513369);limb_(-3.5310717);	-17.650068283081055
finger	sever	arm	N	The finger severed the arm .	-4.991240501403809	artery_(-2.518737);cord_(-2.7329552);tendon_(-3.2201073);skin_(-3.2646515);limb_(-3.757373);	-17.650068283081055
pen	sever	cloth	P	The pen severed the cloth .	-6.8843793869018555	hair_(-3.2306395);cord_(-3.3834867);skin_(-3.5002127);connection_(-3.5910597);thread_(-3.8009176);	-16.60249137878418
cotton	sever	cloth	N	The cotton severed the cloth .	-5.504146099090576	thread_(-2.4353175);rope_(-2.820659);cord_(-3.0799937);line_(-3.8334918);connection_(-3.9300036);	-16.60249137878418
nail	sever	dough	P	The nail severed the dough .	-9.632452964782715	skin_(-1.870856);artery_(-2.7448032);tendon_(-3.3708446);nail_(-3.397517);thread_(-3.4110591);	-16.29252815246582
paper	sever	dough	N	The paper severed the dough .	-11.961459159851074	relationship_(-1.8861493);link_(-2.1933432);connection_(-2.5262403);ties_(-2.6106443);cord_(-2.8581686);	-16.29252815246582
pen	sever	shirt	P	The pen severed the shirt .	-7.874251365661621	hair_(-3.2306395);cord_(-3.3834867);skin_(-3.5002127);connection_(-3.5910597);thread_(-3.8009176);	-16.5958309173584
wool	sever	shirt	N	The wool severed the shirt .	-8.877777099609375	thread_(-2.316231);connection_(-2.9284747);yarn_(-3.417603);cord_(-3.6428568);rope_(-3.6532443);	-16.5958309173584
clown	sew	blanket	P	The clown sewed the blanket .	-6.769968509674072	dress_(-3.15177);mask_(-3.9537492);clothes_(-3.997622);stitches_(-4.0372224);curtain_(-4.359053);	-14.753913879394531
ant	sew	blanket	N	The ant sewed the blanket .	-6.573700428009033	thread_(-3.2930036);cloth_(-3.6928678);sock_(-4.046086);hole_(-4.107632);fabric_(-4.130795);	-14.753913879394531
policeman	sew	curtain	P	The policeman sewed the curtain .	-5.8959455490112305	wound_(-1.4989083);wounds_(-2.1200325);hole_(-3.0839036);tear_(-4.0521426);holes_(-4.1374507);	-16.090003967285156
monkey	sew	curtain	N	The monkey sewed the curtain .	-4.603414058685303	cloth_(-3.5392091);fabric_(-3.8153818);dress_(-3.9182029);thread_(-4.0900207);shirt_(-4.1123557);	-16.090003967285156
needle	sew	dress	P	The needle sewed the dress .	-6.56727409362793	wound_(-2.1118414);skin_(-2.222826);hole_(-3.4106505);flesh_(-3.4499533);scar_(-3.9745963);	-14.31271743774414
rope	sew	dress	N	The rope sewed the dress .	-6.122788906097412	wound_(-2.0888228);wounds_(-2.7791);skin_(-3.3842635);hole_(-3.4751601);cloth_(-3.7367797);	-14.31271743774414
child	sew	rug	P	The child sewed the rug .	-6.711888313293457	dress_(-2.8375828);shirt_(-3.9126408);patch_(-3.9381154);button_(-4.0863395);skirt_(-4.1441855);	-14.84735107421875
purse	sew	rug	N	The purse sewed the rug .	-8.994003295898438	skin_(-3.6112328);dress_(-3.7177925);purse_(-3.9220963);tears_(-3.9759903);pocket_(-4.118);	-14.84735107421875
boat	shake	canoe	P	The boat shook the canoe .	-7.565068244934082	ground_(-2.0061274);shore_(-2.4522142);waves_(-2.879178);earth_(-2.9146318);dock_(-3.2203646);	-15.738237380981445
hair	shake	canoe	N	The hair shook the canoe .	-9.611980438232422	ground_(-2.8414383);wind_(-3.2545624);air_(-3.3542938);pillow_(-3.4330597);floor_(-3.4671745);	-15.738237380981445
policeman	shake	door	P	The policeman shook the door .	-6.099338054656982	hand_(-1.1287496);head_(-1.8645933);man_(-2.6666067);suspect_(-3.9127653);phone_(-4.053524);	-15.613275527954102
ant	shake	door	N	The ant shook the door .	-4.990706920623779	ground_(-3.0972514);earth_(-3.4153247);stone_(-3.5018);tree_(-3.7022204);egg_(-3.7925944);	-15.613275527954102
elephant	shake	house	P	The elephant shook the house .	-4.717915058135986	ground_(-2.1166692);tree_(-2.5741735);earth_(-2.824448);trunk_(-3.2975125);trees_(-3.922627);	-14.955656051635742
child	shake	house	N	The child shook the house .	-5.520862579345703	hand_(-1.8153421);head_(-3.216694);baby_(-3.679432);toy_(-3.9154701);man_(-4.01099);	-14.955656051635742
spatula	sharpen	glass	P	The spatula sharpened the glass .	-5.306953430175781	knife_(-1.5161555);edges_(-2.3379595);blade_(-2.3461688);edge_(-2.8609965);knives_(-3.6172411);	-14.697498321533203
cream	sharpen	glass	N	The cream sharpened the glass .	-5.539802551269531	edges_(-1.9751283);knife_(-3.4235537);skin_(-3.7186282);image_(-3.7736132);teeth_(-4.085327);	-13.613338470458984
rock	sharpen	knife	P	The rock sharpened the knife .	-1.9555097818374634	blade_(-1.915074);knife_(-1.9555098);metal_(-3.3782775);razor_(-3.5335243);knives_(-3.5590787);	-14.33785629272461
paper	sharpen	knife	N	The paper sharpened the knife .	-3.9402713775634766	edges_(-1.8287832);pencil_(-2.56201);blade_(-3.5283034);edge_(-3.6733494);knife_(-3.9402714);	-14.33785629272461
sword	sharpen	pencil	P	The sword sharpened the pencil .	-6.865528583526611	blade_(-1.7703403);edge_(-2.8902135);point_(-3.2783017);edges_(-3.3298154);knife_(-3.3405156);	-16.37139129638672
paper	sharpen	pencil	N	The paper sharpened the pencil .	-2.5620181560516357	edges_(-1.8287839);pencil_(-2.5620182);blade_(-3.5283);edge_(-3.67335);knife_(-3.94028);	-16.37139129638672
man	shove	child	P	The man shoved the child .	-4.2310566902160645	woman_(-1.6944546);officer_(-2.4455457);girl_(-3.3313794);camera_(-3.4568942);man_(-3.4613192);	-16.10199546813965
fish	shove	child	N	The fish shoved the child .	-7.408904075622559	boat_(-3.057742);fish_(-3.163741);net_(-3.3828192);hook_(-3.4591093);bait_(-3.6466093);	-16.10199546813965
monkey	shove	horse	P	The monkey shoved the horse .	-6.04127836227417	man_(-3.1003182);camera_(-3.2477143);boy_(-3.6370118);dog_(-3.638408);girl_(-3.8270333);	-13.150934219360352
ant	shove	horse	N	The ant shoved the horse .	-6.848191738128662	egg_(-3.4981208);other_(-3.838655);rock_(-3.8915074);ball_(-4.020101);mouse_(-4.196893);	-13.150934219360352
monkey	slam	cup	P	The monkey slammed the cup .	-7.655821323394775	door_(-1.3334792);window_(-3.1053145);wall_(-3.118952);gate_(-3.1761458);screen_(-3.307524);	-14.851373672485352
water	slam	cup	N	The water slammed the cup .	-9.193758964538574	boat_(-2.8393657);wall_(-3.1346462);car_(-3.160941);roof_(-3.3283832);ground_(-3.5130298);	-14.851373672485352
chef	slam	door	P	The chef slammed the door .	-8.54858684539795	decision_(-3.006015);move_(-3.5310776);report_(-3.6052315);ad_(-3.7379868);comments_(-4.1046405);	-15.613275527954102
ant	slam	door	N	The ant slammed the door .	-1.545509934425354	door_(-1.5455099);window_(-3.1637006);wall_(-3.1965375);screen_(-3.3685002);egg_(-3.9114118);	-15.613275527954102
spoon	slash	paper	P	The spoon slashed the paper .	-4.820005416870117	knife_(-3.2679117);water_(-3.424177);air_(-3.550268);blade_(-3.6519678);throat_(-3.6538064);	-12.941781997680664
cotton	slash	paper	N	The cotton slashed the paper .	-5.061066150665283	grass_(-2.9611976);wheat_(-3.3000648);leaves_(-3.7260902);cotton_(-3.8233268);corn_(-4.433217);	-12.941781997680664
knife	slash	pillow	P	The knife slashed the pillow .	-7.098775386810303	throat_(-2.4198966);man_(-3.6609855);neck_(-3.66929);skin_(-3.6949477);flesh_(-3.7039046);	-18.8008975982666
rice	slash	pillow	N	The rice slashed the pillow .	-10.75916576385498	wheat_(-3.3253238);fat_(-3.508147);grass_(-4.28332);butter_(-4.351336);rice_(-4.3554063);	-18.8008975982666
cleaver	slice	dog	P	The cleaver sliced the dog .	-7.960149765014648	meat_(-3.057825);flesh_(-3.1386852);skin_(-3.2255344);apple_(-3.7038822);bone_(-3.8885365);	-12.818523406982422
paper	slice	dog	N	The paper sliced the dog .	-8.217645645141602	paper_(-3.2526228);skin_(-3.6494925);book_(-4.537695);screen_(-4.5873127);pencil_(-4.664694);	-14.203401565551758
elephant	slide	car	P	The elephant slid the car .	-6.434927463531494	wall_(-3.0137236);slide_(-3.0139298);hill_(-3.1939719);ramp_(-3.6492445);way_(-3.869017);	-13.64307975769043
man	slide	car	N	The man slid the car .	-4.299446105957031	door_(-1.9577258);gun_(-3.791443);camera_(-3.8968546);button_(-4.157715);car_(-4.299446);	-13.64307975769043
monkey	slide	pebbles	P	The monkey slid the pebbles .			
butterfly	slide	pebbles	N	The butterfly slid the pebbles .			
hammer	smash	bone	P	The hammer smashed the bone .	-6.395516872406006	window_(-1.8491528);glass_(-2.4107335);door_(-2.785146);windows_(-3.7095768);screen_(-3.7990277);	-12.081918716430664
knife	smash	bone	N	The knife smashed the bone .	-7.035438060760498	window_(-1.4847711);glass_(-1.9502176);screen_(-2.9351418);door_(-3.2147095);windshield_(-3.6665301);	-12.081918716430664
hand	smash	rock	P	The hand smashed the rock .	-6.272690773010254	glass_(-1.640458);window_(-2.2162712);screen_(-3.3376205);door_(-3.5328338);bottle_(-3.5354507);	-16.550886154174805
ant	smash	rock	N	The ant smashed the rock .	-5.4391913414001465	glass_(-2.2637804);window_(-2.792116);egg_(-3.0869539);screen_(-3.681959);door_(-3.7156541);	-16.550886154174805
car	smash	table	P	The car smashed the table .	-6.874680042266846	window_(-1.6385959);windows_(-2.4795725);windshield_(-2.768059);door_(-3.2482038);glass_(-3.2869077);	-15.724859237670898
shirt	smash	table	N	The shirt smashed the table .	-5.143350601196289	window_(-2.5037248);glass_(-2.6152627);screen_(-3.4767244);camera_(-3.7755105);bottle_(-3.8918474);	-15.724859237670898
man	snatch	rabbit	P	The man snatched the rabbit .	-8.166947364807129	phone_(-1.8324325);camera_(-3.0032432);gun_(-3.2734382);bag_(-3.3057563);knife_(-3.5616996);	-15.229463577270508
ant	snatch	rabbit	N	The ant snatched the rabbit .	-6.320849895477295	egg_(-3.1713367);mouse_(-3.5862994);apple_(-3.9355006);flower_(-3.9683146);banana_(-4.1613193);	-15.229463577270508
chef	spin	ball	P	The chef spun the ball .	-5.52592134475708	wheel_(-1.5653539);tale_(-1.9144901);cheese_(-3.0317502);wheels_(-3.294438);story_(-3.50425);	-14.07390022277832
worm	spin	ball	N	The worm spun the ball .	-4.845262050628662	yarn_(-1.8987441);web_(-2.1587615);egg_(-3.2665572);wheel_(-3.8263526);net_(-4.030679);	-14.07390022277832
hand	spin	bottle	P	The hand spun the bottle .	-5.763171672821045	wheel_(-1.4116932);ball_(-3.0969653);dial_(-3.5522075);coin_(-3.7289007);globe_(-3.760467);	-13.604047775268555
ant	spin	bottle	N	The ant spun the bottle .	-7.463524341583252	yarn_(-1.9291768);web_(-2.7473836);wheel_(-3.1901479);egg_(-3.2257085);thread_(-3.310738);	-13.604047775268555
elephant	spin	car	P	The elephant spun the car .	-6.618349075317383	wheel_(-2.0997255);ring_(-2.8476503);ball_(-2.9082239);circle_(-3.5797632);rings_(-3.7461908);	-13.64307975769043
child	spin	car	N	The child spun the car .	-5.878864765167236	wheel_(-1.5659872);yarn_(-2.8440404);ball_(-3.0606732);ring_(-3.6596303);dough_(-4.0848584);	-13.64307975769043
dog	squash	grape	P	The dog squashed the grape .	-7.346765518188477	cat_(-2.7417395);kitten_(-2.8743384);mouse_(-2.9401228);spider_(-3.8329108);frog_(-3.8965056);	-16.678268432617188
ant	squash	grape	N	The ant squashed the grape .	-5.243673801422119	egg_(-2.639357);spider_(-2.865378);flower_(-3.008246);fly_(-3.3555055);seed_(-3.3974824);	-16.678268432617188
plane	squash	house	P	The plane squashed the house .	-5.518357753753662	bird_(-2.4219146);plane_(-3.5022292);car_(-3.5378053);helicopter_(-3.6796699);birds_(-3.8121545);	-13.887588500976562
car	squash	house	N	The car squashed the house .	-5.405964374542236	man_(-3.4252474);bird_(-3.5535433);dog_(-3.7031786);deer_(-3.7884715);car_(-3.8000643);	-13.887588500976562
plane	squash	tree	P	The plane squashed the tree .	-5.079652309417725	bird_(-2.4219146);plane_(-3.5022292);car_(-3.5378053);helicopter_(-3.6796699);birds_(-3.8121545);	-14.126781463623047
foot	squash	tree	N	The foot squashed the tree .	-6.913235664367676	ball_(-3.1417396);head_(-3.4782073);hand_(-3.781758);foot_(-4.241425);face_(-4.3088236);	-14.126781463623047
hose	squirt	milk	P	The hose squirted the milk .	-7.129726409912109	water_(-1.9304277);air_(-3.670395);car_(-4.2594986);hose_(-4.4180984);ground_(-4.4401016);	-13.032241821289062
house	squirt	milk	N	The house squirted the milk .	-6.394607067108154	water_(-2.6927717);dog_(-3.6126783);kids_(-3.7852018);car_(-3.9894407);house_(-4.2439075);	-13.032241821289062
tube	squirt	oil	P	The tube squirted the oil .	-4.229612827301025	water_(-2.1213248);liquid_(-2.7435095);solution_(-3.8296988);drug_(-4.034003);air_(-4.15597);	-11.825782775878906
table	squirt	oil	N	The table squirted the oil .	-4.272852897644043	water_(-1.9173993);liquid_(-2.8579893);air_(-3.1914546);table_(-3.7470121);wine_(-3.939723);	-11.825782775878906
faucet	squirt	water	P	The faucet squirted the water .	-0.9277279376983643	water_(-0.92772794);hose_(-4.065049);sink_(-4.2144327);solution_(-4.521409);wine_(-4.632234);	-10.487606048583984
table	squirt	water	N	The table squirted the water .	-1.917401671409607	water_(-1.9174017);liquid_(-2.8579917);air_(-3.1914535);table_(-3.7469952);wine_(-3.9397213);	-10.267780303955078
child	stomp	grape	P	The child stomped the grape .	-7.49457311630249	ground_(-3.1779418);floor_(-3.3385863);foot_(-3.452188);door_(-3.7322783);table_(-3.772611);	-16.678268432617188
worm	stomp	grape	N	The worm stomped the grape .	-7.379842758178711	ground_(-3.470869);frog_(-3.8650188);mouse_(-3.91897);egg_(-3.9855099);worm_(-4.14781);	-16.678268432617188
elephant	stomp	man	P	The elephant stomped the man .	-4.21105432510376	ground_(-2.3173168);dirt_(-3.9027622);grass_(-3.9309642);earth_(-3.9605243);ball_(-4.12427);	-9.935344696044922
dog	stomp	man	N	The dog stomped the man .	-4.118861675262451	ball_(-3.5435748);cat_(-3.7052646);door_(-4.0429835);foot_(-4.097072);man_(-4.1188617);	-9.935344696044922
man	stretch	pillow	P	The man stretched the pillow .	-6.80375337600708	shirt_(-3.5673947);rope_(-3.6679006);fabric_(-3.759152);cloth_(-3.9349027);line_(-4.1215253);	-18.8008975982666
ant	stretch	pillow	N	The ant stretched the pillow .	-7.5608015060424805	skin_(-3.2284842);paper_(-3.925212);string_(-3.9273062);membrane_(-4.0745687);grass_(-4.181388);	-18.8008975982666
bat	strike	car	P	The bat struck the car .	-6.627857685089111	wall_(-1.2612768);ground_(-2.5095792);fence_(-2.558152);ball_(-3.1298683);window_(-3.970078);	-13.64307975769043
wind	strike	car	N	The wind struck the car .	-4.2818732261657715	house_(-2.9075065);trees_(-3.350225);building_(-3.4241195);roof_(-3.5249305);window_(-3.7151504);	-13.64307975769043
elephant	swallow	man	P	The elephant swallowed the man .	-4.346933364868164	egg_(-4.057043);mouse_(-4.260565);fish_(-4.2618275);bullet_(-4.2864933);man_(-4.3469334);	-14.96617317199707
cat	swallow	man	N	The cat swallowed the man .	-6.642317771911621	mouse_(-3.2697706);egg_(-3.9697027);bullet_(-4.0625715);knife_(-4.3745146);pills_(-4.42171);	-14.96617317199707
monkey	swallow	pin	P	The monkey swallowed the pin .	-7.394139766693115	egg_(-3.215749);mouse_(-4.0177736);bait_(-4.090944);fish_(-4.1978164);seed_(-4.251661);	-14.262922286987305
ant	swallow	pin	N	The ant swallowed the pin .	-7.304322242736816	egg_(-2.810014);spider_(-3.7543042);seed_(-3.760148);mouse_(-3.7640085);insect_(-4.232114);	-14.262922286987305
elephant	tackle	bus	P	The elephant tackled the bus .	-5.375545501708984	man_(-2.6597674);boy_(-3.0646365);elephant_(-3.6220362);lion_(-3.6308863);dog_(-3.652798);	-15.253728866577148
