SUBJECT	VERB	OBJECT	typicality	sentence	computed_score	best_completions	baseline_score
ant	pet	cat	N	The ant petted the cat .	-4.681405067443848	dog_(-3.914971);baby_(-4.3885736);little_(-4.574319);ant_(-4.597474);cat_(-4.681405);	-12.428709030151367
monkey	pet	rabbit	P	The monkey petted the rabbit .	-5.023869037628174	dog_(-2.5472147);baby_(-3.217625);cat_(-3.2859385);monkey_(-3.7033122);pet_(-4.222668);	-20.961227416992188
computer	pet	rabbit	N	The computer petted the rabbit .	-4.919164657592773	dog_(-2.4086819);cat_(-3.1912594);little_(-3.9169369);kitten_(-4.2791805);pet_(-4.310583);	-20.961227416992188
knife	pierce	board	P	The knife pierced the board .	-8.157073020935059	back_(-3.1611466);skin_(-3.2335496);flesh_(-3.373717);air_(-3.6294465);neck_(-3.826201);	-9.65925407409668
rice	pierce	board	N	The rice pierced the board .	-8.720930099487305	air_(-2.837065);skin_(-3.8220809);water_(-3.8371336);sky_(-3.9491255);window_(-4.1377926);	-9.65925407409668
arrow	pierce	tongue	P	The arrow pierced the tongue .	-7.995085716247559	air_(-3.234496);sky_(-3.267127);back_(-3.7485802);chest_(-3.8322365);wall_(-3.9277794);	-10.759761810302734
water	pierce	tongue	N	The water pierced the tongue .	-9.05016040802002	roof_(-3.7657518);air_(-3.886464);walls_(-3.8926668);windows_(-3.9885454);sky_(-4.064679);	-10.759761810302734
boy	pluck	apple	P	The boy plucked the apple .	-5.517546653747559	bird_(-4.414077);knife_(-4.491912);sword_(-4.8469534);ball_(-4.8487387);blade_(-4.8918905);	-15.358785629272461
worm	pluck	apple	N	The worm plucked the apple .	-6.220509052276611	head_(-4.9728665);first_(-5.05283);heart_(-5.095265);blood_(-5.1259274);hair_(-5.1325116);	-15.358785629272461
stick	poke	arm	P	The stick poked the arm .	-6.156166076660156	back_(-3.6724167);ground_(-3.9138107);ball_(-4.0876694);side_(-4.1948013);man_(-4.3658752);	-10.20146369934082
sidewalk	poke	arm	N	The sidewalk poked the arm .	-6.972957134246826	eye_(-3.5792878);eyes_(-3.9774888);air_(-4.0191607);back_(-4.059749);hole_(-4.217067);	-10.20146369934082
man	poke	bread	P	The man poked the bread .	-9.38148307800293	gun_(-3.6763592);camera_(-3.8198833);head_(-3.8333416);woman_(-3.9308455);dog_(-3.9656963);	-16.563892364501953
cloud	poke	bread	N	The cloud poked the bread .	-9.273966789245605	sky_(-3.4340162);eye_(-3.8177521);sun_(-3.906749);air_(-4.0304365);camera_(-4.3956633);	-16.563892364501953
needle	poke	sink	P	The needle poked the sink .	-9.078988075256348	tip_(-3.5087745);needle_(-3.622132);back_(-3.71679);skin_(-3.8332527);flesh_(-3.9509895);	-15.892763137817383
house	poke	sink	N	The house poked the sink .	-9.724535942077637	eye_(-3.3304932);roof_(-3.571048);air_(-4.1476398);eyes_(-4.4530444);bear_(-4.4590564);	-15.892763137817383
faucet	pour	juice	P	The faucet poured the juice .	-5.544373512268066	water_(-1.7381146);contents_(-2.5240643);liquid_(-3.0298321);hot_(-3.7218335);last_(-3.895921);	-14.241596221923828
pen	pour	juice	N	The pen poured the juice .	-4.986395359039307	ink_(-1.7451004);contents_(-3.1520982);blood_(-3.522116);last_(-3.7661958);liquid_(-4.003775);	-13.675098419189453
cup	pour	milk	P	The cup poured the milk .	-5.369483470916748	contents_(-3.5371928);liquid_(-3.6086192);water_(-3.691482);blood_(-4.1037364);last_(-4.333778);	-12.019743919372559
rope	pour	milk	N	The rope poured the milk .	-7.863343715667725	water_(-3.277658);fire_(-4.1841826);blood_(-4.275583);way_(-4.308534);night_(-4.328851);	-12.019743919372559
monkey	puff	smoke	P	The monkey puffed the smoke .	-3.0201966762542725	air_(-2.2887666);cigarette_(-2.817003);smoke_(-3.0201967);cigar_(-3.7069795);contents_(-4.202188);	-7.947022914886475
table	puff	smoke	N	The table puffed the smoke .	-4.6136016845703125	air_(-1.9454348);contents_(-3.4866183);smoke_(-4.6136017);chest_(-4.74498);fat_(-4.8201294);	-7.947022914886475
monkey	pull	rope	P	The monkey pulled the rope .	-3.8071229457855225	trigger_(-2.9425218);lever_(-3.63891);rope_(-3.807123);plug_(-4.0563674);cord_(-4.1959243);	-13.49703311920166
mud	pull	rope	N	The mud pulled the rope .	-6.074939250946045	dirt_(-4.231502);skin_(-4.3786807);air_(-4.4318194);wind_(-4.516994);water_(-4.573787);	-13.49703311920166
woman	punch	dog	P	The woman punched the dog .	-5.226700305938721	man_(-1.7862248);woman_(-2.7828298);officer_(-2.9418721);victim_(-3.9496388);door_(-4.1454473);	-16.607742309570312
tree	punch	dog	N	The tree punched the dog .	-6.044645309448242	ground_(-2.6521587);air_(-2.8145428);tree_(-3.1782436);wall_(-3.199545);wind_(-3.8300228);	-16.607742309570312
chef	punch	wall	P	The chef punched the wall .	-4.202310562133789	air_(-2.4736803);man_(-2.5819871);chef_(-3.2718751);door_(-3.5889146);table_(-3.626558);	-17.92261505126953
house	punch	wall	N	The house punched the wall .	-2.080738067626953	wall_(-2.080738);air_(-2.1211739);ground_(-3.0892525);roof_(-3.4962502);side_(-3.686077);	-17.92261505126953
man	ride	bike	P	The man rode the bike .	-3.0522546768188477	bus_(-2.0230265);train_(-2.9377832);bike_(-3.0522547);subway_(-3.1126337);escal_(-3.8912897);	-13.97706413269043
dolphin	ride	bike	N	The dolphin rode the bike .	-5.286342144012451	boat_(-3.1459155);waves_(-3.5564687);bus_(-3.5651662);wave_(-3.737926);train_(-3.851131);	-13.97706413269043
dog	ride	cat	P	The dog rode the cat .	-5.537556171417236	bus_(-2.0691419);subway_(-3.0773358);train_(-3.091023);bike_(-3.7159772);rails_(-4.073811);	-12.30627727508545
elephant	ride	cat	N	The elephant rode the cat .	-5.795827865600586	bus_(-2.7305126);tiger_(-3.3557644);train_(-3.4827557);rails_(-3.9817257);subway_(-4.143347);	-12.30627727508545
dog	ride	monkey	P	The dog rode the monkey .	-8.09183120727539	bus_(-2.0691419);subway_(-3.0773358);train_(-3.091023);bike_(-3.7159772);rails_(-4.073811);	-19.087749481201172
elephant	ride	monkey	N	The elephant rode the monkey .	-7.060003280639648	bus_(-2.7305126);tiger_(-3.3557644);train_(-3.4827557);rails_(-3.9817257);subway_(-4.143347);	-19.087749481201172
spatula	rip	dough	P	The spatula ripped the dough .	-7.503585338592529	skin_(-3.111526);air_(-3.413238);lid_(-3.5630794);fabric_(-3.6929622);flesh_(-3.805511);	-15.523167610168457
wind	rip	dough	N	The wind ripped the dough .	-10.045681953430176	roof_(-2.7157867);air_(-3.2850006);sky_(-3.4822586);wind_(-3.826802);leaves_(-3.9775743);	-15.339056968688965
knife	rip	paper	P	The knife ripped the paper .	-5.394969463348389	skin_(-2.0437198);flesh_(-2.2052722);throat_(-3.7595096);fabric_(-4.2617145);neck_(-4.2786746);	-8.96629810333252
rice	rip	paper	N	The rice ripped the paper .	-4.277695655822754	skin_(-2.4501202);flesh_(-2.9345486);air_(-3.5511868);leaves_(-4.2653437);paper_(-4.2776957);	-8.96629810333252
monkey	roll	log	P	The monkey rolled the log .	-7.228727340698242	dice_(-1.4685727);ball_(-3.0280514);monkey_(-4.2580013);red_(-4.8967113);eyes_(-5.0446987);	-6.9593329429626465
ant	roll	log	N	The ant rolled the log .	-7.916311740875244	ball_(-3.3539262);dice_(-4.1107087);door_(-4.5664353);red_(-4.823973);floor_(-4.9364305);	-6.9593329429626465
elephant	rotate	car	P	The elephant rotated the car .	-6.2275238037109375	way_(-4.168869);camera_(-4.2158966);entire_(-4.245331);same_(-4.3769073);wheel_(-4.4329376);	-11.726816177368164
monkey	rotate	car	N	The monkey rotated the car .	-6.344610214233398	wheel_(-4.0777493);camera_(-4.2435513);right_(-4.416563);ball_(-4.463125);left_(-4.638563);	-11.726816177368164
man	rotate	cat	P	The man rotated the cat .	-8.182112693786621	wheel_(-3.4252312);camera_(-3.919814);dial_(-4.1804876);chair_(-4.4815435);blade_(-4.631423);	-12.30627727508545
ant	rotate	cat	N	The ant rotated the cat .	-8.232400894165039	camera_(-4.438555);blade_(-4.444338);wheel_(-4.7081547);entire_(-4.8325977);ball_(-4.943392);	-12.30627727508545
cloth	rub	meat	P	The cloth rubbed the meat .	-6.458468914031982	skin_(-2.5678592);back_(-2.7947803);flesh_(-4.0832095);inside_(-4.156818);wet_(-4.4771457);	-13.698200225830078
wind	rub	meat	N	The wind rubbed the meat .	-8.422080039978027	back_(-3.6669528);hair_(-4.203101);skin_(-4.330146);metal_(-4.520644);snow_(-4.6787786);	-13.698200225830078
pillow	rub	rock	P	The pillow rubbed the rock .	-7.255856037139893	back_(-2.1401255);skin_(-3.420315);tip_(-4.064656);top_(-4.143475);side_(-4.2019696);	-12.02351188659668
oil	rub	rock	N	The oil rubbed the rock .	-6.695966720581055	skin_(-2.4932077);back_(-3.4615152);flesh_(-3.6610696);side_(-4.2671337);inside_(-4.33708);	-12.02351188659668
shovel	scrape	chair	P	The shovel scraped the chair .	-10.147955894470215	dirt_(-1.8631048);ground_(-2.3851538);snow_(-2.3929663);earth_(-3.0888891);soil_(-3.6728659);	-12.917765617370605
pillow	scrape	chair	N	The pillow scraped the chair .	-7.2010979652404785	back_(-2.8035607);floor_(-2.8950524);skin_(-3.0450616);surface_(-3.475161);side_(-3.8258538);	-12.917765617370605
shovel	scrape	plate	P	The shovel scraped the plate .	-9.656012535095215	dirt_(-1.8631048);ground_(-2.3851538);snow_(-2.3929663);earth_(-3.0888891);soil_(-3.6728659);	-12.793434143066406
pillow	scrape	plate	N	The pillow scraped the plate .	-7.5114922523498535	back_(-2.8035607);floor_(-2.8950524);skin_(-3.0450616);surface_(-3.475161);side_(-3.8258538);	-12.793434143066406
infant	scrape	table	P	The infant scraped the table .	-5.725749969482422	floor_(-2.7660408);surface_(-2.8635674);bottom_(-3.1007118);ground_(-3.1613119);skin_(-3.637043);	-13.161869049072266
hand	scrape	table	N	The hand scraped the table .	-5.120672225952148	surface_(-3.5054607);dirt_(-3.586752);skin_(-3.5953426);floor_(-3.7506466);back_(-3.8365307);	-13.161869049072266
stick	scratch	arm	P	The stick scratched the arm .	-6.5043864250183105	back_(-2.6228402);side_(-3.3987038);floor_(-3.593879);ground_(-3.6584694);skin_(-4.0122294);	-10.20146369934082
wind	scratch	arm	N	The wind scratched the arm .	-8.361823081970215	windows_(-3.2435067);back_(-3.560737);window_(-3.6834636);roof_(-3.9884942);glass_(-4.283607);	-10.20146369934082
knife	scratch	toe	P	The knife scratched the toe .	-8.728436470031738	back_(-2.960721);skin_(-3.2234774);side_(-3.6613588);floor_(-3.8982213);ground_(-4.045865);	-12.419438362121582
pillow	scratch	toe	N	The pillow scratched the toe .	-8.453592300415039	back_(-2.1902716);skin_(-3.3194067);floor_(-3.362528);side_(-3.5788367);surface_(-3.650637);	-12.419438362121582
monkey	seize	cat	P	The monkey seized the cat .	-5.663671970367432	opportunity_(-3.6580262);microphone_(-4.0877748);ball_(-4.297316);spotlight_(-4.555609);camera_(-4.6975465);	-12.30627727508545
ant	seize	cat	N	The ant seized the cat .	-6.176445960998535	man_(-4.6194773);first_(-4.864106);victim_(-5.030877);car_(-5.03502);body_(-5.096444);	-12.30627727508545
knife	sever	arm	P	The knife severed the arm .	-3.0048611164093018	neck_(-2.7476285);head_(-2.7891476);arm_(-3.004861);hand_(-3.4908154);right_(-3.525102);	-10.20146369934082
finger	sever	arm	N	The finger severed the arm .	-4.669960021972656	head_(-3.8953016);hand_(-3.9767225);cord_(-4.0083847);flesh_(-4.277298);heart_(-4.368744);	-10.20146369934082
pen	sever	cloth	P	The pen severed the cloth .	-9.168784141540527	head_(-3.372237);arm_(-3.863753);hand_(-3.9130085);cord_(-4.124785);neck_(-4.1947618);	-13.947959899902344
cotton	sever	cloth	N	The cotton severed the cloth .	-7.064783096313477	skin_(-3.6750357);flow_(-3.7925358);flesh_(-4.148096);thread_(-4.200884);blood_(-4.2757206);	-13.947959899902344
nail	sever	dough	P	The nail severed the dough .	-11.081320762634277	head_(-3.468169);skin_(-3.9807346);right_(-4.0223913);cord_(-4.2922196);flesh_(-4.3121862);	-15.339056968688965
paper	sever	dough	N	The paper severed the dough .	-10.846983909606934	link_(-3.207809);head_(-3.461616);connection_(-3.4743953);umb_(-3.9387126);links_(-4.017593);	-15.339056968688965
pen	sever	shirt	P	The pen severed the shirt .	-8.866202354431152	head_(-3.372237);arm_(-3.863753);hand_(-3.9130085);cord_(-4.124785);neck_(-4.1947618);	-12.628439903259277
wool	sever	shirt	N	The wool severed the shirt .	-7.778759956359863	skin_(-3.6226165);flesh_(-3.9250915);head_(-4.3001833);threads_(-4.4683657);flow_(-4.5708895);	-12.628439903259277
clown	sew	blanket	P	The clown sewed the blanket .	-7.422765731811523	"clown_(-3.7347162);mask_(-4.024824);first_(-4.7692547);curtains_(-4.8041134);""_(-4.9605618);"	-13.593221664428711
ant	sew	blanket	N	The ant sewed the blanket .	-6.805995941162109	hole_(-4.300068);first_(-4.868862);body_(-4.931225);skin_(-4.9891243);back_(-5.1459618);	-13.593221664428711
policeman	sew	curtain	P	The policeman sewed the curtain .	-7.906613826751709	letter_(-4.446813);handcuffs_(-4.4842734);man_(-4.5119834);shirt_(-4.7686667);bullet_(-4.940435);	-18.8222599029541
monkey	sew	curtain	N	The monkey sewed the curtain .	-7.189813613891602	"first_(-4.105234);rope_(-4.8071237);letter_(-4.95199);door_(-5.248438);""_(-5.335497);"	-18.8222599029541
needle	sew	dress	P	The needle sewed the dress .	-7.124390602111816	needle_(-3.2905436);stitches_(-4.149499);hole_(-4.3294535);first_(-4.3872156);knot_(-4.464425);	-17.05190658569336
rope	sew	dress	N	The rope sewed the dress .	-6.950675964355469	knot_(-3.654373);rope_(-3.8841321);two_(-4.4699936);first_(-4.5348353);way_(-4.9105453);	-17.05190658569336
child	sew	rug	P	The child sewed the rug .	-8.173040390014648	first_(-4.5367723);letter_(-4.5626817);shirt_(-4.720923);clothes_(-4.9338136);dress_(-4.955092);	-20.289979934692383
purse	sew	rug	N	The purse sewed the rug .	-8.141040802001953	way_(-4.1406436);first_(-4.5501895);knot_(-4.696811);bag_(-4.779369);other_(-4.852695);	-20.289979934692383
boat	shake	canoe	P	The boat shook the canoe .	-7.783493995666504	water_(-2.6130075);boat_(-2.9109125);air_(-3.6954966);night_(-3.788453);ground_(-3.8822947);	-10.571308135986328
hair	shake	canoe	N	The hair shook the canoe .	-9.894791603088379	room_(-2.1202857);floor_(-3.0957954);air_(-3.2380226);ground_(-3.31997);walls_(-3.8967063);	-10.571308135986328
policeman	shake	door	P	The policeman shook the door .	-4.393871307373047	man_(-2.9017832);officer_(-3.363438);hand_(-3.5731394);back_(-4.077061);boy_(-4.0833554);	-10.944571495056152
ant	shake	door	N	The ant shook the door .	-4.4870076179504395	ground_(-3.5592275);air_(-3.660126);door_(-4.4870076);earth_(-4.514771);floor_(-4.5196233);	-10.944571495056152
elephant	shake	house	P	The elephant shook the house .	-4.69185733795166	ground_(-3.1915367);tree_(-3.8940666);earth_(-4.0863047);air_(-4.109132);room_(-4.351144);	-13.212278366088867
child	shake	house	N	The child shook the house .	-5.9843549728393555	hand_(-3.760341);child_(-4.167964);head_(-4.284251);glass_(-4.3820295);chair_(-4.518031);	-13.212278366088867
spatula	sharpen	glass	P	The spatula sharpened the glass .	-5.767964839935303	knife_(-2.7717946);blade_(-3.232015);edges_(-3.3843892);edge_(-3.5873845);sharp_(-3.7879689);	-19.05828285217285
cream	sharpen	glass	N	The cream sharpened the glass .	-4.80127477645874	edges_(-3.029508);blade_(-3.209394);knife_(-3.303617);ice_(-3.57826);edge_(-3.6631293);	-18.414020538330078
rock	sharpen	knife	P	The rock sharpened the knife .	-4.1915388107299805	edge_(-3.2454636);edges_(-3.3295472);blade_(-3.533519);knife_(-4.191539);way_(-4.2140837);	-12.34428882598877
paper	sharpen	knife	N	The paper sharpened the knife .	-3.2639682292938232	focus_(-2.8116596);point_(-3.0660083);knife_(-3.2639682);edges_(-3.4446092);edge_(-3.6188798);	-12.34428882598877
sword	sharpen	pencil	P	The sword sharpened the pencil .	-9.036884307861328	blade_(-2.4174385);edge_(-3.6873968);tip_(-3.9717748);air_(-4.0533485);ground_(-4.219448);	-14.916586875915527
paper	sharpen	pencil	N	The paper sharpened the pencil .	-4.538679599761963	focus_(-2.8116596);point_(-3.0660083);knife_(-3.2639682);edges_(-3.4446092);edge_(-3.6188798);	-14.916586875915527
man	shove	child	P	The man shoved the child .	-5.197339057922363	woman_(-2.5288212);knife_(-3.5657933);girl_(-3.845754);gun_(-3.8597918);camera_(-4.1646013);	-10.699271202087402
fish	shove	child	N	The fish shoved the child .	-6.332741737365723	man_(-4.2942286);fish_(-4.3093348);other_(-4.5467467);ball_(-4.561212);woman_(-5.0441446);	-10.699271202087402
monkey	shove	horse	P	The monkey shoved the horse .	-6.751688480377197	knife_(-4.045237);ball_(-4.0499825);gun_(-4.3216424);dog_(-4.404612);man_(-4.7388406);	-11.578253746032715
ant	shove	horse	N	The ant shoved the horse .	-6.711117744445801	man_(-4.1787844);knife_(-4.5413637);ball_(-4.6858263);door_(-4.762555);woman_(-4.7837877);	-11.578253746032715
monkey	slam	cup	P	The monkey slammed the cup .	-7.4394097328186035	door_(-1.2324015);window_(-3.7233377);car_(-3.9716365);wall_(-4.0681787);table_(-4.1598535);	-10.587074279785156
water	slam	cup	N	The water slammed the cup .	-8.595254898071289	roof_(-2.9798756);windows_(-3.1521702);door_(-3.7652454);window_(-3.8264484);building_(-4.0273);	-10.587074279785156
chef	slam	door	P	The chef slammed the door .	-6.990384578704834	"""_(-2.9521003);'_(-3.1718192);media_(-3.9625068);idea_(-4.0774207);decision_(-4.196729);"	-10.944571495056152
ant	slam	door	N	The ant slammed the door .	-1.3485790491104126	door_(-1.348579);window_(-3.49958);car_(-4.1317515);doors_(-4.179977);wall_(-4.3422465);	-10.944571495056152
spoon	slash	paper	P	The spoon slashed the paper .	-6.6646342277526855	air_(-3.1667778);flesh_(-3.5614693);throat_(-3.762336);back_(-3.7679284);skin_(-3.8617775);	-8.96629810333252
cotton	slash	paper	N	The cotton slashed the paper .	-6.4280900955200195	skin_(-3.8839083);fabric_(-4.254201);back_(-4.4234056);air_(-4.5487795);flesh_(-4.559331);	-8.96629810333252
knife	slash	pillow	P	The knife slashed the pillow .	-9.72473430633545	throat_(-2.23878);neck_(-2.9583464);back_(-3.0169096);flesh_(-3.7006636);victim_(-3.7570753);	-13.936792373657227
rice	slash	pillow	N	The rice slashed the pillow .	-11.593491554260254	price_(-2.8738108);fat_(-4.1647654);amount_(-4.22931);temperature_(-4.3521433);number_(-4.387147);	-13.936792373657227
cleaver	slice	dog	P	The cleaver sliced the dog .	-7.327080249786377	flesh_(-2.6344533);throat_(-3.2865834);back_(-3.382645);skin_(-3.4389577);neck_(-3.450478);	-17.11178970336914
paper	slice	dog	N	The paper sliced the dog .	-7.53018045425415	paper_(-3.9564502);skin_(-4.3944);top_(-4.648314);data_(-4.836226);fat_(-5.1517015);	-16.607742309570312
elephant	slide	car	P	The elephant slid the car .	-5.829576015472412	other_(-2.781274);entire_(-3.3479474);first_(-3.3824627);way_(-3.73018);second_(-3.841409);	-11.726816177368164
man	slide	car	N	The man slid the car .	-4.99465274810791	knife_(-3.349282);gun_(-3.516694);blade_(-4.3028574);door_(-4.337495);phone_(-4.6788874);	-11.726816177368164
monkey	slide	pebbles	P	The monkey slid the pebbles .			
butterfly	slide	pebbles	N	The butterfly slid the pebbles .			
hammer	smash	bone	P	The hammer smashed the bone .	-7.035715579986572	door_(-2.087397);window_(-2.7265496);windows_(-3.0278573);glass_(-3.6613946);wall_(-3.9032006);	-10.74225902557373
knife	smash	bone	N	The knife smashed the bone .	-6.432875633239746	window_(-2.3961172);glass_(-3.113387);door_(-3.1478643);back_(-3.2049475);windows_(-3.4278097);	-10.74225902557373
hand	smash	rock	P	The hand smashed the rock .	-6.23299503326416	door_(-2.4001095);glass_(-2.9588711);table_(-3.483926);window_(-3.5914395);back_(-3.9993603);	-12.02351188659668
ant	smash	rock	N	The ant smashed the rock .	-7.259822368621826	window_(-2.7532535);door_(-2.9235644);glass_(-3.1666675);windows_(-3.2711596);car_(-4.4034076);	-12.02351188659668
car	smash	table	P	The car smashed the table .	-7.846222400665283	front_(-2.8355947);window_(-3.0666738);back_(-3.1457067);rear_(-3.164452);side_(-3.1987083);	-13.001258850097656
shirt	smash	table	N	The shirt smashed the table .	-5.266361713409424	glass_(-3.364529);top_(-3.4350016);window_(-3.6077158);back_(-3.6499674);world_(-3.7433054);	-13.001258850097656
man	snatch	rabbit	P	The man snatched the rabbit .	-8.242531776428223	gun_(-3.4917006);phone_(-3.7750182);woman_(-3.8699431);camera_(-4.011682);bag_(-4.066194);	-20.82135581970215
ant	snatch	rabbit	N	The ant snatched the rabbit .	-5.766353130340576	ball_(-4.415225);baby_(-4.6266584);bird_(-4.8148527);mouse_(-4.9004927);dog_(-4.9279585);	-20.82135581970215
chef	spin	ball	P	The chef spun the ball .	-5.84963846206665	tale_(-1.9407945);story_(-2.6268754);yarn_(-3.941237);recipe_(-4.133574);dish_(-4.3505235);	-11.942694664001465
worm	spin	ball	N	The worm spun the ball .	-4.6268205642700195	wheel_(-4.3075686);ball_(-4.6268206);wheels_(-4.678479);way_(-4.7418947);metal_(-4.795705);	-11.942694664001465
hand	spin	bottle	P	The hand spun the bottle .	-6.293773174285889	wheel_(-3.7007709);metal_(-4.089145);blade_(-4.143474);rope_(-4.3668246);ball_(-4.4626117);	-13.563023567199707
ant	spin	bottle	N	The ant spun the bottle .	-5.859451770782471	wheel_(-2.8682792);ball_(-3.2569969);wheels_(-3.77089);yarn_(-4.1853566);needle_(-4.624367);	-13.563023567199707
elephant	spin	car	P	The elephant spun the car .	-5.937937259674072	wheel_(-3.2590277);ball_(-3.3961127);rope_(-3.4976828);world_(-4.2748895);wheels_(-4.363627);	-11.726816177368164
child	spin	car	N	The child spun the car .	-5.414134979248047	wheel_(-2.769474);ball_(-2.8980522);wheels_(-4.369404);yarn_(-4.6163216);bottle_(-4.6205406);	-11.726816177368164
dog	squash	grape	P	The dog squashed the grape .	-9.727766036987305	dog_(-3.9412901);cat_(-4.0933285);ball_(-4.318762);baby_(-4.5563107);man_(-4.693098);	-12.969968795776367
ant	squash	grape	N	The ant squashed the grape .	-9.04398250579834	bugs_(-4.5276475);sun_(-4.8222566);bug_(-4.9029984);insects_(-4.979094);ants_(-5.007033);	-12.969968795776367
plane	squash	house	P	The plane squashed the house .	-6.529018878936768	plane_(-3.6891143);car_(-4.3593335);boat_(-4.704304);two_(-4.770764);engine_(-4.898556);	-13.508946418762207
car	squash	house	N	The car squashed the house .	-7.194482326507568	car_(-3.2616513);driver_(-4.0875487);truck_(-4.7081237);vehicle_(-4.8703704);tires_(-4.875421);	-13.508946418762207
plane	squash	tree	P	The plane squashed the tree .	-5.65122652053833	plane_(-3.6891143);car_(-4.3593335);boat_(-4.704304);two_(-4.770764);engine_(-4.898556);	-9.639859199523926
foot	squash	tree	N	The foot squashed the tree .	-6.306727886199951	door_(-4.01498);air_(-4.3260455);car_(-4.64117);ball_(-4.705074);back_(-4.7083697);	-9.639859199523926
hose	squirt	milk	P	The hose squirted the milk .	-6.605780601501465	water_(-2.711501);liquid_(-3.2694614);contents_(-3.4607532);hot_(-4.134352);air_(-4.2077475);	-12.453999519348145
house	squirt	milk	N	The house squirted the milk .	-6.774319648742676	water_(-2.574414);smell_(-3.6300323);air_(-3.8916595);contents_(-4.128529);sound_(-4.2401094);	-12.453999519348145
tube	squirt	oil	P	The tube squirted the oil .	-5.300129413604736	contents_(-3.6426513);water_(-3.648724);liquid_(-4.1224637);air_(-4.327954);first_(-4.647961);	-12.598367691040039
table	squirt	oil	N	The table squirted the oil .	-5.184135913848877	contents_(-3.1355827);water_(-3.3407142);liquid_(-3.8141944);blood_(-4.48124);hot_(-4.583779);	-12.598367691040039
faucet	squirt	water	P	The faucet squirted the water .	-1.7610418796539307	water_(-1.7610419);contents_(-2.8111823);liquid_(-3.263819);last_(-4.004572);hot_(-4.01742);	-10.975177764892578
table	squirt	water	N	The table squirted the water .	-3.3407142162323	contents_(-3.1355827);water_(-3.3407142);liquid_(-3.8141944);blood_(-4.48124);hot_(-4.583779);	-10.355438232421875
child	stomp	grape	P	The child stomped the grape .	-10.615096092224121	ground_(-2.9723656);floor_(-3.3571312);boy_(-3.7648766);pavement_(-4.0412593);child_(-4.0473475);	-12.969968795776367
worm	stomp	grape	N	The worm stomped the grape .	-9.084108352661133	ground_(-2.7874932);floor_(-3.512011);earth_(-4.0902886);air_(-4.178576);door_(-4.3713098);	-12.969968795776367
elephant	stomp	man	P	The elephant stomped the man .	-5.0523271560668945	ground_(-2.309644);floor_(-3.6652882);road_(-4.0874534);dirt_(-4.338308);grass_(-4.38207);	-13.321672439575195
dog	stomp	man	N	The dog stomped the man .	-3.088222026824951	man_(-3.088222);dog_(-3.8234744);boy_(-3.9513736);woman_(-4.0246005);car_(-4.1932864);	-13.321672439575195
man	stretch	pillow	P	The man stretched the pillow .	-8.63574504852295	length_(-3.8510542);arms_(-4.002063);legs_(-4.1433516);arm_(-4.2656584);knife_(-4.3707075);	-13.936792373657227
ant	stretch	pillow	N	The ant stretched the pillow .	-8.959254264831543	length_(-3.636622);legs_(-4.2962136);air_(-4.3675637);skin_(-4.478068);muscles_(-4.715571);	-13.936792373657227
bat	strike	car	P	The bat struck the car .	-5.528328895568848	wall_(-2.6051877);ground_(-3.218728);roof_(-3.7186978);ball_(-3.7748575);first_(-3.9105234);	-11.726816177368164
wind	strike	car	N	The wind struck the car .	-5.232914447784424	trees_(-3.7853131);roof_(-3.8863873);house_(-3.9379926);tree_(-4.0969586);door_(-4.3958173);	-11.726816177368164
elephant	swallow	man	P	The elephant swallowed the man .	-4.313071250915527	elephant_(-4.3005815);man_(-4.3130713);baby_(-4.494323);entire_(-4.5480947);dog_(-4.6229773);	-13.352785110473633
cat	swallow	man	N	The cat swallowed the man .	-5.247608184814453	dog_(-4.0288124);ball_(-4.4941444);bag_(-4.5520973);entire_(-4.673656);whole_(-4.7280617);	-13.352785110473633
monkey	swallow	pin	P	The monkey swallowed the pin .	-8.012276649475098	ball_(-4.6695943);whole_(-4.730828);egg_(-4.7475514);fish_(-4.909508);knife_(-4.9623723);	-9.424660682678223
ant	swallow	pin	N	The ant swallowed the pin .	-7.8736891746521	whole_(-4.6482863);baby_(-4.751283);egg_(-4.77247);ant_(-4.8324294);fish_(-4.862413);	-9.424660682678223
elephant	tackle	bus	P	The elephant tackled the bus .	-5.453004360198975	elephant_(-3.261903);man_(-3.6426556);lion_(-3.8598797);tiger_(-4.232103);bull_(-4.325013);	-10.164440155029297
child	tackle	bus	N	The child tackled the bus .	-5.896130084991455	man_(-3.1311536);attacker_(-3.1444135);boy_(-3.5355039);child_(-3.6636243);suspect_(-3.782399);	-10.164440155029297
elephant	tackle	car	P	The elephant tackled the car .	-4.828813076019287	elephant_(-3.261903);man_(-3.6426556);lion_(-3.8598797);tiger_(-4.232103);bull_(-4.325013);	-11.726816177368164
child	tackle	car	N	The child tackled the car .	-5.621037006378174	man_(-3.1311536);attacker_(-3.1444135);boy_(-3.5355039);child_(-3.6636243);suspect_(-3.782399);	-11.726816177368164
dog	tackle	cat	P	The dog tackled the cat .	-4.899721145629883	man_(-2.6461735);dog_(-3.4960575);intruder_(-3.7112598);suspect_(-3.7305698);attacker_(-3.9535773);	-12.30627727508545
ant	tackle	cat	N	The ant tackled the cat .	-5.608352184295654	man_(-4.0406337);dog_(-4.6813507);elephant_(-4.6823883);beast_(-4.7623744);animal_(-4.9972);	-12.30627727508545
