SUBJECT	VERB	OBJECT	typicality	sentence	computed_score	best_completions	baseline_score
ant	pet	cat	N	The ant petted the cat .	-3.6477842330932617	bird_(-3.2886581);cat_(-3.6477842);ground_(-3.650508);dog_(-3.7258425);ant_(-3.8076591);	-8.664796829223633
monkey	pet	rabbit	P	The monkey petted the rabbit .	-4.74089241027832	dog_(-2.5218716);cat_(-2.775196);bird_(-2.9223356);ground_(-3.5516615);monkey_(-3.8297186);	-14.022906303405762
computer	pet	rabbit	N	The computer petted the rabbit .	-5.328052043914795	cat_(-1.5487562);dog_(-1.6894146);mouse_(-2.2950475);bird_(-3.94575);screen_(-4.387221);	-14.022906303405762
knife	pierce	board	P	The knife pierced the board .	-7.925387859344482	flesh_(-1.4954325);skin_(-1.7531363);air_(-2.5868258);heart_(-3.489702);neck_(-3.8836524);	-11.986176490783691
rice	pierce	board	N	The rice pierced the board .	-7.847194194793701	skin_(-1.554991);flesh_(-3.4204657);bone_(-3.8879664);heart_(-4.190369);glass_(-4.2236176);	-11.986176490783691
arrow	pierce	tongue	P	The arrow pierced the tongue .	-7.65970516204834	flesh_(-2.7260857);heart_(-2.8976078);wood_(-3.0821934);skin_(-3.1611292);wall_(-3.2034807);	-12.561273574829102
water	pierce	tongue	N	The water pierced the tongue .	-9.030557632446289	glass_(-2.2492802);window_(-3.2568831);air_(-3.3699927);sky_(-3.419781);ceiling_(-3.4360745);	-12.561273574829102
boy	pluck	apple	P	The boy plucked the apple .	-5.477426528930664	string_(-1.019784);strings_(-1.4515198);bow_(-3.9462976);cord_(-4.321554);lock_(-4.516883);	-10.725502014160156
worm	pluck	apple	N	The worm plucked the apple .	-4.586374282836914	string_(-2.372654);strings_(-3.3640661);thread_(-3.4252977);hair_(-3.5257375);flower_(-3.5461044);	-10.725502014160156
stick	poke	arm	P	The stick poked the arm .	-6.816493988037109	ground_(-2.445975);floor_(-3.0050943);wall_(-3.1906297);air_(-3.2155645);water_(-3.411435);	-8.986671447753906
sidewalk	poke	arm	N	The sidewalk poked the arm .	-8.394889831542969	eye_(-1.6279125);sky_(-2.189495);sun_(-2.845419);window_(-2.9216852);eyes_(-3.2185488);	-8.986671447753906
man	poke	bread	P	The man poked the bread .	-7.5649495124816895	boy_(-3.1434696);man_(-3.5249012);door_(-3.5338724);woman_(-3.759299);girl_(-3.8715408);	-11.25634479522705
cloud	poke	bread	N	The cloud poked the bread .	-10.319548606872559	sky_(-1.4129512);sun_(-2.5826566);window_(-2.8786132);eye_(-3.3627317);moon_(-3.576351);	-11.25634479522705
needle	poke	sink	P	The needle poked the sink .	-9.180910110473633	skin_(-1.4256709);vein_(-2.331733);flesh_(-2.5752652);wound_(-2.7732012);air_(-3.60967);	-15.040201187133789
house	poke	sink	N	The house poked the sink .	-11.215716361999512	eye_(-0.4017939);eyes_(-2.8439088);ear_(-4.163936);attention_(-4.345884);sun_(-4.7681117);	-15.040201187133789
faucet	pour	juice	P	The faucet poured the juice .	-4.396327495574951	water_(-0.45543918);coffee_(-2.780766);milk_(-2.9192033);tea_(-3.0722833);wine_(-4.3750663);	-9.834214210510254
pen	pour	juice	N	The pen poured the juice .	-4.501689910888672	ink_(-1.0853062);blood_(-3.004673);liquid_(-3.377962);water_(-3.6027555);contents_(-3.7725315);	-10.3921537399292
cup	pour	milk	P	The cup poured the milk .	-3.10542893409729	wine_(-1.9942496);tea_(-2.3449767);rest_(-2.3622353);water_(-2.6446936);coffee_(-2.8104622);	-15.493317604064941
rope	pour	milk	N	The rope poured the milk .	-3.8997108936309814	water_(-1.4671586);oil_(-2.5491297);blood_(-3.1092465);wine_(-3.273411);liquid_(-3.4968884);	-15.493317604064941
monkey	puff	smoke	P	The monkey puffed the smoke .	-2.694056749343872	cigar_(-1.2663234);cigarette_(-1.8868697);air_(-2.6907105);smoke_(-2.6940567);pipe_(-3.2454188);	-10.559528350830078
table	puff	smoke	N	The table puffed the smoke .	-1.33966863155365	smoke_(-1.3396686);air_(-1.915439);cigarette_(-3.6218827);steam_(-3.9943402);cigar_(-4.1620345);	-10.559528350830078
monkey	pull	rope	P	The monkey pulled the rope .	-3.4163360595703125	trigger_(-0.47509757);lever_(-2.4061012);string_(-3.0658836);pin_(-3.2586412);rope_(-3.416336);	-11.658461570739746
mud	pull	rope	N	The mud pulled the rope .	-2.693524122238159	boat_(-2.3127985);rope_(-2.6935241);horse_(-2.9557009);horses_(-3.4210727);ropes_(-3.5441513);	-11.658461570739746
woman	punch	dog	P	The woman punched the dog .	-7.44806432723999	air_(-1.4296441);wall_(-1.9420552);table_(-2.5219502);door_(-2.8162465);bed_(-3.5509667);	-10.874027252197266
tree	punch	dog	N	The tree punched the dog .	-7.504606246948242	ground_(-1.0521544);sky_(-2.9485223);earth_(-3.165241);tree_(-3.2475498);wall_(-3.4589078);	-10.874027252197266
chef	punch	wall	P	The chef punched the wall .	-3.085017442703247	air_(-0.9537518);table_(-1.0229943);wall_(-3.0850174);button_(-3.9390357);counter_(-4.4983315);	-12.227970123291016
house	punch	wall	N	The house punched the wall .	-1.4381524324417114	wall_(-1.4381524);ground_(-1.826543);sky_(-2.1292574);air_(-2.4479132);pavement_(-3.5297158);	-12.227970123291016
man	ride	bike	P	The man rode the bike .	-3.3781211376190186	horse_(-1.518831);bike_(-3.3781211);bull_(-3.51696);wind_(-3.6330135);beast_(-3.7914722);	-10.454572677612305
dolphin	ride	bike	N	The dolphin rode the bike .	-6.716597557067871	waves_(-1.0850257);wave_(-1.9617336);water_(-2.9888837);sea_(-3.4849346);wind_(-3.6893709);	-10.35935115814209
dog	ride	cat	P	The dog rode the cat .	-4.937111854553223	horse_(-2.4994318);wind_(-2.990184);bike_(-3.468609);fence_(-3.8420556);train_(-3.9202588);	-8.74451732635498
elephant	ride	cat	N	The elephant rode the cat .	-5.61903715133667	horse_(-1.8750713);bull_(-3.5516927);lion_(-3.5636842);elephant_(-3.7772043);tiger_(-3.8196905);	-8.74451732635498
dog	ride	monkey	P	The dog rode the monkey .	-8.774650573730469	horse_(-2.4994318);wind_(-2.990184);bike_(-3.468609);fence_(-3.8420556);train_(-3.9202588);	-12.0909423828125
elephant	ride	monkey	N	The elephant rode the monkey .	-7.184883117675781	horse_(-1.8750713);bull_(-3.5516927);lion_(-3.5636842);elephant_(-3.7772043);tiger_(-3.8196905);	-12.0909423828125
spatula	rip	dough	P	The spatula ripped the dough .	-3.850785732269287	bread_(-1.8887858);meat_(-2.0414882);bacon_(-2.8223634);skin_(-3.3102221);cake_(-3.4888854);	-12.434785842895508
wind	rip	dough	N	The wind ripped the dough .	-10.237255096435547	curtains_(-2.2358286);sails_(-3.1861215);tent_(-3.304045);trees_(-3.377828);windows_(-3.4705002);	-11.855213165283203
knife	rip	paper	P	The knife ripped the paper .	-3.8313651084899902	flesh_(-1.3649975);skin_(-1.8327996);air_(-2.706597);fabric_(-3.1022258);sheet_(-3.2464626);	-11.953683853149414
rice	rip	paper	N	The rice ripped the paper .	-4.655106067657471	skin_(-1.8165977);air_(-2.8591602);floor_(-3.8946798);flesh_(-3.9438684);walls_(-3.9544342);	-11.953683853149414
monkey	roll	log	P	The monkey rolled the log .	-10.078778266906738	dice_(-0.22070175);ball_(-3.088902);pin_(-5.0783334);egg_(-5.3404307);coin_(-5.356027);	-12.035778999328613
ant	roll	log	N	The ant rolled the log .	-9.194219589233398	dice_(-0.72006774);ball_(-3.0552309);coin_(-3.8187425);egg_(-4.062536);worm_(-4.7712398);	-12.035778999328613
elephant	rotate	car	P	The elephant rotated the car .	-5.282803535461426	wheel_(-2.0397472);globe_(-2.9809275);ball_(-3.2301807);pole_(-4.178959);camera_(-4.292871);	-9.32065200805664
monkey	rotate	car	N	The monkey rotated the car .	-5.735041618347168	wheel_(-3.1868644);ball_(-3.5104594);head_(-3.758841);camera_(-3.8913255);globe_(-3.9223313);	-9.32065200805664
man	rotate	cat	P	The man rotated the cat .	-9.06032657623291	dial_(-2.4744163);wheel_(-2.5599437);camera_(-3.5114913);device_(-3.7649446);chair_(-3.791202);	-8.74451732635498
ant	rotate	cat	N	The ant rotated the cat .	-6.901233196258545	head_(-2.979467);ball_(-3.6061997);body_(-3.7444272);wheel_(-3.8684325);object_(-4.0161204);	-8.74451732635498
cloth	rub	meat	P	The cloth rubbed the meat .	-6.566993236541748	wound_(-1.1747476);skin_(-3.3800595);wounds_(-3.3963463);spot_(-3.6422436);cut_(-3.742526);	-10.956295013427734
wind	rub	meat	N	The wind rubbed the meat .	-9.008103370666504	grass_(-3.2312613);window_(-3.4090633);leaves_(-3.6949158);trees_(-3.7585363);tree_(-3.9252653);	-10.956295013427734
pillow	rub	rock	P	The pillow rubbed the rock .	-7.497061729431152	wound_(-2.7730367);spot_(-3.0353134);head_(-3.635633);face_(-3.9033875);cheek_(-3.9896324);	-12.784358024597168
oil	rub	rock	N	The oil rubbed the rock .	-7.066183567047119	skin_(-2.783222);wound_(-3.4620254);blade_(-3.9429567);surface_(-4.010436);flesh_(-4.275474);	-12.784358024597168
shovel	scrape	chair	P	The shovel scraped the chair .	-7.64743709564209	dirt_(-1.552583);ground_(-1.5933373);snow_(-2.5897124);floor_(-2.9052365);earth_(-3.0330327);	-9.985260963439941
pillow	scrape	chair	N	The pillow scraped the chair .	-6.830727577209473	floor_(-0.8194095);wall_(-1.7942182);carpet_(-3.679929);ceiling_(-3.7269213);window_(-3.7274287);	-10.210545539855957
shovel	scrape	plate	P	The shovel scraped the plate .	-7.972681045532227	dirt_(-1.552583);ground_(-1.5933373);snow_(-2.5897124);floor_(-2.9052365);earth_(-3.0330327);	-9.877359390258789
pillow	scrape	plate	N	The pillow scraped the plate .	-7.665337085723877	floor_(-0.8194095);wall_(-1.7942182);carpet_(-3.679929);ceiling_(-3.7269213);window_(-3.7274287);	-9.41285514831543
infant	scrape	table	P	The infant scraped the table .	-3.3916351795196533	floor_(-1.6963627);ground_(-1.9896386);glass_(-3.316007);table_(-3.3916352);dirt_(-3.525552);	-11.925941467285156
hand	scrape	table	N	The hand scraped the table .	-4.020407199859619	floor_(-2.2703662);wall_(-2.7862935);ground_(-2.8108697);glass_(-2.9868016);stone_(-3.3472476);	-11.925941467285156
stick	scratch	arm	P	The stick scratched the arm .	-6.867463111877441	ground_(-1.8252845);floor_(-2.780806);stone_(-3.2102952);wall_(-3.3423915);grass_(-3.450173);	-8.986671447753906
wind	scratch	arm	N	The wind scratched the arm .	-8.816535949707031	window_(-2.1209085);trees_(-2.6690557);windows_(-2.686322);leaves_(-3.368265);glass_(-3.382136);	-8.986671447753906
knife	scratch	toe	P	The knife scratched the toe .	-9.504469871520996	floor_(-2.836716);wood_(-2.8903162);glass_(-3.1975176);wall_(-3.4278853);air_(-3.6115315);	-10.671378135681152
pillow	scratch	toe	N	The pillow scratched the toe .	-8.748516082763672	floor_(-1.3567957);wall_(-1.9843944);ceiling_(-2.8413117);carpet_(-3.0246155);ground_(-3.6565926);	-10.671378135681152
monkey	seize	cat	P	The monkey seized the cat .	-5.152516841888428	bag_(-3.73175);reins_(-3.880712);bat_(-3.8927913);handle_(-4.133281);ball_(-4.200907);	-8.74451732635498
ant	seize	cat	N	The ant seized the cat .	-5.662307262420654	child_(-3.614652);boy_(-4.1125364);bait_(-4.1636577);body_(-4.3274302);girl_(-4.335534);	-8.74451732635498
knife	sever	arm	P	The knife severed the arm .	-3.4287238121032715	head_(-2.028916);spine_(-2.5074754);neck_(-2.7921948);cord_(-3.1581118);artery_(-3.1869407);	-8.986671447753906
finger	sever	arm	N	The finger severed the arm .	-3.7967493534088135	head_(-1.8527596);spine_(-2.5905764);bone_(-3.4390728);neck_(-3.5672581);cord_(-3.7481358);	-8.986671447753906
pen	sever	cloth	P	The pen severed the cloth .	-7.802623271942139	spine_(-2.3921325);cord_(-2.697148);head_(-3.2146308);thread_(-3.459318);tongue_(-3.476158);	-9.451888084411621
cotton	sever	cloth	N	The cotton severed the cloth .	-8.923663139343262	spine_(-2.0359132);nerve_(-3.0800846);head_(-3.0826452);cord_(-3.0951831);artery_(-3.2043235);	-9.451888084411621
nail	sever	dough	P	The nail severed the dough .	-10.06451416015625	head_(-2.3368275);bone_(-2.613149);flesh_(-2.7300675);spine_(-2.8892577);skin_(-2.896182);	-11.855213165283203
paper	sever	dough	N	The paper severed the dough .	-12.140554428100586	spine_(-2.1725464);head_(-2.5990067);cord_(-2.956376);connection_(-3.0547037);neck_(-3.0841064);	-11.855213165283203
pen	sever	shirt	P	The pen severed the shirt .	-9.842047691345215	spine_(-2.3921325);cord_(-2.697148);head_(-3.2146308);thread_(-3.459318);tongue_(-3.476158);	-6.769487380981445
wool	sever	shirt	N	The wool severed the shirt .	-9.068090438842773	spine_(-2.187841);head_(-2.2114587);skin_(-3.190085);neck_(-3.3935926);cord_(-3.741262);	-6.769487380981445
clown	sew	blanket	P	The clown sewed the blanket .	-6.11976957321167	wound_(-1.7888457);wounds_(-3.1536233);bandage_(-3.3540418);hole_(-3.6048267);dress_(-3.926627);	-10.561036109924316
ant	sew	blanket	N	The ant sewed the blanket .	-6.035360336303711	wound_(-1.836202);hole_(-3.0438447);nest_(-3.5609896);wounds_(-3.6581032);skin_(-3.772031);	-10.561036109924316
policeman	sew	curtain	P	The policeman sewed the curtain .	-7.7553534507751465	wound_(-0.8847001);wounds_(-2.5763552);bandage_(-2.652865);hole_(-3.4520724);cut_(-3.6121857);	-11.616084098815918
monkey	sew	curtain	N	The monkey sewed the curtain .	-6.855188846588135	wound_(-2.6690073);cloth_(-2.9559917);clothes_(-3.1384764);bandage_(-3.4794493);hole_(-3.8294804);	-11.616084098815918
needle	sew	dress	P	The needle sewed the dress .	-6.6047492027282715	wound_(-0.5253711);hole_(-3.1217742);skin_(-3.1983438);wounds_(-3.2940555);cut_(-4.01212);	-8.4417085647583
rope	sew	dress	N	The rope sewed the dress .	-5.753779888153076	wound_(-1.0865937);hole_(-2.51839);wounds_(-2.7702897);knot_(-3.043609);holes_(-3.3199644);	-8.4417085647583
child	sew	rug	P	The child sewed the rug .	-7.286449432373047	wound_(-1.4443858);bandage_(-2.8875668);wounds_(-3.002226);cloth_(-3.3587525);dress_(-3.5755312);	-11.498708724975586
purse	sew	rug	N	The purse sewed the rug .	-6.305700778961182	wound_(-2.2860487);hole_(-3.7434413);wounds_(-3.7543042);cloth_(-3.8112829);clothes_(-3.9619079);	-11.498708724975586
boat	shake	canoe	P	The boat shook the canoe .	-6.468689918518066	boat_(-2.2980192);hull_(-2.449906);deck_(-2.481612);surface_(-2.553745);water_(-2.8962896);	-11.572342872619629
hair	shake	canoe	N	The hair shook the canoe .	-8.280996322631836	ground_(-2.4311652);bed_(-2.4691014);floor_(-3.036449);room_(-3.4819474);world_(-3.4993577);	-11.572342872619629
policeman	shake	door	P	The policeman shook the door .	-4.865073204040527	boy_(-3.043628);man_(-3.12692);bag_(-3.4053957);gun_(-3.587498);box_(-3.7375948);	-12.471768379211426
ant	shake	door	N	The ant shook the door .	-3.6694748401641846	ground_(-2.302688);tree_(-3.3913472);cage_(-3.5435498);earth_(-3.6049578);door_(-3.6694748);	-12.471768379211426
elephant	shake	house	P	The elephant shook the house .	-4.002665042877197	ground_(-1.8986449);bed_(-3.4528642);tree_(-3.5150409);earth_(-3.5465655);floor_(-3.5571475);	-10.33023738861084
child	shake	house	N	The child shook the house .	-6.726650238037109	boy_(-2.8444927);child_(-3.1984336);box_(-3.5535333);bottle_(-3.9446628);girl_(-3.9460685);	-10.33023738861084
spatula	sharpen	glass	P	The spatula sharpened the glass .	-7.111669063568115	knife_(-1.3922881);blade_(-1.4220942);point_(-2.702525);edge_(-3.1101387);edges_(-3.1941843);	-13.049323081970215
cream	sharpen	glass	N	The cream sharpened the glass .	-7.422451972961426	senses_(-1.9997779);edge_(-2.2673542);edges_(-2.9577544);pain_(-3.1620524);blade_(-3.1805308);	-12.634977340698242
rock	sharpen	knife	P	The rock sharpened the knife .	-3.372485876083374	blade_(-2.371374);edge_(-2.5124528);edges_(-2.5591304);sound_(-3.360107);knife_(-3.3724859);	-8.75568675994873
paper	sharpen	knife	N	The paper sharpened the knife .	-3.7699408531188965	edge_(-3.0338979);edges_(-3.1922374);image_(-3.2546382);point_(-3.3862872);blade_(-3.3935513);	-8.75568675994873
sword	sharpen	pencil	P	The sword sharpened the pencil .	-8.798705101013184	blade_(-0.9038132);point_(-2.7873724);edge_(-3.0948532);edges_(-3.4613283);knife_(-3.6043966);	-13.056534767150879
paper	sharpen	pencil	N	The paper sharpened the pencil .	-6.811548233032227	edge_(-3.0338979);edges_(-3.1922374);image_(-3.2546382);point_(-3.3862872);blade_(-3.3935513);	-13.056534767150879
man	shove	child	P	The man shoved the child .	-5.692052364349365	woman_(-1.8048505);man_(-2.0963438);guy_(-2.6293392);boy_(-2.7712526);door_(-2.7966595);	-9.518707275390625
fish	shove	child	N	The fish shoved the child .	-6.4786248207092285	boat_(-3.3961735);water_(-3.6233015);man_(-3.634674);boy_(-3.6957245);wall_(-3.700367);	-9.518707275390625
monkey	shove	horse	P	The monkey shoved the horse .	-5.062826633453369	man_(-2.4878972);boy_(-2.5409987);girl_(-3.1524813);woman_(-3.3206007);ground_(-3.8639166);	-8.828986167907715
ant	shove	horse	N	The ant shoved the horse .	-5.711460590362549	ant_(-1.3063679);rock_(-3.48067);man_(-3.736864);stone_(-3.9970398);queen_(-4.046501);	-8.828986167907715
monkey	slam	cup	P	The monkey slammed the cup .	-9.877107620239258	door_(-0.17137139);window_(-3.931796);trunk_(-4.2256737);doors_(-4.476033);lid_(-4.6088133);	-10.630731582641602
water	slam	cup	N	The water slammed the cup .	-8.216190338134766	window_(-1.6582466);glass_(-1.7759367);door_(-2.3557212);windows_(-2.3740013);wall_(-2.6538866);	-10.630731582641602
chef	slam	door	P	The chef slammed the door .	-0.3585430085659027	door_(-0.358543);table_(-2.2964883);lid_(-3.6480603);oven_(-4.1231112);hatch_(-4.47177);	-12.471768379211426
ant	slam	door	N	The ant slammed the door .	-0.9545902609825134	door_(-0.95459026);wall_(-2.5147529);ground_(-2.7046237);window_(-3.054256);floor_(-3.4742303);	-12.471768379211426
spoon	slash	paper	P	The spoon slashed the paper .	-4.855590343475342	air_(-0.55934656);glass_(-3.3816454);meat_(-3.7983737);table_(-3.9843411);bowl_(-4.18605);	-11.953683853149414
cotton	slash	paper	N	The cotton slashed the paper .	-6.0231099128723145	air_(-1.4006718);skin_(-2.504687);floor_(-3.1757545);sky_(-3.3518038);flesh_(-3.9598167);	-11.953683853149414
knife	slash	pillow	P	The knife slashed the pillow .	-7.776025772094727	air_(-0.23765506);sky_(-4.4649615);floor_(-4.505943);blade_(-4.8290086);ground_(-4.987618);	-13.338357925415039
rice	slash	pillow	N	The rice slashed the pillow .	-8.546279907226562	air_(-1.8746992);sky_(-2.7150168);skin_(-3.1642778);floor_(-3.3189352);ground_(-3.4946926);	-13.338357925415039
cleaver	slice	dog	P	The cleaver sliced the dog .	-7.723841667175293	air_(-1.4153507);flesh_(-2.806894);skin_(-3.1962163);wood_(-3.4061468);meat_(-3.4980114);	-11.026034355163574
paper	slice	dog	N	The paper sliced the dog .	-6.707590579986572	air_(-1.7358284);skin_(-2.567155);flesh_(-2.6367178);paper_(-4.26321);glass_(-4.269977);	-10.874027252197266
elephant	slide	car	P	The elephant slid the car .	-5.217694282531738	lever_(-1.8697768);ball_(-2.3418734);pin_(-3.239364);button_(-3.2464936);door_(-3.5038369);	-9.32065200805664
man	slide	car	N	The man slid the car .	-6.373061180114746	lever_(-2.0897605);button_(-2.4012256);switch_(-2.7869709);coin_(-3.0086322);key_(-3.0731409);	-9.32065200805664
monkey	slide	pebbles	P	The monkey slid the pebbles .			
butterfly	slide	pebbles	N	The butterfly slid the pebbles .			
hammer	smash	bone	P	The hammer smashed the bone .	-5.17769718170166	glass_(-1.7431082);window_(-2.3202033);door_(-2.7950156);mirror_(-3.3620207);table_(-3.445655);	-11.740776062011719
knife	smash	bone	N	The knife smashed the bone .	-4.138021469116211	glass_(-1.6562349);table_(-2.475852);window_(-2.8275921);mirror_(-3.1248655);wall_(-3.5292702);	-11.740776062011719
hand	smash	rock	P	The hand smashed the rock .	-5.756096363067627	glass_(-1.3768896);window_(-3.0174441);mirror_(-3.038424);door_(-3.4951594);table_(-3.6340184);	-12.784358024597168
ant	smash	rock	N	The ant smashed the rock .	-4.3884663581848145	glass_(-1.7131946);window_(-3.1306055);door_(-3.4893787);mirror_(-3.911186);table_(-4.0466056);	-12.784358024597168
car	smash	table	P	The car smashed the table .	-6.3862833976745605	window_(-1.0826778);glass_(-1.8397007);windows_(-2.7250967);windshield_(-3.0732365);door_(-4.0285244);	-11.925941467285156
shirt	smash	table	N	The shirt smashed the table .	-3.636237621307373	glass_(-1.8370786);window_(-2.2916732);mirror_(-2.9786954);table_(-3.6362376);door_(-3.6740737);	-11.925941467285156
man	snatch	rabbit	P	The man snatched the rabbit .	-8.903936386108398	gun_(-2.9495535);phone_(-3.140191);paper_(-3.3560305);knife_(-3.3688087);book_(-3.6514015);	-14.226879119873047
ant	snatch	rabbit	N	The ant snatched the rabbit .	-5.73892068862915	bird_(-3.9632287);coin_(-3.9783976);child_(-4.0681033);egg_(-4.0800767);knife_(-4.120195);	-14.226879119873047
chef	spin	ball	P	The chef spun the ball .	-5.1276350021362305	wheel_(-1.0955869);table_(-3.309311);spoon_(-3.3466892);dice_(-3.3572502);knife_(-3.46692);	-10.135819435119629
worm	spin	ball	N	The worm spun the ball .	-3.6612467765808105	wheel_(-2.149694);blade_(-2.6368346);ball_(-3.6612468);coin_(-3.9603963);stone_(-3.9749799);	-10.135819435119629
hand	spin	bottle	P	The hand spun the bottle .	-4.003264427185059	wheel_(-1.1623698);ball_(-3.3585942);knob_(-3.3939562);ring_(-3.643567);key_(-3.854763);	-13.53400993347168
ant	spin	bottle	N	The ant spun the bottle .	-6.022451877593994	wheel_(-1.842308);ball_(-3.0432482);blade_(-3.342472);coin_(-3.9088526);worm_(-4.0089235);	-13.53400993347168
elephant	spin	car	P	The elephant spun the car .	-6.48241662979126	wheel_(-1.1776054);ball_(-2.516586);ring_(-3.8258598);circle_(-4.301105);wheels_(-4.3750844);	-9.32065200805664
child	spin	car	N	The child spun the car .	-8.024417877197266	wheel_(-1.168803);ball_(-3.5670183);blade_(-3.6194036);knife_(-3.6705472);dial_(-3.7509258);	-9.32065200805664
dog	squash	grape	P	The dog squashed the grape .	-7.528212070465088	ball_(-3.504045);bird_(-3.9903207);cat_(-4.0819063);mouse_(-4.2578354);man_(-4.28179);	-10.374762535095215
ant	squash	grape	N	The ant squashed the grape .	-7.160863399505615	bird_(-2.6714585);ant_(-3.3259203);fly_(-3.3722308);mouse_(-3.6830637);insect_(-3.8133795);	-10.374762535095215
plane	squash	house	P	The plane squashed the house .	-6.358612060546875	plane_(-3.1223812);man_(-3.4961727);crowd_(-4.000948);pilot_(-4.2640476);body_(-4.2660046);	-10.435187339782715
car	squash	house	N	The car squashed the house .	-6.534064769744873	man_(-3.0420034);body_(-4.0958285);boy_(-4.2736273);woman_(-4.335622);corpse_(-4.3688593);	-10.435187339782715
plane	squash	tree	P	The plane squashed the tree .	-5.621074676513672	plane_(-3.1223812);man_(-3.4961727);crowd_(-4.000948);pilot_(-4.2640476);body_(-4.2660046);	-9.722455978393555
foot	squash	tree	N	The foot squashed the tree .	-5.939722537994385	head_(-3.5064836);face_(-3.9198458);bone_(-3.9439797);skull_(-3.9817739);hand_(-4.1801953);	-9.722455978393555
hose	squirt	milk	P	The hose squirted the milk .	-4.782523155212402	water_(-1.7069029);air_(-3.2838902);room_(-3.6768975);liquid_(-3.7107682);contents_(-3.95427);	-15.808466911315918
house	squirt	milk	N	The house squirted the milk .	-4.977802276611328	water_(-2.3816);air_(-2.8227983);gas_(-3.1664681);contents_(-4.0392337);blood_(-4.0940576);	-15.808466911315918
tube	squirt	oil	P	The tube squirted the oil .	-4.248537540435791	water_(-1.9916416);liquid_(-2.4067435);air_(-2.664352);contents_(-3.013267);blood_(-3.2892737);	-12.268094062805176
table	squirt	oil	N	The table squirted the oil .	-5.830254077911377	contents_(-2.7645707);coffee_(-2.7937303);beer_(-3.1435857);water_(-3.173715);liquid_(-3.2138343);	-12.268094062805176
faucet	squirt	water	P	The faucet squirted the water .	-1.0795437097549438	water_(-1.0795437);glass_(-3.1453102);toilet_(-3.3776948);tea_(-3.483299);milk_(-3.6067235);	-10.720861434936523
table	squirt	water	N	The table squirted the water .	-3.173715114593506	contents_(-2.7645707);coffee_(-2.7937303);beer_(-3.1435857);water_(-3.173715);liquid_(-3.2138343);	-11.486201286315918
child	stomp	grape	P	The child stomped the grape .	-11.660646438598633	ground_(-0.88539326);floor_(-1.6534854);dirt_(-3.5256739);table_(-3.8814602);carpet_(-4.37784);	-9.847209930419922
worm	stomp	grape	N	The worm stomped the grape .	-10.185612678527832	ground_(-1.4978455);floor_(-2.4248924);stone_(-3.554592);table_(-3.7418385);sand_(-3.7645073);	-9.847209930419922
elephant	stomp	man	P	The elephant stomped the man .	-7.261219501495361	ground_(-0.72838753);floor_(-2.3151329);dirt_(-3.6251962);grass_(-4.1191907);carpet_(-4.1292925);	-6.690997123718262
dog	stomp	man	N	The dog stomped the man .	-8.785307884216309	ground_(-0.73518455);floor_(-1.8107224);pavement_(-3.5915241);dirt_(-3.7612581);carpet_(-3.9686632);	-6.690997123718262
man	stretch	pillow	P	The man stretched the pillow .	-8.717692375183105	rope_(-3.2002604);neck_(-3.3228889);cord_(-3.5810006);chain_(-3.789798);word_(-3.8483346);	-13.338357925415039
ant	stretch	pillow	N	The ant stretched the pillow .	-8.000821113586426	skin_(-2.029426);flesh_(-3.4423118);rope_(-3.6470551);air_(-3.692638);surface_(-4.0339055);	-13.338357925415039
bat	strike	car	P	The bat struck the car .	-5.4154744148254395	ground_(-1.6206286);wall_(-1.9894623);floor_(-2.8566782);pavement_(-4.0238233);dirt_(-4.093478);	-9.32065200805664
wind	strike	car	N	The wind struck the car .	-4.132518768310547	trees_(-2.7504976);tent_(-3.3384438);window_(-3.375919);tree_(-3.708165);windows_(-3.9659755);	-9.32065200805664
elephant	swallow	man	P	The elephant swallowed the man .	-4.531453609466553	child_(-3.9970622);bird_(-4.059397);fish_(-4.111298);baby_(-4.1136365);words_(-4.3191147);	-6.690997123718262
cat	swallow	man	N	The cat swallowed the man .	-4.377074241638184	coin_(-3.649524);words_(-4.109346);mouse_(-4.247693);man_(-4.3770742);knife_(-4.4077244);	-6.690997123718262
monkey	swallow	pin	P	The monkey swallowed the pin .	-6.100378036499023	egg_(-3.6244144);fish_(-3.875122);food_(-3.9329739);apple_(-3.9911795);coin_(-4.0288143);	-5.253531455993652
ant	swallow	pin	N	The ant swallowed the pin .	-6.429271221160889	bird_(-3.7217495);worm_(-3.7781556);coin_(-3.8637066);mouse_(-3.9898512);child_(-4.0873737);	-5.253531455993652
elephant	tackle	bus	P	The elephant tackled the bus .	-7.408616065979004	man_(-2.6408212);elephant_(-2.9406452);lion_(-3.065873);horse_(-3.080732);tiger_(-3.3827095);	-10.365621566772461
child	tackle	bus	N	The child tackled the bus .	-7.99482536315918	woman_(-2.0679936);man_(-2.22119);boy_(-3.1012616);girl_(-3.3698773);child_(-3.8952317);	-10.365621566772461
elephant	tackle	car	P	The elephant tackled the car .	-5.952942848205566	man_(-2.6408212);elephant_(-2.9406452);lion_(-3.065873);horse_(-3.080732);tiger_(-3.3827095);	-8.885242462158203
child	tackle	car	N	The child tackled the car .	-5.362981796264648	woman_(-2.0679936);man_(-2.22119);boy_(-3.1012616);girl_(-3.3698773);child_(-3.8952317);	-8.885242462158203
