SUBJECT	VERB	OBJECT	typicality	sentence	computed_score	best_completions	baseline_score
ant	pet	cat	N	The ant petted the cat .	-4.329449653625488	animal_(-2.777719);bird_(-2.9863515);dog_(-3.4293377);creature_(-3.6067452);tree_(-3.7090735);	-17.279155731201172
monkey	pet	rabbit	P	The monkey petted the rabbit .	-5.14646053314209	dog_(-2.1502793);cat_(-2.4131215);bird_(-2.4689257);animal_(-2.8092387);monkey_(-2.9196904);	-15.92467975616455
computer	pet	rabbit	N	The computer petted the rabbit .	-7.341534614562988	screen_(-1.8091148);mouse_(-1.854648);phone_(-2.842128);keyboard_(-3.1085153);monitor_(-3.8411973);	-15.92467975616455
knife	pierce	board	P	The knife pierced the board .	-8.668983459472656	air_(-1.9262145);flesh_(-1.9309847);skin_(-2.4238436);heart_(-2.8122742);wood_(-3.677375);	-16.16459083557129
rice	pierce	board	N	The rice pierced the board .	-6.622273921966553	skin_(-3.157238);air_(-3.421589);ground_(-4.025458);glass_(-4.034108);heart_(-4.0858645);	-16.16459083557129
arrow	pierce	tongue	P	The arrow pierced the tongue .	-7.987516403198242	air_(-2.1326249);heart_(-2.9278479);ground_(-3.3814213);flesh_(-3.5188515);wall_(-3.567176);	-12.136895179748535
water	pierce	tongue	N	The water pierced the tongue .	-7.522132396697998	air_(-2.9471164);glass_(-3.2103677);surface_(-3.5664868);skin_(-3.868607);wood_(-3.8743834);	-12.136895179748535
boy	pluck	apple	P	The boy plucked the apple .	-5.0578083992004395	string_(-3.0129735);ball_(-3.8216894);strings_(-3.9141557);bird_(-4.1348085);reins_(-4.249176);	-18.791563034057617
worm	pluck	apple	N	The worm plucked the apple .	-5.080666542053223	air_(-4.044893);strings_(-4.0475063);string_(-4.067176);bird_(-4.4565735);fruit_(-4.4964375);	-18.791563034057617
stick	poke	arm	P	The stick poked the arm .	-7.14657735824585	ground_(-2.5279522);floor_(-3.1275816);air_(-3.3305788);door_(-3.5996103);wall_(-3.6880455);	-16.526643753051758
sidewalk	poke	arm	N	The sidewalk poked the arm .	-9.378044128417969	bottom_(-3.2045176);door_(-3.2470782);window_(-3.5482419);top_(-3.574609);sun_(-3.5783093);	-16.526643753051758
man	poke	bread	P	The man poked the bread .	-8.683897018432617	door_(-2.8487852);gun_(-3.8064344);table_(-4.0133977);boy_(-4.028733);chest_(-4.0512204);	-17.45924186706543
cloud	poke	bread	N	The cloud poked the bread .	-10.800164222717285	sky_(-2.4588656);window_(-2.6317172);horizon_(-2.6921124);ceiling_(-2.8024976);windshield_(-3.5461278);	-17.45924186706543
needle	poke	sink	P	The needle poked the sink .	-8.356656074523926	skin_(-3.1418092);wall_(-3.241351);floor_(-3.33625);air_(-3.6979861);wound_(-3.820518);	-16.579143524169922
house	poke	sink	N	The house poked the sink .	-7.389711856842041	horizon_(-1.2675904);corner_(-3.4620264);moon_(-3.5499856);bottom_(-3.8498714);door_(-3.8776042);	-16.579143524169922
faucet	pour	juice	P	The faucet poured the juice .	-6.183534622192383	water_(-0.48896128);milk_(-3.7050936);wine_(-3.7908754);bath_(-3.9014063);soap_(-4.218727);	-21.874181747436523
pen	pour	juice	N	The pen poured the juice .	-5.126537799835205	coffee_(-3.1033125);ink_(-3.377122);words_(-3.4725494);wine_(-3.5258741);liquid_(-3.5562658);	-23.27061653137207
cup	pour	milk	P	The cup poured the milk .	-3.7130157947540283	wine_(-2.1733792);tea_(-2.9873087);contents_(-3.1012459);liquid_(-3.2187922);coffee_(-3.2216904);	-18.468849182128906
rope	pour	milk	N	The rope poured the milk .	-5.69410514831543	water_(-1.9504411);blood_(-2.8321292);fire_(-3.4652708);liquid_(-3.8197296);air_(-3.8716018);	-18.468849182128906
monkey	puff	smoke	P	The monkey puffed the smoke .	-3.635848045349121	air_(-1.6156777);cigar_(-2.1470156);pipe_(-2.95425);cigarette_(-3.148914);horn_(-3.6072216);	-12.476557731628418
table	puff	smoke	N	The table puffed the smoke .	-3.9619626998901367	air_(-1.6357813);contents_(-3.5123472);room_(-3.7929459);dust_(-3.8732586);smoke_(-3.9619627);	-12.476557731628418
monkey	pull	rope	P	The monkey pulled the rope .	-5.151646614074707	trigger_(-0.23350821);lever_(-3.3974552);plug_(-4.3877134);strings_(-4.461279);chain_(-4.9083223);	-12.827338218688965
mud	pull	rope	N	The mud pulled the rope .	-4.687954425811768	trigger_(-3.3313823);edges_(-3.8056445);knife_(-3.9953446);strings_(-4.118269);blade_(-4.1791935);	-12.827338218688965
woman	punch	dog	P	The woman punched the dog .	-6.837345600128174	wall_(-1.6585668);air_(-2.3504012);button_(-2.9336455);table_(-2.9616606);door_(-3.2285874);	-15.336135864257812
tree	punch	dog	N	The tree punched the dog .	-8.845486640930176	ground_(-1.6820272);air_(-2.2098992);tree_(-3.049452);wall_(-3.0932133);sky_(-3.2972224);	-15.336135864257812
chef	punch	wall	P	The chef punched the wall .	-2.635226249694824	air_(-1.7010498);table_(-2.2807426);button_(-2.381938);wall_(-2.6352262);counter_(-3.3076468);	-9.673748970031738
house	punch	wall	N	The house punched the wall .	-1.8644731044769287	wall_(-1.8644731);air_(-1.9771163);sky_(-2.4430444);gas_(-2.6554449);ceiling_(-3.3422277);	-9.673748970031738
man	ride	bike	P	The man rode the bike .	-2.294201135635376	horse_(-2.0047295);bike_(-2.2942011);motorcycle_(-3.0866168);dog_(-4.015319);beast_(-4.213685);	-18.27433967590332
dolphin	ride	bike	N	The dolphin rode the bike .	-6.99219274520874	waves_(-1.5983167);wave_(-1.6492);wind_(-3.1840034);tide_(-3.3374724);water_(-3.8780494);	-17.736513137817383
dog	ride	cat	P	The dog rode the cat .	-4.397318363189697	dog_(-2.3737206);horse_(-3.3134437);bike_(-3.7360148);line_(-3.850124);hill_(-4.1176386);	-18.067550659179688
elephant	ride	cat	N	The elephant rode the cat .	-5.520932674407959	horse_(-2.914548);elephant_(-3.1428127);hill_(-3.6159382);cart_(-4.0534706);wave_(-4.164017);	-18.067550659179688
dog	ride	monkey	P	The dog rode the monkey .	-9.199877738952637	dog_(-2.3737206);horse_(-3.3134437);bike_(-3.7360148);line_(-3.850124);hill_(-4.1176386);	-18.065763473510742
elephant	ride	monkey	N	The elephant rode the monkey .	-7.457228660583496	horse_(-2.914548);elephant_(-3.1428127);hill_(-3.6159382);cart_(-4.0534706);wave_(-4.164017);	-18.065763473510742
spatula	rip	dough	P	The spatula ripped the dough .	-8.009045600891113	skin_(-2.2726061);air_(-2.2747836);flesh_(-2.7481942);surface_(-3.6286073);fabric_(-4.0287786);	-16.295442581176758
wind	rip	dough	N	The wind ripped the dough .	-10.674811363220215	air_(-2.5038059);trees_(-2.8067205);leaves_(-3.352677);glass_(-3.4867637);wood_(-3.601979);	-18.00105094909668
knife	rip	paper	P	The knife ripped the paper .	-5.756521701812744	skin_(-1.6296746);flesh_(-1.7500731);air_(-2.3671358);wood_(-3.4879587);fabric_(-3.6943033);	-18.655248641967773
rice	rip	paper	N	The rice ripped the paper .	-4.291499614715576	air_(-1.7530724);skin_(-3.5896554);bread_(-3.6278493);cloth_(-3.9506068);paper_(-4.2914996);	-18.655248641967773
monkey	roll	log	P	The monkey rolled the log .	-9.328411102294922	dice_(-1.5892395);bottle_(-3.2044091);gun_(-3.5202868);barrel_(-3.6646092);wheel_(-3.9924643);	-14.858430862426758
ant	roll	log	N	The ant rolled the log .	-7.871898651123047	dice_(-2.976697);blade_(-4.0056987);eggs_(-4.0531044);lid_(-4.102182);barrel_(-4.3640394);	-14.858430862426758
elephant	rotate	car	P	The elephant rotated the car .	-5.668499946594238	wheel_(-2.4892645);stick_(-3.660365);handle_(-4.131873);cart_(-4.292366);head_(-4.310415);	-10.86610221862793
monkey	rotate	car	N	The monkey rotated the car .	-5.979299068450928	wheel_(-2.7520244);stick_(-3.5594022);bottle_(-3.9706123);lever_(-4.0184546);knob_(-4.113729);	-10.86610221862793
man	rotate	cat	P	The man rotated the cat .	-8.003401756286621	wheel_(-2.836573);knob_(-3.5006926);gun_(-3.5774014);chair_(-3.745536);hammer_(-3.8322814);	-18.067550659179688
ant	rotate	cat	N	The ant rotated the cat .	-7.761906623840332	stick_(-3.8569307);head_(-3.9974594);wheel_(-4.0959854);body_(-4.386332);blade_(-4.5179543);	-18.067550659179688
cloth	rub	meat	P	The cloth rubbed the meat .	-7.293045520782471	wound_(-1.4269583);skin_(-2.1278946);wounds_(-3.0234253);floor_(-3.941582);flesh_(-4.1154633);	-18.088184356689453
wind	rub	meat	N	The wind rubbed the meat .	-8.02234172821045	window_(-3.4246125);windows_(-3.6269403);glass_(-3.631863);ground_(-3.7761064);walls_(-3.8994155);	-18.088184356689453
pillow	rub	rock	P	The pillow rubbed the rock .	-7.194301128387451	floor_(-2.0566182);pillow_(-3.2341657);wall_(-3.4522653);bottom_(-3.6533628);bed_(-3.6913247);	-13.198320388793945
oil	rub	rock	N	The oil rubbed the rock .	-6.329337120056152	skin_(-1.6646346);wound_(-2.9728756);floor_(-3.3831425);wounds_(-3.8955374);walls_(-4.1248684);	-13.198320388793945
shovel	scrape	chair	P	The shovel scraped the chair .	-8.54361629486084	ground_(-1.2972399);floor_(-1.8955219);dirt_(-2.3417184);earth_(-2.6454904);concrete_(-3.2272193);	-18.200119018554688
pillow	scrape	chair	N	The pillow scraped the chair .	-5.652151584625244	floor_(-0.90976745);wall_(-2.7835429);pillow_(-3.08484);carpet_(-3.1969693);mattress_(-3.2324593);	-18.137908935546875
shovel	scrape	plate	P	The shovel scraped the plate .	-9.748957633972168	ground_(-1.2972399);floor_(-1.8955219);dirt_(-2.3417184);earth_(-2.6454904);concrete_(-3.2272193);	-14.772856712341309
pillow	scrape	plate	N	The pillow scraped the plate .	-8.74329948425293	floor_(-0.90976745);wall_(-2.7835429);pillow_(-3.08484);carpet_(-3.1969693);mattress_(-3.2324593);	-14.558205604553223
infant	scrape	table	P	The infant scraped the table .	-3.9064295291900635	floor_(-1.5135148);ground_(-1.9119904);pavement_(-3.1787274);wall_(-3.371898);dirt_(-3.730076);	-12.572300910949707
hand	scrape	table	N	The hand scraped the table .	-4.293050289154053	floor_(-1.606173);ground_(-2.750217);glass_(-3.3257203);pavement_(-3.3303628);wall_(-3.3739066);	-12.572300910949707
stick	scratch	arm	P	The stick scratched the arm .	-6.955565452575684	ground_(-1.461479);floor_(-2.3637168);dirt_(-3.4586685);wood_(-3.517636);wall_(-3.6719892);	-16.526643753051758
wind	scratch	arm	N	The wind scratched the arm .	-8.674327850341797	trees_(-2.993411);window_(-3.067461);glass_(-3.3040075);door_(-3.5477266);windows_(-3.5762625);	-16.526643753051758
knife	scratch	toe	P	The knife scratched the toe .	-8.798583030700684	floor_(-2.0589364);ground_(-2.505442);wall_(-2.956258);skin_(-3.1590025);wood_(-3.255728);	-18.069995880126953
pillow	scratch	toe	N	The pillow scratched the toe .	-8.715006828308105	floor_(-1.6158161);wall_(-2.5587635);pillow_(-2.8289127);mattress_(-3.3721113);carpet_(-3.3774061);	-18.069995880126953
monkey	seize	cat	P	The monkey seized the cat .	-6.011931896209717	knife_(-3.4883182);gun_(-4.00484);sword_(-4.0663104);bag_(-4.150421);rope_(-4.223234);	-18.067550659179688
ant	seize	cat	N	The ant seized the cat .	-6.537749290466309	knife_(-3.5999792);weapon_(-4.0884213);sword_(-4.210467);opportunity_(-4.228756);gun_(-4.311653);	-18.067550659179688
knife	sever	arm	P	The knife severed the arm .	-3.8831324577331543	skin_(-2.281301);flesh_(-2.5102315);head_(-3.015985);heart_(-3.139422);neck_(-3.4695706);	-16.526643753051758
finger	sever	arm	N	The finger severed the arm .	-3.566871404647827	connection_(-2.697541);skin_(-3.1123502);head_(-3.1901348);flesh_(-3.2795885);arm_(-3.5668714);	-16.526643753051758
pen	sever	cloth	P	The pen severed the cloth .	-6.243042945861816	connection_(-2.433043);cord_(-3.1595225);skin_(-3.5274577);link_(-3.5955787);finger_(-3.8267837);	-16.99536895751953
cotton	sever	cloth	N	The cotton severed the cloth .	-6.082406044006348	skin_(-2.9764009);arm_(-3.2433667);head_(-3.4580855);neck_(-3.4784045);artery_(-3.4862256);	-16.99536895751953
nail	sever	dough	P	The nail severed the dough .	-11.207380294799805	skin_(-2.7193065);head_(-2.7709136);flesh_(-2.912979);skull_(-3.2744749);neck_(-3.6842659);	-18.00105094909668
paper	sever	dough	N	The paper severed the dough .	-11.363393783569336	connection_(-1.4010214);link_(-2.7139485);fingers_(-4.1570907);skin_(-4.229502);spell_(-4.286017);	-18.00105094909668
pen	sever	shirt	P	The pen severed the shirt .	-8.229592323303223	connection_(-2.433043);cord_(-3.1595225);skin_(-3.5274577);link_(-3.5955787);finger_(-3.8267837);	-12.09758472442627
wool	sever	shirt	N	The wool severed the shirt .	-6.950852870941162	skin_(-2.7423673);hair_(-3.2887893);head_(-3.2918744);neck_(-3.4409077);spine_(-3.619205);	-12.09758472442627
clown	sew	blanket	P	The clown sewed the blanket .	-5.147398471832275	dress_(-3.2208045);hat_(-4.1500363);fabric_(-4.1677327);shirt_(-4.2891803);curtains_(-4.311568);	-17.362825393676758
ant	sew	blanket	N	The ant sewed the blanket .	-5.637400150299072	egg_(-3.815013);lid_(-4.1114707);wings_(-4.4527054);eggs_(-4.6075835);cloth_(-4.6946597);	-17.362825393676758
policeman	sew	curtain	P	The policeman sewed the curtain .	-5.717572212219238	dress_(-3.6928382);bag_(-4.0410466);handkerchief_(-4.0614963);rope_(-4.153483);hat_(-4.194102);	-18.749460220336914
monkey	sew	curtain	N	The monkey sewed the curtain .	-6.440545082092285	dress_(-4.009623);rope_(-4.101933);egg_(-4.266441);garment_(-4.3826785);strings_(-4.5058627);	-18.749460220336914
needle	sew	dress	P	The needle sewed the dress .	-5.891756534576416	wound_(-3.3549604);fabric_(-4.09187);blade_(-4.208674);thread_(-4.2461834);end_(-4.3277974);	-13.571742057800293
rope	sew	dress	N	The rope sewed the dress .	-5.751453876495361	door_(-3.7014654);lock_(-3.7764747);rope_(-3.9418275);wound_(-4.345411);knot_(-4.591979);	-13.571742057800293
child	sew	rug	P	The child sewed the rug .	-6.103950500488281	dress_(-2.913028);garment_(-3.2293112);doll_(-3.8888514);egg_(-4.183461);clothes_(-4.2791357);	-19.800230026245117
purse	sew	rug	N	The purse sewed the rug .	-7.150987148284912	dress_(-3.967792);envelope_(-4.2806816);letter_(-4.4209456);words_(-4.5722475);lock_(-4.615171);	-19.800230026245117
boat	shake	canoe	P	The boat shook the canoe .	-7.118580341339111	water_(-2.328174);ground_(-2.4154477);surface_(-2.7171464);waves_(-3.2138426);earth_(-3.3198657);	-15.040214538574219
hair	shake	canoe	N	The hair shook the canoe .	-9.883955001831055	ground_(-2.6405978);room_(-3.2854464);air_(-3.411676);earth_(-3.4176202);wind_(-3.5445065);	-15.040214538574219
policeman	shake	door	P	The policeman shook the door .	-4.506006717681885	man_(-2.611095);hand_(-2.9264855);head_(-3.1055636);wheel_(-3.3349042);gun_(-3.4004903);	-10.83526611328125
ant	shake	door	N	The ant shook the door .	-4.742325782775879	ground_(-2.5847569);earth_(-3.329403);air_(-3.6621752);rock_(-4.0565586);tree_(-4.205789);	-10.83526611328125
elephant	shake	house	P	The elephant shook the house .	-4.267075061798096	ground_(-1.8933442);earth_(-2.9720356);room_(-3.5081856);cage_(-3.5820925);air_(-3.7157834);	-12.618318557739258
child	shake	house	N	The child shook the house .	-5.49669075012207	head_(-2.8807268);hand_(-3.111888);wheel_(-3.344348);bottle_(-3.5448704);boy_(-3.5759468);	-12.618318557739258
spatula	sharpen	glass	P	The spatula sharpened the glass .	-6.451354503631592	blade_(-1.8247973);edge_(-2.7182596);knife_(-3.490834);point_(-3.4997356);edges_(-3.5121655);	-18.571552276611328
cream	sharpen	glass	N	The cream sharpened the glass .	-7.1895270347595215	edges_(-1.8412256);edge_(-2.4978619);blade_(-2.7786674);pain_(-3.3202353);skin_(-3.8352757);	-17.495336532592773
rock	sharpen	knife	P	The rock sharpened the knife .	-3.5053162574768066	blade_(-2.2132525);edge_(-2.824573);pain_(-3.2672896);wind_(-3.3343549);knife_(-3.5053163);	-15.391972541809082
paper	sharpen	knife	N	The paper sharpened the knife .	-3.9640755653381348	blade_(-2.5084834);edges_(-2.5382152);edge_(-2.7359338);pain_(-3.1667037);image_(-3.3953967);	-15.391972541809082
sword	sharpen	pencil	P	The sword sharpened the pencil .	-8.115156173706055	blade_(-1.5596527);edge_(-2.5569947);edges_(-3.1360476);point_(-3.3278277);wood_(-3.9929135);	-16.440662384033203
paper	sharpen	pencil	N	The paper sharpened the pencil .	-5.062208652496338	blade_(-2.5084834);edges_(-2.5382152);edge_(-2.7359338);pain_(-3.1667037);image_(-3.3953967);	-16.440662384033203
man	shove	child	P	The man shoved the child .	-6.977728843688965	door_(-2.1739862);man_(-2.3840377);woman_(-2.8529098);guy_(-2.957627);girl_(-3.183748);	-9.533377647399902
fish	shove	child	N	The fish shoved the child .	-7.626255989074707	fish_(-2.870854);net_(-3.7364562);rock_(-4.0922904);hook_(-4.0965657);water_(-4.1547904);	-9.533377647399902
monkey	shove	horse	P	The monkey shoved the horse .	-5.419074058532715	door_(-2.6606686);man_(-2.7924092);boy_(-3.2894719);girl_(-3.4481795);dog_(-3.6414254);	-14.655344009399414
ant	shove	horse	N	The ant shoved the horse .	-5.966196060180664	boy_(-3.4627693);ground_(-3.7779605);man_(-3.8671484);door_(-3.8748214);rock_(-4.018892);	-14.655344009399414
monkey	slam	cup	P	The monkey slammed the cup .	-7.766371250152588	door_(-0.2542566);window_(-3.6895697);doors_(-4.2474446);wall_(-4.4307704);gate_(-4.713405);	-17.25587272644043
water	slam	cup	N	The water slammed the cup .	-7.789807319641113	door_(-1.4805723);window_(-2.441585);glass_(-2.594643);wall_(-2.778068);windows_(-2.8961034);	-17.25587272644043
chef	slam	door	P	The chef slammed the door .	-0.10156339406967163	door_(-0.101563394);doors_(-4.285405);table_(-4.8746796);drawer_(-5.575181);box_(-5.6113796);	-10.83526611328125
ant	slam	door	N	The ant slammed the door .	-0.971191942691803	door_(-0.97119194);window_(-3.2069144);wall_(-3.2301755);ground_(-3.7860703);gate_(-3.8682294);	-10.83526611328125
spoon	slash	paper	P	The spoon slashed the paper .	-5.295236587524414	air_(-1.0412387);floor_(-3.375843);flesh_(-3.6675596);table_(-3.9279575);wood_(-3.9821987);	-18.655248641967773
cotton	slash	paper	N	The cotton slashed the paper .	-6.3856000900268555	skin_(-1.9274408);air_(-3.1806393);flesh_(-3.3774757);fabric_(-3.3806696);edges_(-3.5714798);	-18.655248641967773
knife	slash	pillow	P	The knife slashed the pillow .	-6.591500759124756	air_(-1.5338376);flesh_(-2.7462122);floor_(-2.7544186);skin_(-3.2315438);throat_(-3.545317);	-20.379941940307617
rice	slash	pillow	N	The rice slashed the pillow .	-7.837735176086426	air_(-2.778638);sky_(-3.414006);floor_(-3.4586427);ground_(-4.0734763);skin_(-4.076667);	-20.379941940307617
cleaver	slice	dog	P	The cleaver sliced the dog .	-7.5869245529174805	air_(-1.9942089);flesh_(-2.5091605);wood_(-2.9590795);skin_(-3.1474502);floor_(-3.5136812);	-15.8810396194458
paper	slice	dog	N	The paper sliced the dog .	-8.408038139343262	air_(-2.6180384);skin_(-3.298864);page_(-3.3971941);edges_(-3.4553475);flesh_(-3.5493853);	-15.336135864257812
elephant	slide	car	P	The elephant slid the car .	-5.590609550476074	door_(-2.1830764);lever_(-3.1038518);cage_(-3.2993999);way_(-3.4378028);handle_(-3.5207407);	-10.86610221862793
man	slide	car	N	The man slid the car .	-6.47631311416626	knife_(-2.973479);gun_(-3.0163724);card_(-3.121165);key_(-3.1331203);button_(-3.5633361);	-10.86610221862793
monkey	slide	pebbles	P	The monkey slid the pebbles .			
butterfly	slide	pebbles	N	The butterfly slid the pebbles .			
hammer	smash	bone	P	The hammer smashed the bone .	-5.502884387969971	glass_(-2.042081);door_(-2.143079);window_(-2.9170265);wall_(-2.941768);wood_(-3.3994458);	-14.033077239990234
knife	smash	bone	N	The knife smashed the bone .	-5.164396286010742	glass_(-1.6934617);wall_(-2.4656022);door_(-2.884414);window_(-2.953253);floor_(-3.202865);	-14.033077239990234
hand	smash	rock	P	The hand smashed the rock .	-4.770112991333008	glass_(-1.5654851);door_(-2.1049385);window_(-2.3294382);wall_(-3.2935886);table_(-3.4612436);	-13.198320388793945
ant	smash	rock	N	The ant smashed the rock .	-4.342930793762207	door_(-2.5903811);glass_(-2.9543443);window_(-3.0616765);wall_(-3.5792012);lid_(-3.8216367);	-13.198320388793945
car	smash	table	P	The car smashed the table .	-5.036280632019043	windshield_(-1.6440524);window_(-2.0216491);glass_(-2.3711433);windows_(-2.7173815);roof_(-2.9754257);	-12.572300910949707
shirt	smash	table	N	The shirt smashed the table .	-3.92163348197937	glass_(-2.0766475);window_(-2.359473);wall_(-2.9086654);door_(-2.9582527);floor_(-3.396506);	-12.572300910949707
man	snatch	rabbit	P	The man snatched the rabbit .	-8.834426879882812	knife_(-2.3827424);gun_(-2.941875);phone_(-3.2556682);paper_(-3.6588264);bag_(-3.7901416);	-17.39076805114746
ant	snatch	rabbit	N	The ant snatched the rabbit .	-6.516252517700195	knife_(-3.570147);paper_(-3.8017478);stick_(-4.12135);blade_(-4.175605);sword_(-4.320777);	-17.39076805114746
chef	spin	ball	P	The chef spun the ball .	-5.453341484069824	wheel_(-2.490288);knife_(-3.0000403);table_(-3.4884903);menu_(-3.5217352);dice_(-3.7075663);	-14.912031173706055
worm	spin	ball	N	The worm spun the ball .	-4.732597827911377	wheel_(-2.8857038);web_(-3.134898);world_(-3.1653059);blade_(-3.6056802);room_(-4.1659207);	-14.912031173706055
hand	spin	bottle	P	The hand spun the bottle .	-5.141863822937012	wheel_(-2.5325203);blade_(-3.296033);room_(-3.4567423);lock_(-3.7246954);knife_(-3.7485876);	-17.029560089111328
ant	spin	bottle	N	The ant spun the bottle .	-6.285823345184326	blade_(-3.50301);rock_(-4.034007);wheel_(-4.046547);leaf_(-4.342295);stone_(-4.3490725);	-17.029560089111328
elephant	spin	car	P	The elephant spun the car .	-5.110873699188232	wheel_(-2.089045);cart_(-3.3030524);world_(-3.509544);circle_(-3.5601125);room_(-3.7138333);	-10.86610221862793
child	spin	car	N	The child spun the car .	-6.16740083694458	wheel_(-1.8121953);knife_(-3.6900153);blade_(-3.7956548);pages_(-4.055906);page_(-4.0814433);	-10.86610221862793
dog	squash	grape	P	The dog squashed the grape .	-7.999127388000488	ball_(-3.5249999);cat_(-3.944093);man_(-4.0467863);dog_(-4.2990136);thing_(-4.391289);	-16.829452514648438
ant	squash	grape	N	The ant squashed the grape .	-7.869407653808594	creature_(-3.7843199);man_(-4.1060953);beast_(-4.2417474);animal_(-4.3010464);thing_(-4.3428917);	-16.829452514648438
plane	squash	house	P	The plane squashed the house .	-6.148262977600098	plane_(-4.10499);ground_(-4.112201);car_(-4.3926163);debris_(-4.4475775);trees_(-4.530177);	-12.565821647644043
car	squash	house	N	The car squashed the house .	-5.985551357269287	car_(-3.1064086);brakes_(-3.426393);tires_(-3.7089057);truck_(-3.9092174);gas_(-3.9335456);	-12.565821647644043
plane	squash	tree	P	The plane squashed the tree .	-5.26706075668335	plane_(-4.10499);ground_(-4.112201);car_(-4.3926163);debris_(-4.4475775);trees_(-4.530177);	-11.060954093933105
foot	squash	tree	N	The foot squashed the tree .	-5.9575958251953125	foot_(-3.3067207);rock_(-3.5301943);ground_(-3.7011194);head_(-3.7385397);body_(-3.7716115);	-11.060954093933105
hose	squirt	milk	P	The hose squirted the milk .	-5.940021514892578	water_(-1.1606206);liquid_(-2.7559357);air_(-2.787916);fluid_(-3.1396644);oil_(-3.3443384);	-19.539026260375977
house	squirt	milk	N	The house squirted the milk .	-4.342372894287109	water_(-3.0596993);contents_(-3.0612063);gas_(-3.5785239);wine_(-3.9376876);liquid_(-3.939999);	-19.539026260375977
tube	squirt	oil	P	The tube squirted the oil .	-4.044676303863525	liquid_(-1.6462561);water_(-2.503675);contents_(-2.7885919);fluid_(-3.2043722);gas_(-3.2890766);	-15.952242851257324
table	squirt	oil	N	The table squirted the oil .	-5.664043426513672	contents_(-1.9841653);liquid_(-2.6723223);wine_(-2.7908592);drinks_(-3.0899296);drink_(-3.4466448);	-15.952242851257324
faucet	squirt	water	P	The faucet squirted the water .	-0.555298388004303	water_(-0.5552984);bubbles_(-3.2630544);liquid_(-3.4184537);soap_(-3.6491694);oil_(-3.842462);	-14.69512939453125
table	squirt	water	N	The table squirted the water .	-3.8471813201904297	contents_(-1.9841653);liquid_(-2.6723223);wine_(-2.7908592);drinks_(-3.0899296);drink_(-3.4466448);	-15.368574142456055
child	stomp	grape	P	The child stomped the grape .	-9.317682266235352	floor_(-1.7985164);ground_(-2.1376774);table_(-3.092947);dirt_(-3.2326548);door_(-3.295254);	-18.764259338378906
worm	stomp	grape	N	The worm stomped the grape .	-9.349992752075195	ground_(-1.6972771);floor_(-1.9372864);dirt_(-3.550396);earth_(-3.5834227);wall_(-3.6165419);	-18.764259338378906
elephant	stomp	man	P	The elephant stomped the man .	-8.047704696655273	ground_(-1.1671002);floor_(-2.1807024);dirt_(-3.0318587);earth_(-4.020383);grass_(-4.033344);	-9.141667366027832
dog	stomp	man	N	The dog stomped the man .	-7.723460674285889	ground_(-2.2642934);floor_(-2.566958);door_(-2.7051132);dirt_(-2.8407867);horn_(-3.4269102);	-9.141667366027832
man	stretch	pillow	P	The man stretched the pillow .	-7.055724143981934	arm_(-3.029185);air_(-3.1512344);arms_(-3.1796167);hand_(-3.504831);word_(-3.554303);	-20.379941940307617
ant	stretch	pillow	N	The ant stretched the pillow .	-9.548744201660156	air_(-2.1769075);distance_(-3.3444483);grass_(-3.6533394);line_(-3.8706048);silence_(-4.0305185);	-20.379941940307617
bat	strike	car	P	The bat struck the car .	-6.517645359039307	ground_(-1.3508254);wall_(-2.705226);floor_(-2.7895403);man_(-3.548417);target_(-4.260728);	-10.86610221862793
wind	strike	car	N	The wind struck the car .	-4.804676532745361	trees_(-3.0658898);house_(-3.4910264);ground_(-3.7296119);building_(-3.9185653);walls_(-4.0470824);	-10.86610221862793
elephant	swallow	man	P	The elephant swallowed the man .	-4.608361721038818	rest_(-3.49506);sound_(-3.6978407);bullet_(-3.9069142);food_(-4.5241776);water_(-4.571883);	-9.141667366027832
cat	swallow	man	N	The cat swallowed the man .	-5.928117752075195	rest_(-3.1011045);food_(-3.3632612);bullet_(-3.6522217);blood_(-3.901943);words_(-3.9617937);	-9.141667366027832
monkey	swallow	pin	P	The monkey swallowed the pin .	-7.94052791595459	bullet_(-3.3528984);food_(-3.4567268);rest_(-3.47669);meat_(-4.0739555);fish_(-4.205633);	-16.210752487182617
ant	swallow	pin	N	The ant swallowed the pin .	-8.189427375793457	food_(-3.8043356);meat_(-4.0125976);bullet_(-4.1300187);blood_(-4.1690016);rest_(-4.2496147);	-16.210752487182617
elephant	tackle	bus	P	The elephant tackled the bus .	-7.057981491088867	elephant_(-2.9998658);man_(-3.435804);horse_(-3.7412255);tree_(-3.7940161);dog_(-3.8744335);	-14.714205741882324
child	tackle	bus	N	The child tackled the bus .	-6.763868808746338	woman_(-2.5823784);girl_(-3.082305);boy_(-3.211524);child_(-3.2564583);man_(-3.2959232);	-14.714205741882324
elephant	tackle	car	P	The elephant tackled the car .	-5.4587225914001465	elephant_(-2.9998658);man_(-3.435804);horse_(-3.7412255);tree_(-3.7940161);dog_(-3.8744335);	-11.738214492797852
child	tackle	car	N	The child tackled the car .	-5.355684757232666	woman_(-2.5823784);girl_(-3.082305);boy_(-3.211524);child_(-3.2564583);man_(-3.2959232);	-11.738214492797852
dog	tackle	cat	P	The dog tackled the cat .	-3.4791951179504395	man_(-2.2692657);woman_(-2.8388207);girl_(-2.8872886);dog_(-2.9575);boy_(-3.1163);	-17.279155731201172
